epoch,learning_rate,validation_loss_Heat_Release
0.0,0.0015848932089284062,0.13690997660160065
1.0,0.0015683840028941631,0.1581147015094757
2.0,0.0015520467422902584,0.08005165308713913
3.0,0.0015358797973021865,1.9103411436080933
4.0,0.0015198810724541545,0.8332569599151611
5.0,0.0015040490543469787,0.46823549270629883
6.0,0.0014883819967508316,1.3252238035202026
7.0,0.001472878153435886,0.2706758677959442
8.0,0.0014575357781723142,0.9581394791603088
9.0,0.0014423532411456108,0.6513124108314514
10.0,0.0014273286797106266,2.433684825897217
11.0,0.0014124608132988214,2.2444236278533936
12.0,0.0013977477792650461,2.334198236465454
13.0,0.0013831880642101169,2.3308534622192383
14.0,0.0013687798054888844,2.3567981719970703
15.0,0.0013545218389481306,2.3244810104370117
16.0,0.001340412301942706,2.3267741203308105
17.0,0.001326449797488749,2.329134702682495
18.0,0.0013126326957717538,2.3322713375091553
19.0,0.0012989594833925366,2.332024335861206
20.0,0.0012854287633672357,2.348879814147949
21.0,0.0012720389058813453,2.3488783836364746
22.0,0.0012587886303663254,2.348867654800415
23.0,0.0012456763070076704,2.3488337993621826
24.0,0.0012327005388215184,2.3487532138824463
25.0,0.0012198600452393293,2.348581552505493
26.0,0.0012071531964465976,2.347667694091797
27.0,0.0011945788282901049,2.343310594558716
28.0,0.0011821354273706675,2.3442208766937256
29.0,0.0011698215967044234,2.342036247253418
30.0,0.0011576359393075109,2.2932045459747314
31.0,0.0011455774074420333,2.3472909927368164
32.0,0.0011336442548781633,2.3453176021575928
33.0,0.0011218355502933264,2.330648422241211
34.0,0.0011101498967036605,2.2928988933563232
35.0,0.0010985858971253037,2.2753961086273193
36.0,0.0010871423874050379,2.349074363708496
37.0,0.001075817970559001,2.3490803241729736
38.0,0.0010646117152646184,2.349079132080078
39.0,0.0010535219917073846,2.349072217941284
40.0,0.001042547868564725,2.3490352630615234
41.0,0.0010316881816834211,2.348978281021118
42.0,0.0010209414176642895,2.3488364219665527
43.0,0.0010103066451847553,2.348714590072632
44.0,0.0009997827000916004,2.34881854057312
45.0,0.0009893683018162847,2.3489620685577393
46.0,0.0009790625190362334,2.3492486476898193
47.0,0.0009688640129752457,2.3486931324005127
48.0,0.0009587717358954251,2.349215030670166
49.0,0.0009487845818512142,2.3492562770843506
50.0,0.0009389015031047165,2.349254846572876
51.0,0.0009291213355027139,2.3492562770843506
52.0,0.0009194430313073099,2.3492555618286133
53.0,0.0009098656009882689,2.349254608154297
54.0,0.0009003878221847117,2.3492536544799805
55.0,0.0008910088217817247,2.3492534160614014
56.0,0.0008817275520414114,2.3492543697357178
57.0,0.0008725430234335363,2.3492536544799805
58.0,0.0008634540718048811,2.349252700805664
59.0,0.0008544597658328712,2.349252462387085
60.0,0.0008455592324025929,2.3492512702941895
61.0,0.0008367513655684888,2.349252223968506
62.0,0.0008280352340079844,2.3492517471313477
63.0,0.0008194099646061659,2.349250316619873
64.0,0.0008108744514174759,2.349249839782715
65.0,0.0008024278795346618,2.3492512702941895
66.0,0.0007940693758428097,2.349250316619873
67.0,0.0007857978343963623,2.3492496013641357
68.0,0.0007776124984957278,2.349250316619873
69.0,0.0007695124368183315,2.3492486476898193
70.0,0.0007614967180415988,2.349248170852661
71.0,0.000753564469050616,2.3492491245269775
72.0,0.0007457149331457913,2.349248170852661
73.0,0.0007379470625892282,2.3492472171783447
74.0,0.0007302602170966566,2.3492484092712402
75.0,0.000722653407137841,2.3492462635040283
76.0,0.0007151258178055286,2.349243402481079
77.0,0.0007076765759848058,2.3487484455108643
78.0,0.0007003049831837416,2.347515821456909
79.0,0.0006930102244950831,2.332200288772583
80.0,0.0006857913685962558,2.3193862438201904
81.0,0.0006786477752029896,2.271958589553833
