epoch,loss,validation_loss
0.0,0.0028247178997844458,0.00017346037202514708
1.0,0.0003948404628317803,5.687975135515444e-05
2.0,0.00017937271331902593,0.005492666736245155
3.0,0.0002207754587288946,0.0011296983575448394
4.0,0.0001790849055396393,0.00823009479790926
5.0,0.00015082194295246154,0.004324484616518021
6.0,0.00010203490819549188,0.0021387436427176
7.0,0.00011470317258499563,0.0006183651275932789
8.0,0.00011620915756793693,5.519344995263964e-05
9.0,0.00017062255938071758,4.9950540415011346e-05
10.0,4.52526037406642e-05,0.00021970637317281216
11.0,8.901209366740659e-05,8.907834853744134e-05
12.0,6.216923793544993e-05,0.00024394318461418152
13.0,0.00014722737250849605,0.00037120108027011156
14.0,7.469949196092784e-05,3.899251896655187e-05
15.0,4.934149910695851e-05,0.00032454097527079284
16.0,4.9283862608717754e-05,0.00038174333167262375
17.0,8.739708573557436e-05,0.00010780551383504644
18.0,7.767808710923418e-05,0.00012101574975531548
19.0,5.579775825026445e-05,3.9146398194134235e-05
20.0,6.421409489121288e-05,0.00010765879414975643
21.0,3.286900755483657e-05,0.00021383505372796208
22.0,7.079699571477249e-05,0.0001670584169914946
23.0,5.0709502829704434e-05,0.00010994348849635571
24.0,1.7148217011708766e-05,4.176326183369383e-05
25.0,6.880703585920855e-05,0.00023923652770463377
26.0,4.4549902668222785e-05,0.00013559713261201978
27.0,1.546936073282268e-05,6.50574074825272e-05
28.0,5.221163519308902e-05,0.00017567153554409742
29.0,1.9468143364065327e-05,9.121042239712551e-06
30.0,3.5333814594196156e-05,2.004504858632572e-05
31.0,3.6650038964580745e-05,9.428973135072738e-05
32.0,3.1488860258832574e-05,0.00013826503709424287
33.0,3.1927087547956035e-05,0.0001327477948507294
34.0,2.8102967917220667e-05,9.37465374590829e-05
35.0,2.720829979807604e-05,8.871901081874967e-05
36.0,1.2554868590086699e-05,0.000241407920839265
37.0,3.797734098043293e-05,0.00017910651513375342
38.0,1.130324562836904e-05,0.0001280475698877126
39.0,3.49670481227804e-05,0.00021874399681109935
40.0,1.1622749298112467e-05,8.022685506148264e-05
41.0,2.7322617825120687e-05,8.535542292520404e-05
42.0,2.1549116354435682e-05,9.146345837507397e-05
43.0,1.0070243661175482e-05,4.230777994962409e-05
44.0,3.914989429176785e-05,0.00012475096445996314
45.0,2.06665772566339e-05,0.00011104012810392305
46.0,2.3394331947201863e-05,0.00024036888498812914
47.0,1.364993931929348e-05,1.2441382750694174e-05
48.0,1.4786257452215068e-05,2.848703479685355e-05
49.0,2.3640712242922746e-05,8.739132317714393e-05
50.0,7.241821094794432e-06,6.783035587432096e-06
51.0,1.3012188901484478e-05,2.4629942345200107e-05
52.0,1.39345565912663e-05,6.877859959786292e-06
53.0,1.663195143919438e-05,1.3175437743484508e-05
54.0,1.195519962493563e-05,6.9897591856715735e-06
55.0,9.66093284660019e-06,2.1092193492222577e-05
56.0,1.4764238585485145e-05,5.741690983995795e-06
57.0,1.093614446290303e-05,4.5713441068073735e-06
58.0,1.1412290405132808e-05,3.1830898024054477e-06
59.0,9.597524694981985e-06,2.7674593638948863e-06
60.0,8.996467840916011e-06,0.000460130104329437
61.0,1.1450148122094106e-05,4.112930582778063e-06
62.0,1.0419084901513997e-05,0.0005720336339436471
63.0,1.673560473136604e-05,1.7411468434147537e-05
64.0,1.1370413631084375e-05,4.509240170591511e-06
65.0,6.572472102561733e-06,7.814622222213075e-06
66.0,8.02671092969831e-06,1.5752417311887257e-05
67.0,8.645288289699238e-06,0.0006360443658195436
68.0,1.5579384125885554e-05,2.098991535604e-05
69.0,7.1916711021913216e-06,0.000313574360916391
70.0,8.257166882685851e-06,0.00032187235774472356
71.0,8.377240192203317e-06,0.0003459131985437125
72.0,8.044694368436467e-06,0.00014740518236067146
73.0,7.877571988501586e-06,0.00036372552858665586
74.0,1.0349085641792044e-05,5.232696366874734e-06
75.0,6.087134352128487e-06,4.558285581879318e-05
76.0,7.833270501578227e-06,2.4184635094570694e-06
77.0,4.45737123300205e-06,3.7977797546773218e-06
78.0,6.313458925433224e-06,1.2906881238450296e-05
79.0,6.168649633764289e-06,8.958668331615627e-06
80.0,6.104925432737218e-06,4.375027856440283e-06
81.0,5.259327281237347e-06,7.055966761981836e-06
82.0,7.370900220848853e-06,5.501669420482358e-06
83.0,4.825997621082934e-06,3.4801016681740293e-06
84.0,6.025396942277439e-06,8.08279037300963e-06
85.0,5.228483587416122e-06,4.326974703872111e-06
86.0,5.624376171908807e-06,8.37871448311489e-06
87.0,4.520018592302222e-06,2.2750946300220676e-06
88.0,3.304899564682273e-06,6.220695922820596e-06
89.0,4.645651642931625e-06,7.459893822669983e-06
90.0,3.8625948945991695e-06,5.833983777847607e-06
91.0,4.421443918545265e-06,5.052032975072507e-06
92.0,3.2217787975241663e-06,0.00023235581465996802
93.0,4.834827905142447e-06,1.5307773537642788e-06
94.0,4.378054654807784e-06,2.1662553990609013e-06
95.0,2.9977095437061507e-06,1.4883662515785545e-05
