y value,alpha-H2,alpha-H,alpha-O,alpha-O2,alpha-OH,alpha-H2O,alpha-HO2,alpha-H2O2
4.114062795148771,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.351289e+00,+1.452735e-02
4.114062795148771,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.351289e+00,+1.452735e-02
4.114062795148771,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.351289e+00,+1.452735e-02
4.114062795148771,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.351289e+00,+1.452735e-02
4.114062795148771,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.351289e+00,+1.452735e-02
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.113941731252746,-2.703550e+00,-8.487872e+00,-2.844774e-01,-8.167533e-01,-1.940495e+00,+2.895572e+00,+2.254095e+00,+1.585983e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112755727526954,-2.731555e+00,-8.529968e+00,-3.374652e-01,-8.767901e-01,-2.019335e+00,+2.839120e+00,+2.208185e+00,+1.172972e-01
4.112438361784003,-2.737341e+00,-8.526498e+00,-3.288817e-01,-9.022550e-01,-2.070797e+00,+2.815857e+00,+2.188988e+00,+6.069494e-02
4.112438361784003,-2.737341e+00,-8.526498e+00,-3.288817e-01,-9.022550e-01,-2.070797e+00,+2.815857e+00,+2.188988e+00,+6.069494e-02
4.112438361784003,-2.737341e+00,-8.526498e+00,-3.288817e-01,-9.022550e-01,-2.070797e+00,+2.815857e+00,+2.188988e+00,+6.069494e-02
4.112438361784003,-2.737341e+00,-8.526498e+00,-3.288817e-01,-9.022550e-01,-2.070797e+00,+2.815857e+00,+2.188988e+00,+6.069494e-02
4.112438361784003,-2.737341e+00,-8.526498e+00,-3.288817e-01,-9.022550e-01,-2.070797e+00,+2.815857e+00,+2.188988e+00,+6.069494e-02
4.112438361784003,-2.737341e+00,-8.526498e+00,-3.288817e-01,-9.022550e-01,-2.070797e+00,+2.815857e+00,+2.188988e+00,+6.069494e-02
4.1121542436042295,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.331795e+00,+1.452735e-02
4.1121542436042295,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.331795e+00,+1.452735e-02
4.1121542436042295,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.331795e+00,+1.452735e-02
4.1121542436042295,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.331795e+00,+1.452735e-02
4.1121542436042295,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.331795e+00,+1.452735e-02
4.1121542436042295,-2.698370e+00,-8.527200e+00,-3.013356e-01,-7.542127e-01,-1.843371e+00,+2.951693e+00,+2.331795e+00,+1.452735e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111304191668865,-2.726280e+00,-8.526047e+00,-3.256843e-01,-8.601983e-01,-2.004509e+00,+2.854445e+00,+2.225878e+00,-1.282859e-02
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.111192959942958,-2.706642e+00,-8.530245e+00,-3.222935e-01,-7.819473e-01,-1.878669e+00,+2.926137e+00,+2.306207e+00,-6.414523e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110777024778472,-2.708156e+00,-8.533315e+00,-3.275305e-01,-7.830252e-01,-1.882086e+00,+2.925010e+00,+2.304431e+00,-6.518754e-03
4.110695786756794,-2.707707e+00,-8.533077e+00,-3.195384e-01,-7.822783e-01,-1.880048e+00,+2.925724e+00,+2.305644e+00,-6.607017e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.110621248706279,-2.708220e+00,-8.534522e+00,-3.289841e-01,-7.823441e-01,-1.880501e+00,+2.925608e+00,+2.305791e+00,-6.315399e-03
4.1106040649342805,-2.708196e+00,-8.534480e+00,-3.263171e-01,-7.825304e-01,-1.878830e+00,+2.925445e+00,+2.305538e+00,-6.505081e-03
4.11058180761964,-2.708343e+00,-8.534603e+00,-3.243684e-01,-7.828378e-01,-1.880107e+00,+2.925156e+00,+2.305058e+00,-6.443980e-03
4.11058180761964,-2.708343e+00,-8.534603e+00,-3.243684e-01,-7.828378e-01,-1.880107e+00,+2.925156e+00,+2.305058e+00,-6.443980e-03
4.110567296234044,-2.708466e+00,-8.534709e+00,-3.240452e-01,-7.832442e-01,-1.881120e+00,+2.924781e+00,+2.304723e+00,-6.437063e-03
4.110567296234044,-2.708466e+00,-8.534709e+00,-3.240452e-01,-7.832442e-01,-1.881120e+00,+2.924781e+00,+2.304723e+00,-6.437063e-03
4.110567296234044,-2.708466e+00,-8.534709e+00,-3.240452e-01,-7.832442e-01,-1.881120e+00,+2.924781e+00,+2.304723e+00,-6.437063e-03
4.110567296234044,-2.708466e+00,-8.534709e+00,-3.240452e-01,-7.832442e-01,-1.881120e+00,+2.924781e+00,+2.304723e+00,-6.437063e-03
4.110567296234044,-2.708466e+00,-8.534709e+00,-3.240452e-01,-7.832442e-01,-1.881120e+00,+2.924781e+00,+2.304723e+00,-6.437063e-03
4.110567296234044,-2.708466e+00,-8.534709e+00,-3.240452e-01,-7.832442e-01,-1.881120e+00,+2.924781e+00,+2.304723e+00,-6.437063e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.110494850600688,-2.708417e+00,-8.535065e+00,-3.244969e-01,-7.826252e-01,-1.880040e+00,+2.925336e+00,+2.305576e+00,-6.456237e-03
4.11043072423174,-2.708704e+00,-8.535616e+00,-3.216381e-01,-7.831501e-01,-1.880185e+00,+2.924838e+00,+2.305403e+00,-6.426675e-03
4.11043072423174,-2.708704e+00,-8.535616e+00,-3.216381e-01,-7.831501e-01,-1.880185e+00,+2.924838e+00,+2.305403e+00,-6.426675e-03
4.11043072423174,-2.708704e+00,-8.535616e+00,-3.216381e-01,-7.831501e-01,-1.880185e+00,+2.924838e+00,+2.305403e+00,-6.426675e-03
