epoch,learning_rate,validation_loss_MolarWeightMix
0.0,0.0015848932089284062,0.00017658180149737746
1.0,0.0015683840028941631,9.801708802115172e-05
2.0,0.0015520467422902584,9.443182352697477e-05
3.0,0.0015358797973021865,3.851963265333325e-05
4.0,0.0015198810724541545,3.4178359783254564e-05
5.0,0.0015040490543469787,3.828090484603308e-05
6.0,0.0014883819967508316,3.3811233151936904e-05
7.0,0.001472878153435886,5.5699136282783e-05
8.0,0.0014575357781723142,5.049041283200495e-05
9.0,0.0014423532411456108,2.2351434381562285e-05
10.0,0.0014273286797106266,4.057382102473639e-05
11.0,0.0014124608132988214,2.9621873181895353e-05
12.0,0.0013977477792650461,1.684031121840235e-05
13.0,0.0013831880642101169,1.6941989088081755e-05
14.0,0.0013687798054888844,1.4070703400648199e-05
15.0,0.0013545218389481306,1.818470445869025e-05
16.0,0.001340412301942706,1.207807599712396e-05
17.0,0.001326449797488749,1.1210341654077638e-05
18.0,0.0013126326957717538,1.206671822728822e-05
19.0,0.0012989594833925366,1.0750841283879708e-05
20.0,0.0012854287633672357,1.2156381671957206e-05
21.0,0.0012720389058813453,6.624068646488013e-06
22.0,0.0012587886303663254,5.497819529409753e-06
23.0,0.0012456763070076704,4.956554221280385e-06
24.0,0.0012327005388215184,5.129791588842636e-06
25.0,0.0012198600452393293,5.7051174735534005e-06
26.0,0.0012071531964465976,6.598352683795383e-06
27.0,0.0011945788282901049,6.228887741599465e-06
28.0,0.0011821354273706675,1.0065649803436827e-05
29.0,0.0011698215967044234,1.4307962374005001e-05
30.0,0.0011576359393075109,8.635528502054513e-06
31.0,0.0011455774074420333,7.3943442657764535e-06
32.0,0.0011336442548781633,9.701952876639552e-06
33.0,0.0011218355502933264,1.8835738956113346e-05
34.0,0.0011101498967036605,3.815472609858261e-06
35.0,0.0010985858971253037,1.2140872968302574e-05
36.0,0.0010871423874050379,1.2489942491811235e-05
37.0,0.001075817970559001,7.356584774242947e-06
38.0,0.0010646117152646184,1.2909041288367007e-05
39.0,0.0010535219917073846,1.620396324142348e-05
40.0,0.001042547868564725,1.415518272551708e-05
41.0,0.0010316881816834211,4.2173337533313315e-06
42.0,0.0010209414176642895,1.0370102245360613e-05
43.0,0.0010103066451847553,2.644778533067438e-06
44.0,0.0009997827000916004,7.920224561530631e-06
45.0,0.0009893683018162847,1.4598941561416723e-05
46.0,0.0009790625190362334,2.186847268603742e-06
47.0,0.0009688640129752457,2.4248529371106997e-06
48.0,0.0009587717358954251,4.922845164401224e-06
49.0,0.0009487845818512142,6.336344995361287e-06
50.0,0.0009389015031047165,9.504457921138965e-06
51.0,0.0009291213355027139,3.338164788146969e-06
52.0,0.0009194430313073099,1.0520238902245183e-05
53.0,0.0009098656009882689,2.995968543473282e-06
54.0,0.0009003878221847117,2.111597268594778e-06
55.0,0.0008910088217817247,8.22908532427391e-06
56.0,0.0008817275520414114,2.594905708974693e-06
57.0,0.0008725430234335363,7.646760423085652e-06
58.0,0.0008634540718048811,4.276850631868001e-06
59.0,0.0008544597658328712,3.01034924632404e-06
60.0,0.0008455592324025929,3.4868726288550533e-06
61.0,0.0008367513655684888,3.931025275960565e-06
62.0,0.0008280352340079844,4.155819169682218e-06
63.0,0.0008194099646061659,3.050640088986256e-06
64.0,0.0008108744514174759,1.8295623931408045e-06
65.0,0.0008024278795346618,1.8049892105409526e-06
66.0,0.0007940693758428097,2.1354858290578704e-06
67.0,0.0007857978343963623,2.0571480945363874e-06
68.0,0.0007776124984957278,2.8047277282894356e-06
69.0,0.0007695124368183315,2.2854135295347078e-06
70.0,0.0007614967180415988,2.6837624318432063e-06
71.0,0.000753564469050616,2.9132338568160776e-06
72.0,0.0007457149331457913,1.9064144680669415e-06
73.0,0.0007379470625892282,2.9207551506260643e-06
74.0,0.0007302602170966566,4.334347977419384e-06
75.0,0.000722653407137841,1.7486000842836802e-06
76.0,0.0007151258178055286,1.752485900397005e-06
77.0,0.0007076765759848058,1.930889766299515e-06
78.0,0.0007003049831837416,2.2256062948144972e-06
79.0,0.0006930102244950831,2.0715115169878118e-06
80.0,0.0006857913685962558,1.8530315628595417e-06
81.0,0.0006786477752029896,1.5578860939058359e-06
82.0,0.0006715785712003708,3.1234044399752747e-06
83.0,0.0006645829998888075,1.7048071185854496e-06
84.0,0.0006576603627763689,1.8833256945072208e-06
85.0,0.0006508097285404801,1.864340788415575e-06
86.0,0.0006440305151045322,1.4959155123506207e-06
87.0,0.0006373218493536115,1.2697779538939358e-06
88.0,0.0006306831492111087,1.6985027286864351e-06
89.0,0.0006241135997697711,2.303404244230478e-06
90.0,0.0006176124443300068,1.7954440636458457e-06
91.0,0.0006111790426075459,1.4447614375967532e-06
92.0,0.0006048126379027963,1.4751574326510308e-06
93.0,0.0005985125317238271,2.2823494418844348e-06
94.0,0.0005922780255787075,1.4455667951551732e-06
95.0,0.0005861085373908281,1.8752937194221886e-06
96.0,0.0005800032522529364,1.9430467546044383e-06
97.0,0.000573961588088423,1.8353947552895988e-06
98.0,0.000567982904613018,1.4149816252029268e-06
99.0,0.0005620663869194686,1.4589827515010256e-06
100.0,0.0005562116275541484,1.656360268498247e-06
101.0,0.0005504177534021437,1.8235145944345277e-06
102.0,0.0005446842988021672,1.7319879361821222e-06
103.0,0.0005390105070546269,1.5199730114545673e-06
104.0,0.0005333958542905748,1.8431383068673313e-06
105.0,0.0005278397002257407,1.5311870811274275e-06
106.0,0.0005223413463681936,1.712716539259418e-06
107.0,0.0005169003852643073,1.661690475884825e-06
108.0,0.0005115160020068288,1.5274162024070392e-06
109.0,0.0005061877309344709,1.5947615565892193e-06
110.0,0.0005009149899706244,1.460602675251721e-06
111.0,0.0004956971970386803,9.891421086649643e-07
112.0,0.0004905337118543684,1.4515250086333253e-06
113.0,0.0004854240105487406,1.112274503611843e-06
114.0,0.0004803675692528486,1.2535117548395647e-06
115.0,0.0004753637476824224,1.3491478512150934e-06
116.0,0.0004704120510723442,1.4077504602028057e-06
117.0,0.00046551195555366576,1.3355007695281529e-06
118.0,0.0004606629372574389,9.780001164472196e-07
119.0,0.000455864385003224,1.2241275726410095e-06
120.0,0.00045111580402590334,1.053438609233126e-06
121.0,0.0004464167286641896,1.2380487532936968e-06
122.0,0.0004417665477376431,1.2188387472633622e-06
123.0,0.00043716488289646804,1.0557656651144498e-06
124.0,0.0004326110938563943,1.028312567541434e-06
125.0,0.00042810477316379547,1.0283528126819874e-06
126.0,0.0004236453678458929,9.74986960500246e-07
127.0,0.00041923238313756883,9.335572030977346e-07
128.0,0.00041486541158519685,9.12115808660019e-07
129.0,0.00041054398752748966,8.045582262639073e-07
130.0,0.0004062674706801772,7.570469051643158e-07
131.0,0.000402035511797294,8.198861678465619e-07
132.0,0.00039784767432138324,7.394650651804113e-07
133.0,0.00039370349259115756,5.989096507619251e-07
134.0,0.0003896024136338383,7.231030849652598e-07
135.0,0.0003855440590996295,7.346047254941368e-07
136.0,0.0003815280506387353,7.095229648257373e-07
137.0,0.0003775538061745465,8.278278755824431e-07
138.0,0.0003736209764610976,9.108838412430487e-07
139.0,0.00036972909583710134,6.401108407771972e-07
140.0,0.0003658778150565922,6.82966060594481e-07
141.0,0.0003620665811467916,7.496254852412676e-07
142.0,0.00035829507396556437,9.701518592919456e-07
143.0,0.00035456291516311467,1.183271251647966e-06
144.0,0.00035086952266283333,1.271091605303809e-06
145.0,0.0003472146636340767,8.753289648666396e-07
146.0,0.00034359784331172705,1.1576884162423084e-06
147.0,0.00034001877065747976,1.247719978891837e-06
148.0,0.0003364768926985562,1.0891853889916092e-06
149.0,0.00033297191839665174,1.1246918347751489e-06
150.0,0.0003295035567134619,1.0961190355374129e-06
151.0,0.00032607122557237744,1.0468526170370751e-06
152.0,0.00032267466303892434,1.0279125035594916e-06
153.0,0.00031931346165947616,9.399358873452002e-07
154.0,0.00031598733039572835,8.941575515564182e-07
155.0,0.00031269583269022405,8.537879807590798e-07
156.0,0.00030943856108933687,8.596105658398301e-07
157.0,0.0003062153118662536,8.5035748043083e-07
158.0,0.00030302556115202606,8.040091188377119e-07
159.0,0.00029986907611601055,7.829213473087293e-07
160.0,0.00029674542020075023,7.406441113744222e-07
161.0,0.0002936543896794319,7.489854851883138e-07
162.0,0.00029059548978693783,7.006991040725552e-07
163.0,0.0002875684585887939,6.93754259373236e-07
164.0,0.00028457300504669547,6.735595547979756e-07
165.0,0.00028160872170701623,6.317264933386468e-07
166.0,0.0002786752884276211,6.623963599849958e-07
167.0,0.0002757724141702056,6.776339773750806e-07
168.0,0.0002728998370002955,6.856798790977336e-07
169.0,0.0002700571494642645,5.739562425333133e-07
170.0,0.000267244060523808,6.473688358710206e-07
171.0,0.0002644603082444519,6.938055321370484e-07
172.0,0.0002617055142764002,6.258146072468662e-07
173.0,0.0002589794166851789,7.075752819218906e-07
174.0,0.0002562817244324833,6.541393418046937e-07
175.0,0.0002536121755838394,7.304126938834088e-07
176.0,0.0002509703626856208,6.772689857825753e-07
177.0,0.0002483561111148447,6.853735499134928e-07
178.0,0.00024576912983320653,6.714741402902291e-07
