epoch,learning_rate,validation_loss_Beta_MixFrac
101.0,0.0005504177534021437,6.823510830145096e-06
102.0,0.0005446842988021672,3.74597971131152e-06
103.0,0.0005390105070546269,3.8243883864197414e-06
104.0,0.0005333958542905748,3.768282340388396e-06
105.0,0.0005278397002257407,5.1881270337617025e-06
106.0,0.0005223413463681936,3.7271147448336706e-06
107.0,0.0005169003852643073,3.664853466034401e-06
108.0,0.0005115160020068288,4.170905867795227e-06
109.0,0.0005061877309344709,4.832770628127037e-06
110.0,0.0005009149899706244,3.5364148516237037e-06
111.0,0.0004956971970386803,3.875697530020261e-06
112.0,0.0004905337118543684,4.416461706568953e-06
113.0,0.0004854240105487406,5.040696123614907e-06
114.0,0.0004803675692528486,3.558709522621939e-06
115.0,0.0004753637476824224,3.7811817037436413e-06
116.0,0.0004704120510723442,4.9522254812472966e-06
117.0,0.00046551195555366576,3.5375212519284105e-06
118.0,0.0004606629372574389,5.864321337867295e-06
119.0,0.000455864385003224,6.27205872660852e-06
120.0,0.00045111580402590334,3.496318186080316e-06
121.0,0.0004464167286641896,5.004995273338864e-06
122.0,0.0004417665477376431,3.445136144364369e-06
123.0,0.00043716488289646804,3.4553340810816735e-06
124.0,0.0004326110938563943,3.6776234537683195e-06
125.0,0.00042810477316379547,3.6556750728777843e-06
126.0,0.0004236453678458929,5.375005002861144e-06
127.0,0.00041923238313756883,3.8033583678043215e-06
128.0,0.00041486541158519685,3.4980876080226153e-06
129.0,0.00041054398752748966,3.1364475034934003e-06
130.0,0.0004062674706801772,3.1167621727945516e-06
131.0,0.000402035511797294,3.4260910979355685e-06
132.0,0.00039784767432138324,3.0990158847998828e-06
133.0,0.00039370349259115756,3.1666950235376135e-06
134.0,0.0003896024136338383,3.055265551665798e-06
135.0,0.0003855440590996295,3.098608658547164e-06
136.0,0.0003815280506387353,3.134546204819344e-06
137.0,0.0003775538061745465,3.011519993378897e-06
138.0,0.0003736209764610976,2.9776904284517514e-06
139.0,0.00036972909583710134,3.0372209494089475e-06
140.0,0.0003658778150565922,2.9322786758712027e-06
141.0,0.0003620665811467916,2.928520189016126e-06
142.0,0.00035829507396556437,3.150550583086442e-06
143.0,0.00035456291516311467,3.2538455343456008e-06
144.0,0.00035086952266283333,2.8860772545158397e-06
145.0,0.0003472146636340767,2.9270076993270777e-06
146.0,0.00034359784331172705,3.2814493806654355e-06
147.0,0.00034001877065747976,3.093765144512872e-06
148.0,0.0003364768926985562,3.1001354727777652e-06
149.0,0.00033297191839665174,2.8810738967877114e-06
150.0,0.0003295035567134619,2.8359220323181944e-06
151.0,0.00032607122557237744,3.027968432434136e-06
152.0,0.00032267466303892434,3.355887656653067e-06
153.0,0.00031931346165947616,3.7412087294796947e-06
154.0,0.00031598733039572835,3.0059532036830205e-06
155.0,0.00031269583269022405,2.82526502815017e-06
156.0,0.00030943856108933687,2.6592242647893727e-06
157.0,0.0003062153118662536,2.827559683282743e-06
158.0,0.00030302556115202606,2.616895471874159e-06
159.0,0.00029986907611601055,2.5291949441452743e-06
160.0,0.00029674542020075023,2.797987690428272e-06
161.0,0.0002936543896794319,2.687800588319078e-06
162.0,0.00029059548978693783,2.5680806174932513e-06
163.0,0.0002875684585887939,2.6695322503655916e-06
164.0,0.00028457300504669547,2.6364027689851355e-06
165.0,0.00028160872170701623,2.9727227683906676e-06
166.0,0.0002786752884276211,2.37624476540077e-06
167.0,0.0002757724141702056,2.351755483687157e-06
168.0,0.0002728998370002955,2.522641352697974e-06
169.0,0.0002700571494642645,2.6215875550406054e-06
170.0,0.000267244060523808,2.9534169243561337e-06
171.0,0.0002644603082444519,2.467252215865301e-06
172.0,0.0002617055142764002,2.6421428174217e-06
173.0,0.0002589794166851789,2.4385788037761813e-06
174.0,0.0002562817244324833,2.414998107269639e-06
175.0,0.0002536121755838394,2.3412599148286972e-06
176.0,0.0002509703626856208,2.323826947758789e-06
177.0,0.0002483561111148447,2.4535033844585996e-06
178.0,0.00024576912983320653,2.2785327473684447e-06
179.0,0.00024320901138707995,2.3549896468466613e-06
180.0,0.00024067559570539743,2.5507067675789585e-06
181.0,0.00023816856264602393,2.263333499286091e-06
182.0,0.00023568769393023103,2.635085138535942e-06
183.0,0.0002332326112082228,2.243663857370848e-06
184.0,0.00023080311075318605,2.2117480966699077e-06
185.0,0.00022839894518256187,2.2834767605672823e-06
186.0,0.00022601979435421526,2.1489245227712672e-06
187.0,0.00022366542543750256,2.4710218440304743e-06
188.0,0.00022133557649794966,2.13000953408482e-06
189.0,0.00021903004380874336,2.47326147473359e-06
190.0,0.00021674850722774863,2.2223657651920803e-06
191.0,0.00021449069026857615,2.065478383883601e-06
192.0,0.0002122564474120736,2.1442651814140845e-06
193.0,0.000210045458516106,2.0591473912645597e-06
194.0,0.00020785747619811445,2.1299836134858197e-06
195.0,0.0002056923258351162,2.114942390107899e-06
196.0,0.0002035497163888067,2.1176876998652006e-06
197.0,0.00020142940047662705,2.176366251660511e-06
198.0,0.00019933120347559452,2.2138847270980477e-06
199.0,0.00019725483434740454,2.1857092633581487e-06
200.0,0.0001952001330209896,2.133499720002874e-06
201.0,0.0001931667939061299,2.2522629024024354e-06
202.0,0.0001911546423798427,2.246187932541943e-06
203.0,0.00018916348926723003,2.378672206759802e-06
204.0,0.00018719304352998734,1.9356552911631297e-06
205.0,0.00018524311599321663,2.4863147700671107e-06
206.0,0.00018331350293010473,2.1366174678405514e-06
207.0,0.00018140401516575366,2.6115360469702864e-06
208.0,0.0001795143907656893,2.4026039682212286e-06
209.0,0.00017764445510692894,1.7495019619673258e-06
210.0,0.0001757940190145746,2.2062954485591035e-06
211.0,0.00017396283510606736,2.012869117606897e-06
212.0,0.00017215072875842452,2.1916202967986465e-06
213.0,0.00017035749624483287,2.3351528852799674e-06
214.0,0.00016858296294230968,2.211316314060241e-06
215.0,0.00016682689602021128,2.1419141376100015e-06
216.0,0.00016508913540747017,1.8699194015425746e-06
217.0,0.00016336947737727314,1.7966685845749453e-06
218.0,0.000161667718202807,1.7896986719279084e-06
219.0,0.0001599836687091738,1.708665763544559e-06
220.0,0.00015831718337722123,1.7682054931356106e-06
221.0,0.00015666807303205132,1.7098649323088466e-06
222.0,0.00015503611939493567,1.7279555777349742e-06
223.0,0.00015342116239480674,1.7131590084318304e-06
224.0,0.00015182305651251227,1.7864065284811659e-06
225.0,0.00015024156891740859,1.6805686300358502e-06
226.0,0.00014867655409034342,1.6630577874821029e-06
227.0,0.00014712783740833402,1.655773417041928e-06
228.0,0.00014559528790414333,1.6066858279373264e-06
229.0,0.0001440786727471277,1.6577571386733325e-06
230.0,0.0001425778609700501,1.6359952041966608e-06
231.0,0.00014109269250184298,1.607039621376316e-06
232.0,0.00013962297816760838,1.6707703025531373e-06
233.0,0.00013816857244819403,1.6477831650263397e-06
234.0,0.00013672932982444763,1.598471385477751e-06
235.0,0.00013530507567338645,1.6978935946099227e-06
236.0,0.00013389564992394298,1.6254897445833194e-06
237.0,0.00013250090705696493,1.5793931424923358e-06
238.0,0.00013112071610521525,1.6607523320999462e-06
239.0,0.00012975488789379597,1.5588224187013111e-06
240.0,0.0001284032769035548,1.5372547750303056e-06
241.0,0.00012706573761533946,1.5444818473042687e-06
242.0,0.00012574216816574335,1.6463175143144326e-06
243.0,0.00012443235027603805,1.6861498579601175e-06
244.0,0.00012313618208281696,1.6574836081417743e-06
245.0,0.00012185353261884302,1.679954493738478e-06
246.0,0.00012058422726113349,1.6508249700564193e-06
247.0,0.00011932814959436655,1.6588804783168598e-06
248.0,0.00011808515409938991,1.7992257426158176e-06
249.0,0.00011685511708492413,1.7580271105543943e-06
250.0,0.0001156378784799017,1.720927798487537e-06
251.0,0.00011443331459304318,1.852241666711052e-06
252.0,0.00011324132356094196,1.923580157381366e-06
253.0,0.0001120617234846577,1.9507012893882347e-06
254.0,0.00011089441977674142,1.9297938251838787e-06
255.0,0.00010973927419399843,1.8966247807838954e-06
256.0,0.00010859615576919168,1.9007750324817607e-06
257.0,0.00010746494808699936,1.903217025756021e-06
258.0,0.00010634556383593008,1.931632596097188e-06
259.0,0.00010523779201321304,1.9321294075780315e-06
260.0,0.00010414157441118732,1.956964069904643e-06
261.0,0.00010305676551070064,1.8868076949729584e-06
262.0,0.0001019832634483464,1.8615194221638376e-06
263.0,0.00010092093725688756,1.910749233502429e-06
264.0,9.986967052100226e-05,1.8758794340101304e-06
265.0,9.8829397757072e-05,1.9010400365004898e-06
266.0,9.77999297901988e-05,1.8964608443639008e-06
267.0,9.678118658484891e-05,1.827679511734459e-06
268.0,9.577304444974288e-05,1.8574819478089921e-06
269.0,9.477541607338935e-05,1.8131381693820003e-06
270.0,9.378817048855126e-05,1.7954577060663723e-06
271.0,9.281121310777962e-05,1.9183464701200137e-06
272.0,9.184446389554068e-05,1.8805578747560503e-06
273.0,9.08877482288517e-05,1.8379596440354362e-06
274.0,8.994100062409416e-05,1.8116903675036156e-06
275.0,8.900411921786144e-05,1.8529492535890313e-06
276.0,8.807699487078935e-05,1.814893948903773e-06
277.0,8.715952571947128e-05,1.7924622852660832e-06
278.0,8.625161717645824e-05,1.8661920648810337e-06
279.0,8.53531964821741e-05,1.7747494212017045e-06
280.0,8.446409628959373e-05,1.859894723565958e-06
281.0,8.358426566701382e-05,1.7233381868209108e-06
282.0,8.271359547507018e-05,1.7146977597803925e-06
283.0,8.185199840227142e-05,1.7803386072046123e-06
284.0,8.099937258521095e-05,1.7648119410296204e-06
285.0,8.015563798835501e-05,1.7669266298980801e-06
286.0,7.932070730021223e-05,1.7535802498969133e-06
287.0,7.849444955354556e-05,1.693358854026883e-06
288.0,7.767679926473647e-05,1.7109820191762992e-06
289.0,7.686766912229359e-05,1.6587126765443827e-06
290.0,7.606697181472555e-05,1.6487330185555038e-06
291.0,7.527460547862574e-05,1.6414581978096976e-06
292.0,7.449049007846043e-05,1.7423467397748027e-06
293.0,7.371457468252629e-05,1.675353701102722e-06
294.0,7.294672104762867e-05,1.666744196882064e-06
295.0,7.218685641419142e-05,1.6416304333688458e-06
296.0,7.143491529859602e-05,1.648630814088392e-06
297.0,7.069079583743587e-05,1.643052769395581e-06
298.0,6.995443982305005e-05,1.6353021692339098e-06
299.0,6.922574539203197e-05,1.5957385812725988e-06
300.0,6.850466888863593e-05,1.577795842422347e-06
301.0,6.77910793456249e-05,1.5790515135449823e-06
302.0,6.708492583129555e-05,1.5237877732943161e-06
303.0,6.638612831011415e-05,1.5236972785714897e-06
304.0,6.569460674654692e-05,1.511814502919151e-06
305.0,6.501028838101774e-05,1.5258524399541784e-06
306.0,6.433310045395046e-05,1.5451353192474926e-06
307.0,6.366297748172656e-05,1.5465458318431047e-06
308.0,6.299982487689704e-05,1.5491461908823112e-06
309.0,6.234358443180099e-05,1.5337487866418087e-06
310.0,6.169416883494705e-05,1.5345461861215881e-06
311.0,6.10515198786743e-05,1.5485003359572147e-06
312.0,6.041557207936421e-05,1.5631524092896143e-06
313.0,5.978624176350422e-05,1.5703712961112615e-06
314.0,5.9163488913327456e-05,1.5687855920987204e-06
315.0,5.854720075149089e-05,1.5720748933745199e-06
316.0,5.793734089820646e-05,1.5934571138132014e-06
317.0,5.733382567996159e-05,1.6083288301160792e-06
318.0,5.673660052707419e-05,1.6056566209954326e-06
319.0,5.614559631794691e-05,1.6042456536524696e-06
320.0,5.556074756896123e-05,1.6000391269699321e-06
321.0,5.498200698639266e-05,1.6031771110647242e-06
322.0,5.4409276344813406e-05,1.6294518445647554e-06
323.0,5.384251562645659e-05,1.5863023463680292e-06
324.0,5.328165934770368e-05,1.5828037476239842e-06
325.0,5.2726642024936154e-05,1.5743463563921978e-06
326.0,5.21774054504931e-05,1.5399821222672472e-06
327.0,5.16338950546924e-05,1.4572141253665905e-06
328.0,5.109605990583077e-05,1.465213699702872e-06
329.0,5.0563809054438025e-05,1.4702387716170051e-06
330.0,5.0037102482747287e-05,1.4869267488393234e-06
331.0,4.951588198309764e-05,1.4875357692289981e-06
332.0,4.900009298580699e-05,1.4279004290074226e-06
333.0,4.848968092119321e-05,1.461795136492583e-06
334.0,4.798458030563779e-05,1.4126102314548916e-06
335.0,4.7484754759352654e-05,1.3790591992801637e-06
336.0,4.6990120608825237e-05,1.411164362252748e-06
337.0,4.6500645112246275e-05,1.3474991646944545e-06
338.0,4.601626278599724e-05,1.3465272559187724e-06
339.0,4.5536926336353645e-05,1.3442806903185556e-06
340.0,4.5062584831612185e-05,1.3287152569319005e-06
341.0,4.4593183702090755e-05,1.3079776408631005e-06
342.0,4.4128686568001285e-05,1.3270914678287227e-06
343.0,4.366901339381002e-05,1.2685632100328803e-06
344.0,4.3214127799728885e-05,1.2697532838501502e-06
345.0,4.276398249203339e-05,1.2944149148097495e-06
346.0,4.231852653902024e-05,1.2739769772451837e-06
347.0,4.187770537100732e-05,1.2764904795403709e-06
348.0,4.144148260820657e-05,1.24695588965551e-06
349.0,4.1009814594872296e-05,1.252626248060551e-06
350.0,4.058262857142836e-05,1.2652062650886364e-06
351.0,4.01598954340443e-05,1.256984091924096e-06
352.0,3.9741564251016825e-05,1.2315887261138414e-06
353.0,3.9327591366600245e-05,1.238126287717023e-06
354.0,3.891792948707007e-05,1.243586325472279e-06
355.0,3.8512531318701804e-05,1.2599465435414459e-06
356.0,3.811137503362261e-05,1.2527657418104354e-06
357.0,3.7714380596298724e-05,1.2330216350164847e-06
358.0,3.732152617885731e-05,1.2408837619659607e-06
359.0,3.693275721161626e-05,1.2438310932338936e-06
360.0,3.654804459074512e-05,1.255837787539349e-06
361.0,3.616733738454059e-05,1.2490824019550928e-06
362.0,3.579059193725698e-05,1.2356455272310995e-06
363.0,3.5417786421021447e-05,1.2419391168805305e-06
364.0,3.504885171423666e-05,1.2367856925266096e-06
365.0,3.468376235105097e-05,1.2448001598386327e-06
366.0,3.432247103773989e-05,1.2396723150231992e-06
367.0,3.396494867047295e-05,1.230416842190607e-06
368.0,3.361114431754686e-05,1.2322254860919202e-06
369.0,3.326102887513116e-05,1.2258350352567504e-06
370.0,3.2914573239395395e-05,1.2315373396631912e-06
371.0,3.2571711926721036e-05,1.2268372984181042e-06
372.0,3.223242674721405e-05,1.2183047601865837e-06
373.0,3.189667040714994e-05,1.2204334325360833e-06
374.0,3.1564413802698255e-05,1.2136149507568916e-06
375.0,3.123562055407092e-05,1.2178429642517585e-06
376.0,3.091024700552225e-05,1.2137571729908814e-06
377.0,3.058827860513702e-05,1.2055098750352045e-06
378.0,3.02696498692967e-05,1.207899913424626e-06
379.0,2.9954342608107254e-05,1.2016657819913235e-06
380.0,2.9642316803801805e-05,1.2053101272613276e-06
381.0,2.9333543352549896e-05,1.2020458370898268e-06
382.0,2.902798769355286e-05,1.1943515119128278e-06
383.0,2.8725613447022624e-05,1.1981002216998604e-06
384.0,2.8426396966096945e-05,1.1922608109671273e-06
385.0,2.813029095705133e-05,1.1958136383327655e-06
386.0,2.783726631605532e-05,1.1922472822334385e-06
387.0,2.7547295758267865e-05,1.1867329021697515e-06
388.0,2.7260344722890295e-05,1.1925299077120144e-06
389.0,2.697638228710275e-05,1.18423258754774e-06
390.0,2.669538116606418e-05,1.1868543197124382e-06
391.0,2.6417312255944125e-05,1.1825660521935788e-06
392.0,2.61421319009969e-05,1.1798284731412423e-06
393.0,2.586982009233907e-05,1.1857749768751091e-06
394.0,2.5600344088161364e-05,1.1752744057957898e-06
395.0,2.5333672965643927e-05,1.176158434645913e-06
396.0,2.506978125893511e-05,1.1717162351487787e-06
397.0,2.4808636226225644e-05,1.1705056977007189e-06
398.0,2.4550214220653288e-05,1.1762256235670066e-06
399.0,2.4294491595355794e-05,1.166104084404651e-06
400.0,2.4041424694587477e-05,1.1650413398456294e-06
401.0,2.3790993509464897e-05,1.1611879244810552e-06
402.0,2.3543170755147003e-05,1.1611608670136775e-06
403.0,2.3297930965782143e-05,1.1653140745693236e-06
404.0,2.305524321855046e-05,1.1575037888178485e-06
405.0,2.2815083866589703e-05,1.1547949725354556e-06
406.0,2.257743472000584e-05,1.1518003475430305e-06
407.0,2.2342255761031993e-05,1.1521760825417005e-06
408.0,2.2109523342805915e-05,1.1549594773896388e-06
409.0,2.1879215637454763e-05,1.1498111689434154e-06
410.0,2.1651308998116292e-05,1.1466302112239646e-06
411.0,2.1425774320960045e-05,1.1438911542427377e-06
412.0,2.120258977811318e-05,1.1441325113992207e-06
413.0,2.0981735360692255e-05,1.1460475661806413e-06
414.0,2.0763176507898606e-05,1.142670384979283e-06
415.0,2.0546893210848793e-05,1.1400076118661673e-06
416.0,2.0332863641669974e-05,1.137199660661281e-06
417.0,2.01210641534999e-05,1.1371099617463187e-06
418.0,1.9911469280486926e-05,1.1384871640984784e-06
419.0,1.970405901374761e-05,1.1362819805071922e-06
420.0,1.9498815163387917e-05,1.1339177490299335e-06
421.0,1.929570316860918e-05,1.1311344678688329e-06
422.0,1.9094706658506766e-05,1.1308103466944885e-06
423.0,1.8895803805207834e-05,1.1315862593619386e-06
424.0,1.869897278083954e-05,1.1300903679511975e-06
425.0,1.8504191757529043e-05,1.127689301938517e-06
426.0,1.8311440726392902e-05,1.1251847809035098e-06
427.0,1.8120701497537084e-05,1.124627715398674e-06
428.0,1.793194496713113e-05,1.124783238992677e-06
429.0,1.774515476427041e-05,1.1237372063988005e-06
430.0,1.756030906108208e-05,1.1211424180146423e-06
431.0,1.7377389667672105e-05,1.1188677717655082e-06
432.0,1.7196376575157046e-05,1.1179148486917256e-06
433.0,1.701724795566406e-05,1.1178600516359438e-06
434.0,1.683998925727792e-05,1.1170097877766239e-06
435.0,1.6664573195157573e-05,1.1144326208523125e-06
436.0,1.6490983398398384e-05,1.1122743899250054e-06
437.0,1.6319205315085128e-05,1.1111052344858763e-06
438.0,1.6149213479366153e-05,1.1108714943475206e-06
439.0,1.598099152033683e-05,1.1101685686298879e-06
440.0,1.5814523067092523e-05,1.1080036301791552e-06
441.0,1.5649793567718007e-05,1.1060519682359882e-06
442.0,1.5486775737372227e-05,1.1048841770389117e-06
443.0,1.532545684312936e-05,1.1043391623388743e-06
444.0,1.5165815966611262e-05,1.10389578367176e-06
445.0,1.5007838555902708e-05,1.102419901144458e-06
446.0,1.4851508240099065e-05,1.100814529308991e-06
447.0,1.4696805010316893e-05,1.0998726338584675e-06
448.0,1.4543717952619772e-05,1.099257815440069e-06
449.0,1.439222069166135e-05,1.0987655514327344e-06
450.0,1.4242302313505206e-05,1.0979024409607518e-06
451.0,1.4093944628257304e-05,1.0971866686304566e-06
452.0,1.3947133993497118e-05,1.0963669865304837e-06
453.0,1.380185130983591e-05,1.095648940463434e-06
454.0,1.3658082934853155e-05,1.095053903554799e-06
455.0,1.3515815226128325e-05,1.094560616365925e-06
456.0,1.3375025446293876e-05,1.0946154134217068e-06
457.0,1.3235702681413386e-05,1.093827563636296e-06
458.0,1.3097831470076926e-05,1.0931844371953048e-06
459.0,1.2961396350874566e-05,1.0925065225819708e-06
460.0,1.2826381862396374e-05,1.0921014563791687e-06
461.0,1.2692773452727124e-05,1.092387606149714e-06
462.0,1.2560561117425095e-05,1.0915792927335133e-06
463.0,1.2429722119122744e-05,1.0910231367233791e-06
464.0,1.230024645337835e-05,1.0902851954597281e-06
465.0,1.2172118658781983e-05,1.0898006621573586e-06
466.0,1.204532691190252e-05,1.0901654832196073e-06
467.0,1.1919854841835331e-05,1.0894344768530573e-06
468.0,1.179568971565459e-05,1.0890679504882428e-06
469.0,1.1672821528918575e-05,1.0885366918955697e-06
470.0,1.1551230272743851e-05,1.0879263072638423e-06
471.0,1.1430905033193994e-05,1.0885931942539173e-06
472.0,1.131183307734318e-05,1.0881936987061636e-06
473.0,1.1194001672265586e-05,1.088004069060844e-06
474.0,1.1077398085035384e-05,1.0872059874600382e-06
475.0,1.0962008673232049e-05,1.0872361144720344e-06
476.0,1.0847824341908563e-05,1.0879156207010965e-06
477.0,1.073482690117089e-05,1.0875444331759354e-06
478.0,1.0623005437082611e-05,1.0868628805837943e-06
479.0,1.0512349035707302e-05,1.0850964144992759e-06
480.0,1.0402845873613842e-05,1.0866294815059518e-06
481.0,1.0294483217876405e-05,1.0868346862480394e-06
482.0,1.0187249245063867e-05,1.0856681456061779e-06
483.0,1.0081135769723915e-05,1.0846700888578198e-06
484.0,9.976123692467809e-06,1.0828455287992256e-06
485.0,9.872206646832637e-06,1.0842601341209956e-06
486.0,9.769370990397874e-06,1.0839634114745422e-06
487.0,9.6676067187218e-06,1.0828797485373798e-06
488.0,9.566902917867992e-06,1.081618620446534e-06
489.0,9.467247764405329e-06,1.0799254823723459e-06
490.0,9.368633982376195e-06,1.080324864233262e-06
491.0,9.271044291381259e-06,1.0799523124660482e-06
492.0,9.174470505968202e-06,1.0790515716507798e-06
493.0,9.078903531190008e-06,1.0781946002680343e-06
494.0,8.984331543615554e-06,1.077810452443373e-06
495.0,8.890745448297821e-06,1.0774566590043833e-06
496.0,8.798133421805687e-06,1.077471438293287e-06
497.0,8.70648909767624e-06,1.0772936320790905e-06
498.0,8.615797014499549e-06,1.0770918379421346e-06
499.0,8.526048986823298e-06,1.0766291325126076e-06
500.0,8.437236829195172e-06,1.0760909390228335e-06
501.0,8.349347808689345e-06,1.0763710633909795e-06
502.0,8.262376468337607e-06,1.0760400073195342e-06
503.0,8.176310075214133e-06,1.0755870789580513e-06
504.0,8.09114226285601e-06,1.0751674608400208e-06
505.0,8.006860298337415e-06,1.0748356089607114e-06
506.0,7.923455086711328e-06,1.074642227649747e-06
507.0,7.840919352020137e-06,1.0743606253527105e-06
508.0,7.759243999316823e-06,1.0740085372162866e-06
509.0,7.678418114664964e-06,1.07387563730299e-06
510.0,7.5984353316016495e-06,1.073336193258001e-06
511.0,7.519287464674562e-06,1.0731654356277431e-06
512.0,7.4409585977264214e-06,1.0729005452958518e-06
513.0,7.3634514592413325e-06,1.0725021866164752e-06
514.0,7.286746495083207e-06,1.0718413250287995e-06
515.0,7.2108450694940984e-06,1.0716170208979747e-06
516.0,7.135734904295532e-06,1.0713264373407583e-06
517.0,7.061401902319631e-06,1.070672283276508e-06
518.0,6.987848337303149e-06,1.0700639450078597e-06
519.0,6.915056474099401e-06,1.0681226285669254e-06
520.0,6.84302676745574e-06,1.067962671186251e-06
521.0,6.771743301214883e-06,1.068616938937339e-06
522.0,6.701206075376831e-06,1.067079779204505e-06
523.0,6.631404630752513e-06,1.066488039214164e-06
524.0,6.562325779668754e-06,1.063561967384885e-06
525.0,6.493969976872904e-06,1.0634804539222387e-06
526.0,6.426322670449736e-06,1.0654177913238527e-06
527.0,6.359383860399248e-06,1.0632984412950464e-06
528.0,6.2931380853115115e-06,1.062445107891108e-06
529.0,6.2275871641759295e-06,1.0592239050311036e-06
