epoch,loss,validation_loss
0.0,0.012665585614740849,0.0005091759376227856
1.0,0.00015580882609356195,0.009815606288611889
2.0,0.0002851548488251865,0.007430377881973982
3.0,0.00022135280596558005,0.002567869145423174
4.0,0.00017816103354562074,0.00043528832611627877
5.0,0.0001546975108794868,0.005101147573441267
6.0,0.00016289071936625987,0.0009917771676555276
7.0,0.00010098174243466929,6.525628123199567e-05
8.0,0.00018868556071538478,0.00045443419367074966
9.0,7.0000380219426e-05,0.002286439761519432
10.0,8.516541129210964e-05,0.0001776276039890945
11.0,9.277979552280158e-05,0.0003899973235093057
12.0,6.746601866325364e-05,1.0850676517293323e-05
13.0,0.0001403751375619322,0.00042506243335083127
14.0,6.23814994469285e-05,0.0009139457251876593
15.0,4.900224303128198e-05,0.00014935249055270106
16.0,8.35374157759361e-05,0.0008897772058844566
17.0,6.17230762145482e-05,0.0012620058842003345
18.0,5.882044933969155e-05,0.0009233413147740066
19.0,6.124870560597628e-05,0.0011082054115831852
20.0,5.683741983375512e-05,0.0009140075417235494
21.0,5.28624550497625e-05,0.0009571528644300997
22.0,5.258553210296668e-05,0.0007301585283130407
23.0,4.996922143618576e-05,0.0006097526638768613
24.0,4.7972767788451165e-05,0.0005413934122771025
25.0,4.738637653645128e-05,0.0004954611067660153
26.0,4.19687494286336e-05,0.0005649348022416234
27.0,4.348885704530403e-05,0.0005255829892121255
28.0,3.883593308273703e-05,0.0005885596037842333
29.0,3.864397149300203e-05,0.0005776241887360811
30.0,3.694263432407752e-05,0.0005913780187256634
31.0,3.583347279345617e-05,0.0005838016513735056
32.0,3.490994276944548e-05,0.000539414759259671
33.0,3.3258733310503885e-05,0.0004837283631786704
34.0,3.124149588984437e-05,0.0004476062604226172
35.0,3.254739203839563e-05,0.00038576117367483675
36.0,3.603703225962818e-05,7.26931102690287e-05
37.0,2.53602320299251e-05,0.00019219306705053896
38.0,3.2066051062429324e-05,0.0006022559246048331
39.0,2.2383121176972054e-05,0.000270868738880381
40.0,2.9262006137287244e-05,0.0005215339479036629
41.0,2.4654627850395627e-05,0.0002660475147422403
42.0,2.638464684423525e-05,0.0004886140231974423
43.0,2.3681403035880066e-05,0.00024873510119505227
44.0,2.3857939595473e-05,0.0005001206300221384
45.0,2.2688303943141364e-05,0.00021702163212466985
46.0,2.0086868971702643e-05,0.0005632531247101724
47.0,2.3393902665702626e-05,0.00015898930723778903
48.0,1.3703886907023843e-05,0.00012066508497809991
49.0,2.427355502732098e-05,0.00032657329575158656
50.0,1.5125665413506795e-05,0.00018213641305919737
51.0,1.2621446330740582e-05,0.0003044814511667937
52.0,1.5263676687027328e-05,0.00013678704272024333
53.0,1.4960109183448367e-05,0.00011525416630320251
54.0,1.545686973258853e-05,0.00012895019608549774
55.0,1.8817459931597114e-05,0.00020593090448528528
56.0,1.2656069884542376e-05,0.00011099032417405397
57.0,9.140185284195468e-06,1.1792213626904413e-05
58.0,1.5559773601125926e-05,0.00031033428967930377
59.0,1.5493049431825057e-05,8.311203418998048e-05
60.0,9.817446880333591e-06,0.00028995200409553945
61.0,9.752038749866188e-06,8.305865776492283e-06
62.0,9.08687161427224e-06,2.247210795758292e-05
63.0,1.3771969861409161e-05,0.00030114446417428553
64.0,1.2920235349156428e-05,9.03247419046238e-05
65.0,7.967402780195698e-06,0.0001101637608371675
66.0,1.0811249012476765e-05,9.458650310989469e-05
67.0,7.492104941775324e-06,6.098371886764653e-05
68.0,1.0579377885733265e-05,0.00021013051446061581
69.0,1.0686200766940601e-05,4.031434218632057e-05
70.0,5.411308848124463e-06,4.6658897190354764e-06
71.0,1.1697432455548551e-05,8.432321919826791e-05
72.0,8.72335658641532e-06,9.559611498843879e-06
73.0,6.299648248386802e-06,8.32307487144135e-05
74.0,6.655163815594278e-06,0.00035887191188521683
75.0,7.396573437290499e-06,9.995653090300038e-05
76.0,6.73987460686476e-06,0.0001478562771808356
77.0,8.358591912838165e-06,9.93332560028648e-06
78.0,5.314928785082884e-06,8.019729648367502e-06
79.0,5.0389248826832045e-06,5.503427018993534e-05
80.0,7.336695489357226e-06,4.073376203450607e-06
81.0,5.914449957344914e-06,1.8315588476980338e-06
82.0,4.5089691411703825e-06,7.393960459012305e-06
83.0,5.577794581768103e-06,7.64566630095942e-06
84.0,5.574557690124493e-06,1.2306551980145741e-05
85.0,5.734681963076582e-06,2.6583165890770033e-06
86.0,5.094034804642433e-06,2.071682047244394e-06
87.0,4.9334767027175985e-06,7.992171595105901e-05
88.0,5.299873464537086e-06,3.5262955861981027e-06
89.0,4.603170964401215e-06,7.834137250029016e-06
90.0,5.020329808758106e-06,1.5182390598056372e-06
91.0,4.545940555544803e-06,1.2760177696691244e-06
92.0,2.9743673621851485e-06,7.152293983381242e-05
93.0,5.234300715528661e-06,9.76955334408558e-07
94.0,4.255515250406461e-06,7.731420055279159e-07
95.0,3.6044614262209507e-06,1.0612604910420487e-06
96.0,3.38988502335269e-06,1.4722208106832113e-05
97.0,4.134492428420344e-06,7.236641863528348e-07
98.0,3.4634019812074257e-06,4.681306563725229e-06
99.0,3.4811866953532444e-06,5.578981472353917e-07
100.0,3.599548790589324e-06,2.5570200250513153e-06
101.0,3.4654810860956786e-06,9.799248346098466e-07
102.0,3.1847225727688055e-06,7.981653880051454e-07
103.0,3.0283019896160113e-06,5.2933946790290065e-06
104.0,3.2700697829568526e-06,1.4838525430604932e-06
105.0,2.2045182959118392e-06,2.980602403113153e-06
106.0,2.5283993636548985e-06,5.41493307082419e-07
107.0,2.9622315196320415e-06,9.86724217000301e-07
108.0,2.7241349016549066e-06,4.929102601636259e-07
109.0,3.046715164600755e-06,1.3563168295149808e-06
110.0,2.738132479862543e-06,1.3954206679045456e-06
111.0,2.4810713057377143e-06,3.882534201693488e-06
112.0,2.474855364198447e-06,3.346829316797084e-06
113.0,2.474844905009377e-06,2.785179503916879e-06
114.0,2.2220165192265995e-06,9.92186755865987e-07
115.0,2.318344513696502e-06,3.3910796446434688e-06
116.0,2.1956207092443947e-06,1.2417315247148508e-06
117.0,2.2563328911928693e-06,2.2298991098068655e-06
118.0,2.0318659608165035e-06,5.50341474081506e-06
119.0,2.037933882093057e-06,1.1251934211031767e-06
120.0,2.042098913079826e-06,6.749279464202118e-07
121.0,1.4795100469200406e-06,9.14283475594857e-07
122.0,2.0732713892357424e-06,2.3182230961538153e-06
123.0,1.9618603346316377e-06,2.865207306967932e-06
124.0,1.6608379382887506e-06,1.419283876202826e-06
125.0,1.6046558357629692e-06,1.0109782806466683e-06
126.0,1.6695690874257707e-06,2.4865009891072987e-06
127.0,1.4106011576586752e-06,2.722085810091812e-06
128.0,1.7395429949829122e-06,1.5364684031737852e-06
129.0,1.4471153235717793e-06,1.696921572147403e-06
130.0,1.3907174434280023e-06,1.0224946436210303e-06
131.0,1.3648561889567645e-06,8.164238920471689e-07
132.0,1.2975684740013094e-06,6.104110639171267e-07
133.0,1.384398274240084e-06,3.079772113778745e-06
134.0,1.3846082538293558e-06,4.671497663366608e-06
135.0,1.363283331556886e-06,9.568187806507922e-07
136.0,1.3675654599865084e-06,4.280023858882487e-06
137.0,1.3399150020632078e-06,3.633997039287351e-06
138.0,1.2233908819325734e-06,2.9818636448908364e-06
139.0,1.1963370525336359e-06,5.097181201563217e-06
140.0,1.2162457778686075e-06,2.890085852413904e-06
141.0,1.1895816669493797e-06,1.032287286761857e-06
142.0,1.1805851727331174e-06,4.778441962116631e-06
143.0,1.0662721479093307e-06,2.2552289919985924e-06
144.0,1.0488502084626816e-06,5.1447009354888e-06
145.0,1.0372376664236072e-06,1.2820437405025586e-06
146.0,9.76728301793628e-07,4.10395705330302e-06
147.0,9.84976736617682e-07,1.4898377003191854e-06
148.0,9.146842216978257e-07,3.2205707611865364e-06
149.0,9.91420620266581e-07,9.080489462576224e-07
150.0,8.980662187241251e-07,2.6043023808597354e-06
151.0,9.398657425663259e-07,1.109446543523518e-06
152.0,9.72640805230185e-07,3.7555553262791364e-06
153.0,8.298956686303427e-07,1.091409899345308e-06
154.0,7.822415568625729e-07,1.0434251862534438e-06
155.0,8.621246365692059e-07,4.138398253417108e-06
156.0,7.851783720980166e-07,1.4341258065542206e-06
157.0,7.125730121515517e-07,1.0342828318243846e-06
158.0,7.9221132409657e-07,1.6351367548850249e-06
159.0,7.280148679456033e-07,3.771933279494988e-06
160.0,7.25023596714891e-07,1.5530130212937365e-06
161.0,6.758921813343477e-07,1.260537828784436e-06
162.0,7.061639166749956e-07,2.9521190754167037e-06
163.0,7.16999750238756e-07,2.96993584925076e-06
164.0,6.696044465570594e-07,2.008961246247054e-06
165.0,6.629237532251864e-07,2.1803473373438464e-06
166.0,6.304449584604299e-07,1.416325517311634e-06
167.0,6.158340966067044e-07,1.4562280057361932e-06
168.0,6.259109568418353e-07,3.7704526789639203e-07
169.0,6.534058343277138e-07,3.345448703839793e-06
170.0,6.06064133990003e-07,3.0775934192206478e-06
171.0,5.857355631633254e-07,2.9083648769301362e-06
172.0,5.740822643929278e-07,2.8446706892282236e-06
173.0,5.615159466287878e-07,2.83268536804826e-06
174.0,5.474927888826642e-07,2.8671934160229284e-06
175.0,5.339203426046879e-07,2.864219823095482e-06
176.0,5.213125859881984e-07,2.64769596469705e-06
177.0,5.128566726853023e-07,2.3109566882340005e-06
178.0,5.042386419518152e-07,2.224109266535379e-06
179.0,4.922412131236342e-07,1.9054331232837285e-06
180.0,4.829544195672497e-07,2.1859054868400563e-06
181.0,4.7057739038791624e-07,1.125450580730103e-06
182.0,4.6094743311186903e-07,3.1421166113432264e-06
183.0,4.3923415660174214e-07,4.939117843605345e-07
184.0,4.3927536808041623e-07,3.2378994774262537e-07
185.0,4.376196329758386e-07,2.499818663181941e-07
186.0,4.299669456031552e-07,1.8389771128113352e-07
187.0,4.1919381033039826e-07,1.7545336561397562e-07
188.0,4.1182119048244203e-07,1.710914574459821e-07
189.0,4.032566778278124e-07,1.7499026228051662e-07
190.0,3.957974570312217e-07,1.850013120474614e-07
191.0,3.884860007019597e-07,1.9654440563954267e-07
192.0,3.831020762845583e-07,2.1253005400012626e-07
193.0,3.7945733311062213e-07,2.1887296952627366e-07
194.0,3.799503929258208e-07,2.077244687370694e-07
195.0,4.1724072730175976e-07,2.2714343117513636e-07
196.0,3.797668171046098e-07,2.2542272404280084e-07
197.0,3.7636064575963246e-07,2.112917627528077e-07
198.0,3.6537045389195555e-07,1.8838780135865818e-07
199.0,3.604377525334712e-07,1.988996700674761e-07
200.0,3.546669233855937e-07,2.085389496642165e-07
201.0,3.4915137803182006e-07,2.1413316630969348e-07
202.0,3.4359527489868924e-07,2.1772140712528198e-07
203.0,3.377386121883319e-07,2.1969596275539516e-07
204.0,3.317535686164774e-07,2.182525804528268e-07
205.0,3.256612615132326e-07,2.175588633690495e-07
206.0,3.1966726510290755e-07,2.1607418432267878e-07
207.0,3.138988233786222e-07,2.1338676958748692e-07
208.0,3.0820325491731637e-07,2.0930622213199968e-07
209.0,3.0266471640061354e-07,2.0531743416540849e-07
210.0,2.972619768115692e-07,2.001337833235084e-07
211.0,2.921988482285087e-07,1.9491932334858575e-07
212.0,2.871253741432156e-07,1.882536651010014e-07
213.0,2.822696387738688e-07,1.82303097062686e-07
214.0,2.7758727583204745e-07,1.7587387901585316e-07
215.0,2.7302843363941065e-07,1.691936262204763e-07
216.0,2.6867928681895137e-07,1.6269362390630704e-07
217.0,2.643408265612379e-07,1.5699865230089927e-07
218.0,2.6005020004049584e-07,1.5228290806135192e-07
219.0,2.5602906816857285e-07,1.4813866755503113e-07
220.0,2.521852024983673e-07,1.4572776763088768e-07
