epoch,loss,validation_loss
0.0,0.003849813947454095,0.000971954083070159
1.0,0.0010690478375181556,0.0009003390441648662
2.0,0.0008936441736295819,0.0007578741060569882
3.0,0.0007800085004419088,0.000600536004640162
4.0,0.0007131806341931224,0.0005075721419416368
5.0,0.0006641731597483158,0.0004854115250054747
6.0,0.0006258802022784948,0.0004705445608124137
7.0,0.0005796914338134229,0.00041087163845077157
8.0,0.000530017598066479,0.0003871589433401823
9.0,0.0004976612399332225,0.0003713933110702783
10.0,0.0004749260551761836,0.0003582541539799422
11.0,0.0004559074586723,0.00034751955536194146
12.0,0.00043969214311800897,0.0003399313718546182
13.0,0.0004268918128218502,0.00033499253913760185
14.0,0.0004159687669016421,0.00033117213752120733
15.0,0.0004060082428622991,0.0003273112524766475
16.0,0.000396902411011979,0.0003243015380576253
17.0,0.00038862062501721084,0.0003227062989026308
18.0,0.00038106992724351585,0.0003219147911295295
19.0,0.00037415159749798477,0.00032115227077156305
20.0,0.0003678005014080554,0.0003200428036507219
21.0,0.00036194923450239,0.00031856336863711476
22.0,0.0003565317892935127,0.0003168076218571514
23.0,0.0003514994168654084,0.00031486921943724155
24.0,0.0003468157665338367,0.00031282633426599205
25.0,0.00034244885318912566,0.0003107362426817417
26.0,0.0003383694856893271,0.00030865357257425785
27.0,0.0003345526638440788,0.0003066331846639514
28.0,0.00033097865525633097,0.00030470997444354
29.0,0.0003276289498899132,0.0003028963110409677
30.0,0.0003244821564294398,0.00030120043084025383
31.0,0.0003215147298760712,0.00029964809073135257
32.0,0.0003187002148479223,0.0002982982841785997
33.0,0.0003160121850669384,0.0002972321817651391
34.0,0.0003134278813377023,0.00029653232195414603
35.0,0.0003109335957560688,0.0002962430298794061
36.0,0.0003085227217525244,0.00029635426471941173
37.0,0.0003061904280912131,0.0002968034241348505
38.0,0.0003039365110453218,0.0002974972303491086
39.0,0.0003017593116965145,0.00029833856387995183
40.0,0.00029965891735628247,0.0002992252120748162
41.0,0.0002976326795760542,0.0003000498400069773
42.0,0.00029567821184173226,0.0003007211198564619
43.0,0.000293792225420475,0.0003011704538948834
44.0,0.00029196913237683475,0.000301352672977373
45.0,0.0002901969419326633,0.00030134007101878524
46.0,0.0002884840068873018,0.0003010840737260878
47.0,0.00028683850541710854,0.00030053817317821085
48.0,0.00028525132802315056,0.00029973950586281717
49.0,0.00028371578082442284,0.0002987725310958922
50.0,0.0002822284877765924,0.0002977373078465462
51.0,0.00028078671311959624,0.0002967198088299483
52.0,0.0002793903404381126,0.0002957817923743278
53.0,0.00027803750708699226,0.00029495751368813217
54.0,0.00027672701980918646,0.0002942645223811269
55.0,0.0002754573943093419,0.00029370011179707944
56.0,0.00027422577841207385,0.0002932602947112173
57.0,0.0002730305423028767,0.00029293730040080845
58.0,0.0002718689211178571,0.00029272097162902355
59.0,0.00027073753881268203,0.00029259949224069715
60.0,0.0002696321753319353,0.0002925576991401613
61.0,0.000268547679297626,0.0002925741137005389
62.0,0.0002674831193871796,0.0002926291199401021
63.0,0.00026643663295544684,0.0002927006862591952
64.0,0.0002654079580679536,0.00029276651912368834
65.0,0.0002643977932166308,0.00029281887691468
66.0,0.00026340552722103894,0.00029285327764227986
67.0,0.0002624316548462957,0.0002928759204223752
68.0,0.0002614760014694184,0.00029289969825185835
69.0,0.00026053786859847605,0.00029294053092598915
70.0,0.00025961652863770723,0.0002930169284809381
71.0,0.0002587116614449769,0.00029315182473510504
72.0,0.0002578218700364232,0.00029336681473068893
73.0,0.0002569486678112298,0.0002936805540230125
74.0,0.0002560922293923795,0.00029410343267954886
75.0,0.00025525246746838093,0.00029463760438375175
76.0,0.000254429061897099,0.0002952765498775989
77.0,0.00025362183805555105,0.0002960014680866152
78.0,0.0002528296026866883,0.000296781916404143
79.0,0.00025205130805261433,0.0002975791285280138
80.0,0.0002512849459890276,0.00029834971064701676
81.0,0.0002505302836652845,0.00029904217808507383
82.0,0.0002497871464584023,0.0002996085677295923
83.0,0.00024905509781092405,0.0003000008291564882
84.0,0.0002483344287611544,0.0003001896839123219
85.0,0.00024762441171333194,0.0003001582808792591
