epoch,learning_rate,validation_loss_Heat_Release,validation_loss_ProdRateTot_PV
73.0,0.0007375878631137311,0.15066061913967133,0.16905996203422546
74.0,0.0007298998534679413,0.10856375843286514,0.12761442363262177
75.0,0.0007222919375635684,0.0967252179980278,0.1190248504281044
76.0,0.0007147633587010205,0.12732559442520142,0.20143042504787445
77.0,0.000707313243765384,0.08007588237524033,0.11044692993164062
78.0,0.000699940777849406,0.049461062997579575,0.06035708263516426
79.0,0.0006926451460458338,0.1774112731218338,0.3622658848762512
80.0,0.0006854255334474146,0.0663115382194519,0.09324472397565842
81.0,0.0006782812415622175,0.23506270349025726,0.7895014882087708
82.0,0.0006712113972753286,0.14982154965400696,0.4323016405105591
83.0,0.0006642151856794953,0.09244441986083984,0.23513680696487427
84.0,0.0006572919664904475,0.06900210678577423,0.15540732443332672
85.0,0.0006504408665932715,0.054391585290431976,0.11011622101068497
86.0,0.0006436612457036972,0.05948092043399811,0.11014647781848907
87.0,0.000636952230706811,0.04633617401123047,0.08922907710075378
88.0,0.0006303131231106818,0.04006044194102287,0.0650881677865982
89.0,0.0006237432244233787,0.05171976611018181,0.08208498358726501
90.0,0.0006172418361529708,0.04466181993484497,0.07239961624145508
91.0,0.0006108082015998662,0.1218758299946785,0.28823912143707275
92.0,0.0006044416222721338,0.2479730248451233,0.953101634979248
93.0,0.0005981413996778429,0.20874734222888947,0.7973149418830872
94.0,0.0005919068935327232,0.18143580853939056,0.6953347325325012
95.0,0.000585737288929522,0.16234156489372253,0.6084129810333252
96.0,0.0005796320037916303,0.14728884398937225,0.5540374517440796
97.0,0.0005735903978347778,0.1274116337299347,0.45613351464271545
98.0,0.0005676117725670338,0.09942520409822464,0.2954789400100708
99.0,0.0005616954294964671,0.07432153075933456,0.17727191746234894
100.0,0.0005558407283388078,0.0819791927933693,0.19086953997612
101.0,0.0005500471452251077,0.05138389393687248,0.08587684482336044
102.0,0.0005443138652481139,0.033171411603689194,0.04478969797492027
103.0,0.0005386403645388782,0.02890075370669365,0.03503641486167908
104.0,0.0005330260028131306,0.02453695796430111,0.027555251494050026
105.0,0.000527470197994262,0.029257243499159813,0.03567256033420563
106.0,0.0005219722515903413,0.02439885400235653,0.029324378818273544
107.0,0.0005165315815247595,0.02126564458012581,0.021393144503235817
108.0,0.0005111477221362293,0.022131308913230896,0.02407130040228367
109.0,0.0005058199167251587,0.024880805984139442,0.0366407074034214
110.0,0.0005005476414225996,0.01839868724346161,0.015478760935366154
111.0,0.0004953303141519427,0.01890275441110134,0.014816275797784328
112.0,0.0004901673528365791,0.01704220101237297,0.012524550780653954
113.0,0.00048505826271139085,0.1595957726240158,0.45514002442359924
114.0,0.00048000243259593844,0.08956237882375717,0.21449384093284607
115.0,0.0004749992222059518,0.07662571221590042,0.16155214607715607
116.0,0.00047004828229546547,0.06589893251657486,0.13091440498828888
117.0,0.0004651488270610571,0.05509616434574127,0.10467524081468582
118.0,0.0004603005072567612,0.04834340885281563,0.08606886863708496
119.0,0.00045550265349447727,0.042097896337509155,0.07624097913503647
120.0,0.0004507549456320703,0.036921530961990356,0.06540210545063019
121.0,0.0004460566269699484,0.035003211349248886,0.05660378560423851
122.0,0.0004414072900544852,0.035643551498651505,0.05119536817073822
123.0,0.00043680641101673245,0.03395630046725273,0.04411057010293007
124.0,0.0004322534950915724,0.03059113770723343,0.03752856329083443
125.0,0.00042774801841005683,0.02622430957853794,0.030247800052165985
126.0,0.0004232895153108984,0.0228287186473608,0.023651747032999992
127.0,0.0004188774910289794,0.023292331025004387,0.02095620520412922
128.0,0.00041451139259152114,0.01900186948478222,0.016894325613975525
129.0,0.0004101908707525581,0.03212927654385567,0.03576679900288582
130.0,0.00040591537253931165,0.017004048451781273,0.017153644934296608
131.0,0.000401684403186664,0.013644855469465256,0.012977157719433308
132.0,0.00039749761344864964,0.012778015807271004,0.013593537732958794
133.0,0.0003933543630409986,0.01425609178841114,0.011605260893702507
134.0,0.0003892543900292367,0.012054204940795898,0.00951711367815733
135.0,0.00038519708323292434,0.010868195444345474,0.0091346250846982
136.0,0.00038118212250992656,0.010886655189096928,0.009094411507248878
137.0,0.00037720901309512556,0.020409047603607178,0.029139099642634392
138.0,0.0003732772602234036,0.014041169546544552,0.015032625757157803
139.0,0.0003693865437526256,0.01441445667296648,0.014303108677268028
140.0,0.0003655363107100129,0.010505104437470436,0.008753645233809948
141.0,0.00036172629916109145,0.009688823483884335,0.007432660087943077
142.0,0.00035795592702925205,0.019075823947787285,0.02895660139620304
143.0,0.00035422490327619016,0.2146923542022705,0.5301987528800964
144.0,0.00035053270403295755,0.18378952145576477,0.4591751992702484
145.0,0.0003468790673650801,0.16899822652339935,0.4161457121372223
146.0,0.0003432634402997792,0.15521682798862457,0.3752351403236389
147.0,0.0003396855609025806,0.14349833130836487,0.3363998234272003
148.0,0.0003361449344083667,0.1304781138896942,0.29577285051345825
149.0,0.00033264124067500234,0.11527173966169357,0.254364550113678
150.0,0.00032917404314503074,0.09959983825683594,0.21149051189422607
151.0,0.00032574302167631686,0.08676305413246155,0.18187400698661804
152.0,0.0003223477106075734,0.07301508635282516,0.15146678686141968
153.0,0.00031898781890049577,0.06328459829092026,0.12772780656814575
154.0,0.0003156629391014576,0.05402550473809242,0.10629517585039139
155.0,0.0003123727219644934,0.04428583383560181,0.08097884804010391
156.0,0.00030911676003597677,0.036761943250894547,0.0632312148809433
157.0,0.00030589482048526406,0.028808891773223877,0.046695463359355927
158.0,0.00030270637944340706,0.02351498045027256,0.03670237958431244
159.0,0.00029955123318359256,0.019965393468737602,0.028525635600090027
160.0,0.0002964289451483637,0.017197860404849052,0.022191021591424942
161.0,0.00029333922429941595,0.018650053068995476,0.023411549627780914
162.0,0.0002902816631831229,0.016033940017223358,0.018034787848591805
163.0,0.00028725602896884084,0.014685784466564655,0.015118606388568878
164.0,0.00028426185599528253,0.01460491307079792,0.014068911783397198
165.0,0.0002812989696394652,0.012809664011001587,0.011648484505712986
166.0,0.0002783669042401016,0.03512701764702797,0.05578087642788887
167.0,0.0002754654560703784,0.019914425909519196,0.02588447742164135
168.0,0.0002725941885728389,0.01675010472536087,0.01702004298567772
169.0,0.0002697529271245003,0.02076599933207035,0.028883829712867737
170.0,0.00026694120606407523,0.015853533521294594,0.01547115296125412
171.0,0.00026415885076858103,0.014849947765469551,0.01627536304295063
172.0,0.00026140548288822174,0.011943621560931206,0.009519987739622593
173.0,0.00025868078228086233,0.0118557745590806,0.009596793912351131
174.0,0.00025598451611585915,0.024941544979810715,0.037641726434230804
175.0,0.0002533163351472467,0.014553817920386791,0.014878698624670506
176.0,0.0002506759774405509,0.013396352529525757,0.012201318517327309
177.0,0.0002480630937498063,0.011117464862763882,0.009024214930832386
178.0,0.00024547750945203006,0.014578670263290405,0.015376316383481026
179.0,0.0002429188316455111,0.01238321978598833,0.010162952356040478
180.0,0.00024038685660343617,0.010456456802785397,0.008068054914474487
181.0,0.00023788123507983983,0.009994935244321823,0.007339367177337408
182.0,0.00023540176334790885,0.009444303810596466,0.007129459176212549
183.0,0.000232948106713593,0.009442904964089394,0.006460515316575766
184.0,0.00023052006145007908,0.008957797661423683,0.006789299193769693
185.0,0.00022811729286331683,0.011205421760678291,0.012048513628542423
186.0,0.00022573958267457783,0.010470157489180565,0.009298405610024929
187.0,0.00022338665439747274,0.009450111538171768,0.007280099671334028
188.0,0.00022105824609752744,0.00948812160640955,0.006895127706229687
189.0,0.00021875411039218307,0.010163250379264355,0.007791692391037941
190.0,0.00021647399989888072,0.009002392180263996,0.006515752524137497
191.0,0.00021421763813123107,0.00919599924236536,0.006314966827630997
192.0,0.00021198482136242092,0.008430100046098232,0.005766708869487047
193.0,0.00020977522945031524,0.008115178905427456,0.00523384241387248
194.0,0.00020758871687576175,0.008157175034284592,0.005298981908708811
195.0,0.00020542497804854065,0.008166192099452019,0.005318987183272839
196.0,0.00020328379468992352,0.008359053172171116,0.005451071076095104
197.0,0.00020116491941735148,0.007625560276210308,0.004903694149106741
198.0,0.00019906814850401133,0.009279646910727024,0.008323118090629578
199.0,0.0001969931909115985,0.008184423670172691,0.005865158513188362
200.0,0.00019493991567287594,0.007805687841027975,0.004954524803906679
201.0,0.00019290800264570862,0.007689944468438625,0.00462753139436245
202.0,0.00019089730631094426,0.007671814411878586,0.004739042837172747
203.0,0.00018890752107836306,0.007265900261700153,0.00430923979729414
204.0,0.00018693851598072797,0.007222220301628113,0.004377973731607199
205.0,0.00018499002908356488,0.007097547873854637,0.004300782922655344
206.0,0.00018306182755623013,0.0068405065685510635,0.004005680792033672
207.0,0.0001811537513276562,0.007748856209218502,0.005853212438523769
208.0,0.000179265538463369,0.00830603577196598,0.008265874348580837
209.0,0.00017739702889230102,0.008460848592221737,0.006147149484604597
210.0,0.00017554796067997813,0.007729833479970694,0.00474516861140728
211.0,0.00017371820285916328,0.007555532269179821,0.004379920661449432
212.0,0.00017190749349538237,0.007343879900872707,0.004098900593817234
213.0,0.0001701156870694831,0.008190817199647427,0.00554156769067049
214.0,0.00016834252164699137,0.007493623532354832,0.004483722150325775
215.0,0.00016658786626067013,0.007110048085451126,0.004031083080917597
216.0,0.00016485145897604525,0.0070763640105724335,0.003982630092650652
217.0,0.00016313319792971015,0.007059856317937374,0.003918117843568325
218.0,0.0001614328211871907,0.006908292416483164,0.0037362228613346815
219.0,0.00015975018322933465,0.007222768850624561,0.004085312597453594
220.0,0.00015808506577741355,0.00666462630033493,0.0036471846979111433
221.0,0.0001564373233122751,0.006770362611860037,0.00348849268630147
222.0,0.0001548067230032757,0.007994318380951881,0.006535846274346113
223.0,0.0001531931629870087,0.007131917867809534,0.004331532400101423
224.0,0.000151596381329,0.006830600555986166,0.0037984205409884453
225.0,0.000150016276165843,0.006653300020843744,0.003579740645363927
226.0,0.00014845261466689408,0.00658054044470191,0.0035660341382026672
227.0,0.00014690526586491615,0.0064851087518036366,0.003399175126105547
228.0,0.00014537402603309602,0.006400194484740496,0.003343583783134818
229.0,0.00014385877875611186,0.006303634028881788,0.003255757037550211
230.0,0.00014235930575523525,0.006254499312490225,0.003206383902579546
231.0,0.00014087547606322914,0.006171890534460545,0.0031056415755301714
232.0,0.00013940710050519556,0.008993320167064667,0.0054930527694523335
233.0,0.00013795403356198221,0.006191592197865248,0.0030715512111783028
234.0,0.00013651610061060637,0.009281096048653126,0.008944407105445862
235.0,0.0001350931852357462,0.008677973411977291,0.007444886956363916
236.0,0.00013368506915867329,0.008539082482457161,0.007013995200395584
237.0,0.0001322916359640658,0.008403254672884941,0.006678429432213306
238.0,0.0001309127255808562,0.008260403759777546,0.006323592271655798
239.0,0.00012954820704180747,0.007987862452864647,0.0056918226182460785
240.0,0.00012819792027585208,0.007676356006413698,0.005256964359432459
241.0,0.00012686166155617684,0.007587134838104248,0.005132689606398344
242.0,0.00012553937267512083,0.007520150393247604,0.0050565265119075775
243.0,0.00012423084990587085,0.007432791404426098,0.004935390781611204
244.0,0.0001229359768331051,0.007398360874503851,0.004907053895294666
245.0,0.00012165457155788317,0.007276306394487619,0.00467431265860796
246.0,0.00012038655404467136,0.006891964934766293,0.0042096651159226894
247.0,0.00011913172784261405,0.0066486238501966,0.0038480418734252453
248.0,0.0001178900056402199,0.006539026740938425,0.0037983006332069635
249.0,0.00011666120553854853,0.006410523317754269,0.0036249260883778334
250.0,0.00011544522567419335,0.006227615289390087,0.0034296431113034487
251.0,0.00011424191325204447,0.006145404651761055,0.0032758251763880253
252.0,0.00011305114458082244,0.006085185334086418,0.0032096849754452705
253.0,0.0001118727886932902,0.006185789126902819,0.003543697763234377
254.0,0.00011070672189816833,0.005952900741249323,0.0030744823161512613
255.0,0.00010955279867630452,0.005901995114982128,0.003026863094419241
256.0,0.00010841091716429219,0.005881451070308685,0.0029786538798362017
257.0,0.0001072809100151062,0.005886521656066179,0.0029449190478771925
258.0,0.00010616269719321281,0.005874172318726778,0.002908314112573862
259.0,0.00010505616955924779,0.005874128546565771,0.0028984439559280872
260.0,0.00010396113066235557,0.005840929690748453,0.0028699147514998913
261.0,0.00010287752229487523,0.005797110497951508,0.0028190731536597013
262.0,0.00010180519166169688,0.005907759070396423,0.0029867093544453382
263.0,0.0001007440805551596,0.005808165762573481,0.0028845341876149178
264.0,9.969399980036542e-05,0.005769063252955675,0.002820932539179921
265.0,9.865486208582297e-05,0.00575421703979373,0.0027972429525107145
266.0,9.762655099621043e-05,0.00574183464050293,0.0027692175935953856
267.0,9.660899377195165e-05,0.005721356254070997,0.0027414760552346706
268.0,9.560200851410627e-05,0.005728129297494888,0.002729235216975212
269.0,9.460552973905578e-05,0.0057081012055277824,0.002708721673116088
270.0,9.361942647956312e-05,0.005678486078977585,0.0026731223333626986
271.0,9.264363325200975e-05,0.005674446001648903,0.00266957632265985
272.0,9.167798270937055e-05,0.005757995415478945,0.0027941614389419556
273.0,9.072239481611177e-05,0.005685885902494192,0.002702530939131975
274.0,8.977679681265727e-05,0.005670027807354927,0.002682117046788335
275.0,8.884103590389714e-05,0.005623831879347563,0.002623046049848199
276.0,8.791501022642478e-05,0.0056624701246619225,0.002711427863687277
277.0,8.699865429662168e-05,0.005619548261165619,0.002623596927151084
278.0,8.609186625108123e-05,0.005620606709271669,0.0026130129117518663
279.0,8.519450784660876e-05,0.005597244016826153,0.0025786554906517267
280.0,8.430650632362813e-05,0.005581441801041365,0.002575061982497573
281.0,8.342774526681751e-05,0.005570609122514725,0.0025673953350633383
282.0,8.255818829638883e-05,0.005560492631047964,0.0025598439387977123
283.0,8.169765351340175e-05,0.005554963368922472,0.002556768013164401
284.0,8.084610453806818e-05,0.005546052474528551,0.0025517125613987446
285.0,8.000341767910868e-05,0.005535878241062164,0.002542317844927311
286.0,7.916954928077757e-05,0.005529467016458511,0.0025358926504850388
287.0,7.834433927200735e-05,0.005521988030523062,0.002530390163883567
288.0,7.75277367210947e-05,0.005516492761671543,0.0025268441531807184
289.0,7.671963976463303e-05,0.005507438909262419,0.002521342830732465
290.0,7.591999747091904e-05,0.0054977331310510635,0.0025162464007735252
291.0,7.512865704484284e-05,0.005488362163305283,0.002512657083570957
292.0,7.434557483065873e-05,0.005478569772094488,0.002510971622541547
293.0,7.357064896496013e-05,0.00547263165935874,0.0025105574168264866
294.0,7.280382124008611e-05,0.005462817847728729,0.002506781602278352
295.0,7.204496796475723e-05,0.005452004261314869,0.0025008174125105143
296.0,7.129402365535498e-05,0.005442433524876833,0.002497456269338727
297.0,7.055090827634558e-05,0.005430315621197224,0.002487643389031291
298.0,6.981555634411052e-05,0.005427432246506214,0.002492179162800312
299.0,6.908784416737035e-05,0.0054146829061210155,0.0024807765148580074
300.0,6.836772809037939e-05,0.005405134055763483,0.002477523172274232
301.0,6.765510624973103e-05,0.005395073443651199,0.0024703803937882185
302.0,6.694994226563722e-05,0.005385031457990408,0.0024680085480213165
303.0,6.625210517086089e-05,0.005379216279834509,0.0024622282944619656
304.0,6.556153675774112e-05,0.005370038561522961,0.0024598906747996807
305.0,6.48781715426594e-05,0.0053610592149198055,0.0024525837507098913
306.0,6.420195131795481e-05,0.005352709908038378,0.0024469022173434496
307.0,6.35327523923479e-05,0.005344544071704149,0.0024397026281803846
308.0,6.2870531110093e-05,0.005340115632861853,0.002437506802380085
309.0,6.22152365394868e-05,0.0053324312902987,0.0024287381675094366
310.0,6.156675226520747e-05,0.005324527621269226,0.0024181113112717867
311.0,6.0925020079594105e-05,0.005318388342857361,0.0024097333662211895
312.0,6.028998177498579e-05,0.005311771295964718,0.0023999689146876335
313.0,5.966158278170042e-05,0.005307485815137625,0.002392119262367487
314.0,5.903971032239497e-05,0.005299457814544439,0.002382680308073759
315.0,5.842432437930256e-05,0.005291832145303488,0.0023718206211924553
316.0,5.781534855486825e-05,0.005286880303174257,0.002359500853344798
317.0,5.721274283132516e-05,0.005280621349811554,0.00235294783487916
318.0,5.661639806930907e-05,0.005276174284517765,0.0023399931378662586
319.0,5.6026266975095496e-05,0.005270820111036301,0.0023308289237320423
320.0,5.544229134102352e-05,0.005265505984425545,0.0023185950703918934
321.0,5.4864416597411036e-05,0.0052609555423259735,0.002307945629581809
322.0,5.429255179478787e-05,0.005256399046629667,0.002297468949109316
323.0,5.372664600145072e-05,0.00525509100407362,0.00229220325127244
324.0,5.316664100973867e-05,0.005250823218375444,0.0022847317159175873
325.0,5.2612485887948424e-05,0.0052460418082773685,0.002277398481965065
326.0,5.2064086048631e-05,0.005240891594439745,0.0022728710900992155
327.0,5.152140874997713e-05,0.0052317967638373375,0.0022725451271981
328.0,5.0984388508368284e-05,0.005285224877297878,0.002318296581506729
329.0,5.045298166805878e-05,0.005246116314083338,0.0022734301164746284
330.0,4.992709364159964e-05,0.005233194213360548,0.0022641795221716166
331.0,4.9406688049202785e-05,0.00522253243252635,0.0022560018114745617
332.0,4.889171032118611e-05,0.005220798775553703,0.0022509281989187002
333.0,4.838210952584632e-05,0.005217451602220535,0.002248198725283146
334.0,4.787780926562846e-05,0.005214491859078407,0.0022429877426475286
335.0,4.737876952276565e-05,0.005211939569562674,0.002236009109765291
336.0,4.688492481363937e-05,0.005208782851696014,0.0022312419023364782
337.0,4.6396246034419164e-05,0.005202910862863064,0.0022260798141360283
338.0,4.591264223563485e-05,0.005199430510401726,0.0022305790334939957
339.0,4.543408067547716e-05,0.005197061225771904,0.002226990181952715
340.0,4.4960510422242805e-05,0.005193615797907114,0.002223469316959381
341.0,4.4491887820186093e-05,0.005190636962652206,0.0022202215623110533
342.0,4.4028140109730884e-05,0.005187704227864742,0.0022170147858560085
343.0,4.3569219997152686e-05,0.005186018999665976,0.002215795684605837
344.0,4.311510201659985e-05,0.00518382154405117,0.0022129316348582506
345.0,4.2665698856581e-05,0.0051805004477500916,0.0022097264882177114
346.0,4.222098141326569e-05,0.0051773651503026485,0.002206630539149046
347.0,4.178090239292942e-05,0.0051745083183050156,0.0022037720773369074
348.0,4.1345421777805313e-05,0.005172896198928356,0.0022029082756489515
349.0,4.091446680831723e-05,0.005170827731490135,0.002200034912675619
350.0,4.0488001104677096e-05,0.005167639814317226,0.0021971636451780796
351.0,4.0065984649118036e-05,0.005164824426174164,0.0021942895837128162
352.0,3.964837742387317e-05,0.0051622348837554455,0.0021914481185376644
353.0,3.923511030734517e-05,0.005160780157893896,0.0021899680141359568
354.0,3.882615055772476e-05,0.005158961750566959,0.0021868946496397257
355.0,3.842145451926626e-05,0.005156105384230614,0.0021837821695953608
356.0,3.8020989450160414e-05,0.00515375379472971,0.0021803819108754396
357.0,3.762468622880988e-05,0.005151703022420406,0.0021770650055259466
358.0,3.723251211340539e-05,0.005150702781975269,0.002174867782741785
359.0,3.6844427086180076e-05,0.005149196833372116,0.002171178348362446
360.0,3.646039840532467e-05,0.005146862007677555,0.0021674565505236387
361.0,3.6080364225199446e-05,0.005145063623785973,0.002163779688999057
362.0,3.570428816601634e-05,0.0051434822380542755,0.00215989095158875
363.0,3.533213384798728e-05,0.005142811220139265,0.0021571379620581865
364.0,3.496386489132419e-05,0.005141751375049353,0.0021533744875341654
365.0,3.459942672634497e-05,0.005139882210642099,0.0021495292894542217
366.0,3.423878661124036e-05,0.00513855554163456,0.002145706908777356
367.0,3.3881908166222274e-05,0.005137503147125244,0.0021418756805360317
368.0,3.352875864948146e-05,0.005137193948030472,0.002139038173481822
369.0,3.3179276215378195e-05,0.0051367273554205894,0.0021354975178837776
370.0,3.2833439036039636e-05,0.0051355184987187386,0.00213191332295537
371.0,3.249121073167771e-05,0.005134483799338341,0.0021284224931150675
372.0,3.215255492250435e-05,0.005133860744535923,0.0021248620469123125
373.0,3.181741703883745e-05,0.005134009290486574,0.0021225197706371546
374.0,3.148577525280416e-05,0.005134037230163813,0.002119778422638774
375.0,3.115759318461642e-05,0.0051331487484276295,0.002116784919053316
376.0,3.0832834454486147e-05,0.005132348742336035,0.0021141627803444862
377.0,3.0511459044646472e-05,0.005131415091454983,0.0021117336582392454
378.0,3.0193426937330514e-05,0.005131409503519535,0.0021104125771671534
379.0,2.9878721761633642e-05,0.005131348967552185,0.0021093394607305527
380.0,2.9567287128884345e-05,0.005129761528223753,0.00210770801641047
381.0,2.925910121120978e-05,0.00512872776016593,0.0021063778549432755
382.0,2.895412217185367e-05,0.005128090735524893,0.0021049303468316793
383.0,2.865233545890078e-05,0.00512835243716836,0.002104426035657525
384.0,2.8353684683679603e-05,0.005128375254571438,0.0021036758553236723
385.0,2.805814438033849e-05,0.005127618554979563,0.002102482132613659
386.0,2.7765687264036387e-05,0.005126763600856066,0.00210148049518466
387.0,2.747628604993224e-05,0.005126229953020811,0.002100551500916481
388.0,2.7189891625312157e-05,0.005126529838889837,0.002100487472489476
389.0,2.69064858002821e-05,0.005126109346747398,0.002099876059219241
390.0,2.662603037606459e-05,0.005125279538333416,0.002099051373079419
391.0,2.6348510800744407e-05,0.0051245675422251225,0.0020982790738344193
392.0,2.6073870685650036e-05,0.0051239426247775555,0.002097528660669923
393.0,2.580209547886625e-05,0.005124105606228113,0.0020977274980396032
394.0,2.5533154257573187e-05,0.005123523995280266,0.0020972040947526693
395.0,2.5267023374908604e-05,0.005122388247400522,0.0020965442527085543
396.0,2.500365735613741e-05,0.005121505353599787,0.0020958452951163054
397.0,2.4743036192376167e-05,0.005120791494846344,0.0020951656624674797
398.0,2.448513259878382e-05,0.005120851099491119,0.002095393603667617
399.0,2.422992474748753e-05,0.005120017100125551,0.002094726311042905
400.0,2.397736898274161e-05,0.005118883680552244,0.002093950053676963
401.0,2.3727447114652023e-05,0.00511764595285058,0.0020932103507220745
402.0,2.3480130039388314e-05,0.005116738379001617,0.0020924494601786137
403.0,2.323539592907764e-05,0.005116663873195648,0.002092474838718772
404.0,2.299320840393193e-05,0.005115552339702845,0.0020916275680065155
405.0,2.2753541998099536e-05,0.005114245228469372,0.002090628957375884
406.0,2.2516374883707613e-05,0.0051130373030900955,0.0020896955393254757
407.0,2.2281688870862126e-05,0.005111910402774811,0.0020887211430817842
408.0,2.204944030381739e-05,0.005111572798341513,0.0020884345285594463
409.0,2.1819612811668776e-05,0.0051103741861879826,0.0020874543115496635
410.0,2.159218638553284e-05,0.005108820740133524,0.0020860794465988874
411.0,2.1367124645621516e-05,0.005107266362756491,0.0020847816485911608
412.0,2.1144411221030168e-05,0.00510598486289382,0.002083610510453582
413.0,2.092401700792834e-05,0.005105589050799608,0.0020830656867474318
414.0,2.0705925635411404e-05,0.005104172974824905,0.0020817334298044443
415.0,2.0490102542680688e-05,0.0051024858839809895,0.002080135978758335
416.0,2.0276527720852755e-05,0.005101045593619347,0.0020786437671631575
417.0,2.0065179342054762e-05,0.005099629983305931,0.0020771685522049665
418.0,1.9856041035382077e-05,0.005099241156131029,0.0020764421205967665
419.0,1.964907642104663e-05,0.005097769200801849,0.002074923599138856
420.0,1.9444269128143787e-05,0.005095951724797487,0.002073126146569848
421.0,1.9241595509811305e-05,0.005094293039292097,0.002071655821055174
422.0,1.9041041014133953e-05,0.005092832259833813,0.002070086542516947
423.0,1.8842571080313064e-05,0.005092472769320011,0.002069336362183094
424.0,1.8646169337444007e-05,0.005090945400297642,0.0020678217988461256
425.0,1.845181395765394e-05,0.005089087411761284,0.002066099550575018
