epoch,learning_rate,validation_loss_Temperature
42.0,0.0010209414176642895,3.639673377620056e-05
43.0,0.0010103066451847553,4.3493302655406296e-05
44.0,0.0009997827000916004,1.4931252735550515e-05
45.0,0.0009893683018162847,1.7946933439816348e-05
46.0,0.0009790625190362334,2.1758116417913698e-05
47.0,0.0009688640129752457,1.3630964531330392e-05
48.0,0.0009587717358954251,1.481759227317525e-05
49.0,0.0009487845818512142,1.435475678590592e-05
50.0,0.0009389015031047165,1.374225212202873e-05
51.0,0.0009291213355027139,1.2064519978594035e-05
52.0,0.0009194430313073099,1.1504239409987349e-05
53.0,0.0009098656009882689,1.1814910067187157e-05
54.0,0.0009003878221847117,1.428510313417064e-05
55.0,0.0008910088217817247,1.023346612782916e-05
56.0,0.0008817275520414114,1.2828561011701822e-05
57.0,0.0008725430234335363,1.5271672964445315e-05
58.0,0.0008634540718048811,9.512234100839123e-06
59.0,0.0008544597658328712,9.255835720978212e-06
60.0,0.0008455592324025929,1.020985837385524e-05
61.0,0.0008367513655684888,1.4183599887473974e-05
62.0,0.0008280352340079844,7.879283657530323e-06
63.0,0.0008194099646061659,7.86381588113727e-06
64.0,0.0008108744514174759,1.1249628187215421e-05
65.0,0.0008024278795346618,9.462362868362106e-06
66.0,0.0007940693758428097,6.690744157822337e-06
67.0,0.0007857978343963623,5.837334174429998e-05
68.0,0.0007776124984957278,1.0106642548635136e-05
69.0,0.0007695124368183315,7.447658390447032e-06
70.0,0.0007614967180415988,8.351943506568205e-06
71.0,0.000753564469050616,9.404687261849176e-06
72.0,0.0007457149331457913,6.292518719419604e-06
73.0,0.0007379470625892282,8.751101631787606e-06
74.0,0.0007302602170966566,9.016413059725892e-06
75.0,0.000722653407137841,5.682672508555697e-06
76.0,0.0007151258178055286,1.0636664228513837e-05
77.0,0.0007076765759848058,7.078788257786073e-06
78.0,0.0007003049831837416,8.161779078363907e-06
79.0,0.0006930102244950831,9.175650120596401e-06
80.0,0.0006857913685962558,5.006879291613586e-06
81.0,0.0006786477752029896,6.1732271205983125e-06
82.0,0.0006715785712003708,1.3508247320714872e-05
83.0,0.0006645829998888075,5.896322818443878e-06
84.0,0.0006576603627763689,7.2268780968443025e-06
85.0,0.0006508097285404801,1.5641138816135935e-05
86.0,0.0006440305151045322,5.162879460840486e-06
87.0,0.0006373218493536115,7.744385584373958e-06
88.0,0.0006306831492111087,5.261599653749727e-06
89.0,0.0006241135997697711,1.674234590609558e-05
90.0,0.0006176124443300068,1.1191188605153002e-05
91.0,0.0006111790426075459,6.209772436704952e-06
92.0,0.0006048126379027963,1.0607419426378328e-05
93.0,0.0005985125317238271,3.64735228686186e-06
94.0,0.0005922780255787075,1.558776421006769e-05
95.0,0.0005861085373908281,8.967383109848015e-06
96.0,0.0005800032522529364,3.3373580663464963e-06
97.0,0.000573961588088423,4.120219728065422e-06
98.0,0.000567982904613018,1.8308373910258524e-05
99.0,0.0005620663869194686,1.1415669177949894e-05
100.0,0.0005562116275541484,1.791462636901997e-05
101.0,0.0005504177534021437,2.0919775124639273e-05
102.0,0.0005446842988021672,1.8602118871058337e-05
103.0,0.0005390105070546269,6.409353318304056e-06
104.0,0.0005333958542905748,5.736631919717183e-06
105.0,0.0005278397002257407,1.6172161849681288e-05
106.0,0.0005223413463681936,2.9315204301383346e-05
107.0,0.0005169003852643073,2.8771952202077955e-05
108.0,0.0005115160020068288,2.1746178390458226e-05
109.0,0.0005061877309344709,1.179252012661891e-05
110.0,0.0005009149899706244,1.1848617759824265e-05
111.0,0.0004956971970386803,4.117102434975095e-06
112.0,0.0004905337118543684,2.096188472933136e-05
113.0,0.0004854240105487406,7.0052960836619604e-06
114.0,0.0004803675692528486,3.075252834605635e-06
115.0,0.0004753637476824224,4.4819412323704455e-06
116.0,0.0004704120510723442,5.65661412110785e-06
117.0,0.00046551195555366576,4.195820565655595e-06
118.0,0.0004606629372574389,3.642770707301679e-06
119.0,0.000455864385003224,6.252902949199779e-06
120.0,0.00045111580402590334,4.855504812439904e-06
121.0,0.0004464167286641896,3.6807948617934017e-06
122.0,0.0004417665477376431,3.1709794257039903e-06
123.0,0.00043716488289646804,3.9631004256079905e-06
124.0,0.0004326110938563943,3.7289707961463137e-06
125.0,0.00042810477316379547,3.5428029150352813e-06
126.0,0.0004236453678458929,3.7651668662874727e-06
127.0,0.00041923238313756883,1.2166476153652184e-05
128.0,0.00041486541158519685,3.958341494580964e-06
129.0,0.00041054398752748966,3.164355121043627e-06
130.0,0.0004062674706801772,3.735900463652797e-06
131.0,0.000402035511797294,4.614548743120395e-06
132.0,0.00039784767432138324,4.7653497858846094e-06
133.0,0.00039370349259115756,4.758200702781323e-06
134.0,0.0003896024136338383,5.358070211514132e-06
135.0,0.0003855440590996295,4.7602748054487165e-06
136.0,0.0003815280506387353,4.491605068324134e-06
137.0,0.0003775538061745465,4.834395895159105e-06
138.0,0.0003736209764610976,3.4761876577249495e-06
139.0,0.00036972909583710134,3.4115123526134994e-06
140.0,0.0003658778150565922,3.6101062050875043e-06
141.0,0.0003620665811467916,3.989943252236117e-06
142.0,0.00035829507396556437,3.89417482438148e-06
143.0,0.00035456291516311467,3.3993267152254703e-06
144.0,0.00035086952266283333,4.252362487022765e-06
145.0,0.0003472146636340767,3.673713308671722e-06
146.0,0.00034359784331172705,3.878369170706719e-06
147.0,0.00034001877065747976,3.832357833744027e-06
148.0,0.0003364768926985562,4.1397788663743995e-06
149.0,0.00033297191839665174,4.827930752071552e-06
150.0,0.0003295035567134619,3.8808070712548215e-06
151.0,0.00032607122557237744,4.201582669338677e-06
152.0,0.00032267466303892434,4.580511358653894e-06
153.0,0.00031931346165947616,3.73474267689744e-06
154.0,0.00031598733039572835,4.389301921037259e-06
155.0,0.00031269583269022405,3.1466292966797482e-06
156.0,0.00030943856108933687,3.6753613130713347e-06
157.0,0.0003062153118662536,3.7922557112324284e-06
158.0,0.00030302556115202606,3.5629998365038773e-06
159.0,0.00029986907611601055,3.7133304431336e-06
160.0,0.00029674542020075023,4.321582309785299e-06
161.0,0.0002936543896794319,3.1885870157566387e-06
162.0,0.00029059548978693783,3.6882001950289123e-06
163.0,0.0002875684585887939,2.989030463140807e-06
164.0,0.00028457300504669547,2.9090458610880887e-06
165.0,0.00028160872170701623,3.6848150557489134e-06
166.0,0.0002786752884276211,4.18874424212845e-06
167.0,0.0002757724141702056,3.0952298857300775e-06
168.0,0.0002728998370002955,3.0105450150585966e-06
169.0,0.0002700571494642645,3.297330295026768e-06
170.0,0.000267244060523808,3.502095978547004e-06
171.0,0.0002644603082444519,2.9441891911119455e-06
172.0,0.0002617055142764002,3.034162318726885e-06
173.0,0.0002589794166851789,3.2270841074932832e-06
174.0,0.0002562817244324833,3.19977857543563e-06
175.0,0.0002536121755838394,2.620225814098376e-06
176.0,0.0002509703626856208,3.245194648116012e-06
177.0,0.0002483561111148447,3.2140112580236746e-06
178.0,0.00024576912983320653,3.198260628778371e-06
179.0,0.00024320901138707995,2.4382202354900073e-06
180.0,0.00024067559570539743,3.018077904926031e-06
181.0,0.00023816856264602393,2.9613224796776194e-06
182.0,0.00023568769393023103,3.051207386306487e-06
183.0,0.0002332326112082228,2.2912090571480803e-06
184.0,0.00023080311075318605,2.964352461276576e-06
185.0,0.00022839894518256187,2.8183526410430204e-06
186.0,0.00022601979435421526,2.9018947316217236e-06
187.0,0.00022366542543750256,2.7917981242353562e-06
188.0,0.00022133557649794966,2.9425998491205974e-06
189.0,0.00021903004380874336,3.03596038975229e-06
190.0,0.00021674850722774863,2.5573285711288918e-06
191.0,0.00021449069026857615,2.9868735964555526e-06
192.0,0.0002122564474120736,2.516536824259674e-06
193.0,0.000210045458516106,2.8849337923020357e-06
194.0,0.00020785747619811445,1.9508079276420176e-06
195.0,0.0002056923258351162,2.5381461910001235e-06
196.0,0.0002035497163888067,2.8594038212759187e-06
197.0,0.00020142940047662705,2.6128027457161807e-06
198.0,0.00019933120347559452,2.7112532734463457e-06
199.0,0.00019725483434740454,2.7639746349450434e-06
200.0,0.0001952001330209896,2.617481413835776e-06
201.0,0.0001931667939061299,2.652712510098354e-06
202.0,0.0001911546423798427,2.681469823073712e-06
203.0,0.00018916348926723003,1.942806420629495e-06
204.0,0.00018719304352998734,2.782076762741781e-06
205.0,0.00018524311599321663,2.602832864795346e-06
206.0,0.00018331350293010473,2.3404111288982676e-06
207.0,0.00018140401516575366,2.520480620660237e-06
208.0,0.0001795143907656893,2.6063128188980045e-06
209.0,0.00017764445510692894,2.548127667978406e-06
210.0,0.0001757940190145746,2.5652973363321507e-06
211.0,0.00017396283510606736,2.2591807464777958e-06
212.0,0.00017215072875842452,2.492486146365991e-06
213.0,0.00017035749624483287,1.9434808109508594e-06
214.0,0.00016858296294230968,2.439379386487417e-06
215.0,0.00016682689602021128,2.468144884915091e-06
216.0,0.00016508913540747017,2.4483802008035127e-06
217.0,0.00016336947737727314,2.5012293463078095e-06
218.0,0.000161667718202807,2.424056901872973e-06
219.0,0.0001599836687091738,2.476064310030779e-06
220.0,0.00015831718337722123,2.3639997834834503e-06
221.0,0.00015666807303205132,2.289501708219177e-06
222.0,0.00015503611939493567,2.3832092210795963e-06
223.0,0.00015342116239480674,2.3266961761692073e-06
224.0,0.00015182305651251227,2.346410155951162e-06
225.0,0.00015024156891740859,2.1841869966010563e-06
226.0,0.00014867655409034342,2.1429873413580935e-06
227.0,0.00014712783740833402,2.198594756919192e-06
228.0,0.00014559528790414333,2.12215559258766e-06
229.0,0.0001440786727471277,2.1560711047641234e-06
230.0,0.0001425778609700501,1.8975075590788038e-06
231.0,0.00014109269250184298,1.659918098084745e-06
232.0,0.00013962297816760838,2.008485125770676e-06
233.0,0.00013816857244819403,1.8656049860510393e-06
234.0,0.00013672932982444763,1.945698159033782e-06
235.0,0.00013530507567338645,1.599852907929744e-06
236.0,0.00013389564992394298,1.6129473578985198e-06
237.0,0.00013250090705696493,1.8221679738417151e-06
238.0,0.00013112071610521525,1.6107687770272605e-06
239.0,0.00012975488789379597,1.6968360796454363e-06
240.0,0.0001284032769035548,1.4471283975581173e-06
241.0,0.00012706573761533946,1.418489091520314e-06
242.0,0.00012574216816574335,1.6093687236207188e-06
243.0,0.00012443235027603805,1.3924565109846299e-06
244.0,0.00012313618208281696,1.4371653378475457e-06
245.0,0.00012185353261884302,1.2960140338691417e-06
246.0,0.00012058422726113349,1.3060556511845789e-06
247.0,0.00011932814959436655,1.5235335695251706e-06
248.0,0.00011808515409938991,1.352603703708155e-06
249.0,0.00011685511708492413,1.3488973991115927e-06
250.0,0.0001156378784799017,1.259083205695788e-06
251.0,0.00011443331459304318,1.247391196557146e-06
252.0,0.00011324132356094196,1.4294915899881744e-06
253.0,0.0001120617234846577,1.2516004517237889e-06
254.0,0.00011089441977674142,1.2699944136329577e-06
255.0,0.00010973927419399843,1.1336503575876122e-06
256.0,0.00010859615576919168,1.1530447636687313e-06
257.0,0.00010746494808699936,1.293465174967423e-06
258.0,0.00010634556383593008,1.1309157343930565e-06
259.0,0.00010523779201321304,1.1578655403354787e-06
260.0,0.00010414157441118732,1.04230616670975e-06
261.0,0.00010305676551070064,1.0573462532192934e-06
262.0,0.0001019832634483464,1.1746061545636621e-06
263.0,0.00010092093725688756,1.037887045640673e-06
264.0,9.986967052100226e-05,1.0629121334204683e-06
265.0,9.8829397757072e-05,9.629387704990222e-07
266.0,9.77999297901988e-05,9.860071941147908e-07
267.0,9.678118658484891e-05,1.0596269248708268e-06
268.0,9.577304444974288e-05,9.799126701182104e-07
269.0,9.477541607338935e-05,9.78336856860551e-07
270.0,9.378817048855126e-05,8.901914725356619e-07
271.0,9.281121310777962e-05,9.061661785381148e-07
272.0,9.184446389554068e-05,9.619251386538963e-07
273.0,9.08877482288517e-05,9.192360721499426e-07
274.0,8.994100062409416e-05,9.027758096635807e-07
275.0,8.900411921786144e-05,8.387217462768604e-07
276.0,8.807699487078935e-05,8.44515170683735e-07
277.0,8.715952571947128e-05,8.880033419700339e-07
278.0,8.625161717645824e-05,8.706691119186871e-07
279.0,8.53531964821741e-05,8.455805300400243e-07
280.0,8.446409628959373e-05,8.036146823542367e-07
281.0,8.358426566701382e-05,7.952548344292154e-07
282.0,8.271359547507018e-05,8.40249242628488e-07
283.0,8.185199840227142e-05,8.597025384915469e-07
284.0,8.099937258521095e-05,8.120396159938537e-07
285.0,8.015563798835501e-05,8.103002642201318e-07
286.0,7.932070730021223e-05,7.792351084390248e-07
287.0,7.849444955354556e-05,8.160716902239074e-07
288.0,7.767679926473647e-05,8.69622056143271e-07
289.0,7.686766912229359e-05,8.457544140583195e-07
290.0,7.606697181472555e-05,9.141493819697644e-07
291.0,7.527460547862574e-05,9.027372698255931e-07
292.0,7.449049007846043e-05,8.990920150608872e-07
293.0,7.371457468252629e-05,8.820658194963471e-07
294.0,7.294672104762867e-05,8.613590694039885e-07
295.0,7.218685641419142e-05,8.612456667833612e-07
296.0,7.143491529859602e-05,8.504447350787814e-07
297.0,7.069079583743587e-05,8.522316079506709e-07
298.0,6.995443982305005e-05,8.376403002330335e-07
299.0,6.922574539203197e-05,8.111314855341334e-07
300.0,6.850466888863593e-05,8.125705903694325e-07
301.0,6.77910793456249e-05,8.031220204429701e-07
302.0,6.708492583129555e-05,7.953274234751007e-07
303.0,6.638612831011415e-05,7.835881206119666e-07
304.0,6.569460674654692e-05,7.676212590013165e-07
305.0,6.501028838101774e-05,7.585364301121444e-07
306.0,6.433310045395046e-05,7.491063911402307e-07
307.0,6.366297748172656e-05,7.362028782154084e-07
308.0,6.299982487689704e-05,7.250648081935651e-07
309.0,6.234358443180099e-05,7.206161285466806e-07
310.0,6.169416883494705e-05,7.025819286354817e-07
311.0,6.10515198786743e-05,6.956855145290319e-07
312.0,6.041557207936421e-05,6.827804668319004e-07
313.0,5.978624176350422e-05,6.743197218384012e-07
314.0,5.9163488913327456e-05,6.754507353434747e-07
315.0,5.854720075149089e-05,6.595382160412555e-07
316.0,5.793734089820646e-05,6.578200668627687e-07
317.0,5.733382567996159e-05,6.485477115347749e-07
318.0,5.673660052707419e-05,6.419226110665477e-07
319.0,5.614559631794691e-05,6.431723704736214e-07
320.0,5.556074756896123e-05,6.312159825938579e-07
321.0,5.498200698639266e-05,6.286772418206965e-07
322.0,5.4409276344813406e-05,6.218108410394052e-07
323.0,5.384251562645659e-05,6.16077670656523e-07
324.0,5.328165934770368e-05,6.16443173839798e-07
325.0,5.2726642024936154e-05,6.065777711228293e-07
326.0,5.21774054504931e-05,6.045654572517378e-07
327.0,5.16338950546924e-05,5.990013960399665e-07
328.0,5.109605990583077e-05,5.95113817780657e-07
329.0,5.0563809054438025e-05,5.957643338661001e-07
330.0,5.0037102482747287e-05,5.878551974092261e-07
331.0,4.951588198309764e-05,5.865940693183802e-07
332.0,4.900009298580699e-05,5.82389475312084e-07
333.0,4.848968092119321e-05,5.802739906357601e-07
334.0,4.798458030563779e-05,5.808322498523921e-07
335.0,4.7484754759352654e-05,5.738024810852949e-07
336.0,4.6990120608825237e-05,5.731039323109144e-07
337.0,4.6500645112246275e-05,5.69188955523714e-07
338.0,4.601626278599724e-05,5.680292929355346e-07
339.0,4.5536926336353645e-05,5.683723429683596e-07
340.0,4.5062584831612185e-05,5.606698323390447e-07
341.0,4.4593183702090755e-05,5.60560238227481e-07
342.0,4.4128686568001285e-05,5.55796873413783e-07
343.0,4.366901339381002e-05,5.559082865147502e-07
344.0,4.3214127799728885e-05,5.557868689720635e-07
345.0,4.276398249203339e-05,5.450861522149353e-07
346.0,4.231852653902024e-05,5.462331955641275e-07
347.0,4.187770537100732e-05,5.396734650275903e-07
348.0,4.144148260820657e-05,5.414468660092098e-07
349.0,4.1009814594872296e-05,5.399036808739766e-07
350.0,4.058262857142836e-05,5.249882519819948e-07
351.0,4.01598954340443e-05,5.27565475749725e-07
352.0,3.9741564251016825e-05,5.197019845581963e-07
353.0,3.9327591366600245e-05,5.2098766900599e-07
354.0,3.891792948707007e-05,5.179741151550843e-07
355.0,3.8512531318701804e-05,5.013961299482617e-07
356.0,3.811137503362261e-05,5.039806865170249e-07
357.0,3.7714380596298724e-05,4.957864234711451e-07
358.0,3.732152617885731e-05,4.961739250575192e-07
359.0,3.693275721161626e-05,4.916631155538198e-07
360.0,3.654804459074512e-05,4.782455675922392e-07
361.0,3.616733738454059e-05,4.798575901077129e-07
362.0,3.579059193725698e-05,4.738906511647656e-07
363.0,3.5417786421021447e-05,4.751750850573444e-07
364.0,3.504885171423666e-05,4.701036857568397e-07
365.0,3.468376235105097e-05,4.611779047536402e-07
366.0,3.432247103773989e-05,4.6262758246484736e-07
367.0,3.396494867047295e-05,4.585966735248803e-07
368.0,3.361114431754686e-05,4.6080396032266435e-07
369.0,3.326102887513116e-05,4.5547633931164455e-07
370.0,3.2914573239395395e-05,4.487515923301544e-07
371.0,3.2571711926721036e-05,4.504745447775349e-07
372.0,3.223242674721405e-05,4.4740281168742513e-07
373.0,3.189667040714994e-05,4.490548519697768e-07
374.0,3.1564413802698255e-05,4.439341125817009e-07
375.0,3.123562055407092e-05,4.380722486985178e-07
376.0,3.091024700552225e-05,4.409304779073864e-07
377.0,3.058827860513702e-05,4.385680654195312e-07
378.0,3.02696498692967e-05,4.4021643930136634e-07
379.0,2.9954342608107254e-05,4.350972631073091e-07
380.0,2.9642316803801805e-05,4.2952905232596095e-07
381.0,2.9333543352549896e-05,4.3353699652470823e-07
382.0,2.902798769355286e-05,4.318510775647155e-07
383.0,2.8725613447022624e-05,4.3372594404900155e-07
384.0,2.8426396966096945e-05,4.2826923163374886e-07
385.0,2.813029095705133e-05,4.243318869612267e-07
386.0,2.783726631605532e-05,4.2783128151313576e-07
387.0,2.7547295758267865e-05,4.268310931365704e-07
388.0,2.7260344722890295e-05,4.2856910908994905e-07
389.0,2.697638228710275e-05,4.2390743715259305e-07
390.0,2.669538116606418e-05,4.2172803205176024e-07
391.0,2.6417312255944125e-05,4.2373739006507094e-07
392.0,2.61421319009969e-05,4.233959600696835e-07
393.0,2.586982009233907e-05,4.247291940373543e-07
394.0,2.5600344088161364e-05,4.2095479102499667e-07
395.0,2.5333672965643927e-05,4.1981974163718405e-07
396.0,2.506978125893511e-05,4.2077144257746113e-07
397.0,2.4808636226225644e-05,4.205978427762602e-07
398.0,2.4550214220653288e-05,4.2130056954192696e-07
399.0,2.4294491595355794e-05,4.174744674401154e-07
400.0,2.4041424694587477e-05,4.1704527120600687e-07
401.0,2.3790993509464897e-05,4.171249372575403e-07
402.0,2.3543170755147003e-05,4.1703918896018877e-07
403.0,2.3297930965782143e-05,4.1719508203641453e-07
404.0,2.305524321855046e-05,4.122441623621853e-07
405.0,2.2815083866589703e-05,4.1225374047826335e-07
406.0,2.257743472000584e-05,4.1147589513457206e-07
407.0,2.2342255761031993e-05,4.118181777812424e-07
408.0,2.2109523342805915e-05,4.108676705527614e-07
409.0,2.1879215637454763e-05,4.053035240758618e-07
410.0,2.1651308998116292e-05,4.0558691694059235e-07
411.0,2.1425774320960045e-05,4.044393051572115e-07
412.0,2.120258977811318e-05,4.0450655092172383e-07
413.0,2.0981735360692255e-05,4.0259155298372207e-07
414.0,2.0763176507898606e-05,3.9850272059993586e-07
415.0,2.0546893210848793e-05,3.984886518537678e-07
416.0,2.0332863641669974e-05,3.976829532348347e-07
417.0,2.01210641534999e-05,3.969587396568386e-07
418.0,1.9911469280486926e-05,3.9514284821962065e-07
419.0,1.970405901374761e-05,3.9328102729996317e-07
420.0,1.9498815163387917e-05,3.9267658280550677e-07
421.0,1.929570316860918e-05,3.9187366951409786e-07
422.0,1.9094706658506766e-05,3.9108198279791395e-07
423.0,1.8895803805207834e-05,3.9005641383482725e-07
424.0,1.869897278083954e-05,3.8993368889350677e-07
425.0,1.8504191757529043e-05,3.8906270560801204e-07
426.0,1.8311440726392902e-05,3.882439614244504e-07
427.0,1.8120701497537084e-05,3.8737744034733623e-07
428.0,1.793194496713113e-05,3.87409585300702e-07
429.0,1.774515476427041e-05,3.87967844517334e-07
430.0,1.756030906108208e-05,3.8667369040013e-07
431.0,1.7377389667672105e-05,3.8606350472036866e-07
432.0,1.7196376575157046e-05,3.8493894294333586e-07
433.0,1.701724795566406e-05,3.856796126910922e-07
434.0,1.683998925727792e-05,3.863856932184717e-07
435.0,1.6664573195157573e-05,3.848728056254913e-07
436.0,1.6490983398398384e-05,3.8442021832452156e-07
437.0,1.6319205315085128e-05,3.8291966575343395e-07
438.0,1.6149213479366153e-05,3.8389362089219503e-07
439.0,1.598099152033683e-05,3.848074641155108e-07
440.0,1.5814523067092523e-05,3.830065509191627e-07
441.0,1.5649793567718007e-05,3.8284542824840173e-07
442.0,1.5486775737372227e-05,3.8098096410976723e-07
443.0,1.532545684312936e-05,3.8203009466997173e-07
444.0,1.5165815966611262e-05,3.8301351423797314e-07
445.0,1.5007838555902708e-05,3.810342263932398e-07
446.0,1.4851508240099065e-05,3.809628879025695e-07
447.0,1.4696805010316893e-05,3.7879206615798466e-07
448.0,1.4543717952619772e-05,3.798304817337339e-07
449.0,1.439222069166135e-05,3.8082112041593064e-07
450.0,1.4242302313505206e-05,3.7881702041886456e-07
451.0,1.4093944628257304e-05,3.7885112647018104e-07
452.0,1.3947133993497118e-05,3.7624423043780553e-07
453.0,1.380185130983591e-05,3.771728245283157e-07
454.0,1.3658082934853155e-05,3.7831688359801774e-07
455.0,1.3515815226128325e-05,3.763665858969034e-07
456.0,1.3375025446293876e-05,3.762814344554499e-07
457.0,1.3235702681413386e-05,3.732541529188893e-07
458.0,1.3097831470076926e-05,3.7421861520670063e-07
459.0,1.2961396350874566e-05,3.7546371345342777e-07
460.0,1.2826381862396374e-05,3.73499915440334e-07
461.0,1.2692773452727124e-05,3.732630204922316e-07
462.0,1.2560561117425095e-05,3.7026808286100277e-07
463.0,1.2429722119122744e-05,3.71264036402863e-07
464.0,1.230024645337835e-05,3.727282376075891e-07
465.0,1.2172118658781983e-05,3.7060672752886603e-07
466.0,1.204532691190252e-05,3.700558295349765e-07
467.0,1.1919854841835331e-05,3.6730949659613543e-07
468.0,1.179568971565459e-05,3.6824272342528275e-07
469.0,1.1672821528918575e-05,3.696564760957699e-07
470.0,1.1551230272743851e-05,3.6747826470673317e-07
471.0,1.1430905033193994e-05,3.665981012090924e-07
472.0,1.131183307734318e-05,3.643514787654567e-07
473.0,1.1194001672265586e-05,3.650030464541487e-07
474.0,1.1077398085035384e-05,3.661876064597891e-07
475.0,1.0962008673232049e-05,3.6398657243807975e-07
476.0,1.0847824341908563e-05,3.628623232998507e-07
477.0,1.073482690117089e-05,3.612060766045033e-07
478.0,1.0623005437082611e-05,3.6151448057353264e-07
479.0,1.0512349035707302e-05,3.622898532285035e-07
480.0,1.0402845873613842e-05,3.602067408792209e-07
481.0,1.0294483217876405e-05,3.591006247916084e-07
482.0,1.0187249245063867e-05,3.579056340186071e-07
483.0,1.0081135769723915e-05,3.576688527573424e-07
484.0,9.976123692467809e-06,3.580983047868358e-07
485.0,9.872206646832637e-06,3.5641616591419734e-07
486.0,9.769370990397874e-06,3.554479519607412e-07
487.0,9.6676067187218e-06,3.546458913206152e-07
488.0,9.566902917867992e-06,3.542002957601653e-07
489.0,9.467247764405329e-06,3.542351691976364e-07
490.0,9.368633982376195e-06,3.530060723733186e-07
491.0,9.271044291381259e-06,3.5229416539550584e-07
492.0,9.174470505968202e-06,3.517464222113631e-07
493.0,9.078903531190008e-06,3.5121820474159904e-07
494.0,8.984331543615554e-06,3.5087319361082336e-07
495.0,8.890745448297821e-06,3.501462515487219e-07
496.0,8.798133421805687e-06,3.495511577966681e-07
497.0,8.70648909767624e-06,3.490370090730721e-07
498.0,8.615797014499549e-06,3.4849429653149855e-07
499.0,8.526048986823298e-06,3.4779495194925403e-07
500.0,8.437236829195172e-06,3.474477523468522e-07
501.0,8.349347808689345e-06,3.4687417382883723e-07
502.0,8.262376468337607e-06,3.4625853118086525e-07
503.0,8.176310075214133e-06,3.4574253504615626e-07
504.0,8.09114226285601e-06,3.446652954153251e-07
505.0,8.006860298337415e-06,3.4473799814804806e-07
506.0,7.923455086711328e-06,3.440964917444944e-07
507.0,7.840919352020137e-06,3.434312816352758e-07
508.0,7.759243999316823e-06,3.4279619853805343e-07
509.0,7.678418114664964e-06,3.4161567441515217e-07
510.0,7.5984353316016495e-06,3.4200397180939035e-07
511.0,7.519287464674562e-06,3.4133108783862554e-07
512.0,7.4409585977264214e-06,3.406052542231919e-07
513.0,7.3634514592413325e-06,3.399227068712207e-07
514.0,7.286746495083207e-06,3.38703586066913e-07
515.0,7.2108450694940984e-06,3.392364646970236e-07
516.0,7.135734904295532e-06,3.385711409009673e-07
517.0,7.061401902319631e-06,3.378421808974963e-07
518.0,6.987848337303149e-06,3.3722844250405615e-07
519.0,6.915056474099401e-06,3.3616493055887986e-07
520.0,6.84302676745574e-06,3.366012606420554e-07
521.0,6.771743301214883e-06,3.359917570833204e-07
522.0,6.701206075376831e-06,3.3528658605064265e-07
523.0,6.631404630752513e-06,3.347953168031381e-07
524.0,6.562325779668754e-06,3.338612373227079e-07
525.0,6.493969976872904e-06,3.341516787713772e-07
526.0,6.426322670449736e-06,3.3363096463290276e-07
527.0,6.359383860399248e-06,3.329807611862634e-07
528.0,6.2931380853115115e-06,3.32599910279896e-07
529.0,6.2275871641759295e-06,3.3178810099343536e-07
530.0,6.162718364066677e-06,3.320140820051165e-07
531.0,6.098521225794684e-06,3.3154765333165415e-07
532.0,6.034997113602003e-06,3.3095471962951706e-07
533.0,5.972131020826055e-06,3.3064867466237047e-07
534.0,5.90992340221419e-06,3.299729485206626e-07
535.0,5.8483597058511805e-06,3.3012040034918755e-07
