epoch,learning_rate,validation_loss_Beta_Enth
146.0,0.00034359784331172705,0.0013135657645761967
147.0,0.00034001877065747976,0.0013872343115508556
148.0,0.0003364768926985562,0.0013042063219472766
149.0,0.00033297191839665174,0.0013279474806040525
150.0,0.0003295035567134619,0.0012789363972842693
151.0,0.00032607122557237744,0.0013458862667903304
152.0,0.00032267466303892434,0.0012625729432329535
153.0,0.00031931346165947616,0.001384495641104877
154.0,0.00031598733039572835,0.0012693577446043491
155.0,0.00031269583269022405,0.0012212004512548447
156.0,0.00030943856108933687,0.0012479128781706095
157.0,0.0003062153118662536,0.0012737690703943372
158.0,0.00030302556115202606,0.0011747602839022875
159.0,0.00029986907611601055,0.0011388694401830435
160.0,0.00029674542020075023,0.0011603812454268336
161.0,0.0002936543896794319,0.001196309458464384
162.0,0.00029059548978693783,0.0011538377730175853
163.0,0.0002875684585887939,0.0011688146041706204
164.0,0.00028457300504669547,0.0011080182157456875
165.0,0.00028160872170701623,0.0011447400320321321
166.0,0.0002786752884276211,0.001097389729693532
167.0,0.0002757724141702056,0.0010984933469444513
168.0,0.0002728998370002955,0.0011109954211860895
169.0,0.0002700571494642645,0.0010851952247321606
170.0,0.000267244060523808,0.0010758527787402272
171.0,0.0002644603082444519,0.0010655393125489354
172.0,0.0002617055142764002,0.0010899160988628864
173.0,0.0002589794166851789,0.0010480289347469807
174.0,0.0002562817244324833,0.0010533018503338099
175.0,0.0002536121755838394,0.0010575755732133985
176.0,0.0002509703626856208,0.0010585831478238106
177.0,0.0002483561111148447,0.001086454140022397
178.0,0.00024576912983320653,0.0011309246765449643
179.0,0.00024320901138707995,0.0010063175577670336
180.0,0.00024067559570539743,0.0012967796064913273
181.0,0.00023816856264602393,0.001007581944577396
182.0,0.00023568769393023103,0.001013173721730709
183.0,0.0002332326112082228,0.0010691562201827765
184.0,0.00023080311075318605,0.0010115023469552398
185.0,0.00022839894518256187,0.0010172831825911999
186.0,0.00022601979435421526,0.001027758582495153
187.0,0.00022366542543750256,0.001014953013509512
188.0,0.00022133557649794966,0.000987912411801517
189.0,0.00021903004380874336,0.0009766770526766777
190.0,0.00021674850722774863,0.00097764958627522
191.0,0.00021449069026857615,0.0009777230443432927
192.0,0.0002122564474120736,0.0009742131223902106
193.0,0.000210045458516106,0.0009598073083907366
194.0,0.00020785747619811445,0.0009552698465995491
195.0,0.0002056923258351162,0.000944225350394845
196.0,0.0002035497163888067,0.0009390950435772538
197.0,0.00020142940047662705,0.0009312568581663072
198.0,0.00019933120347559452,0.0009259555954486132
199.0,0.00019725483434740454,0.000928318127989769
200.0,0.0001952001330209896,0.0009261405793949962
201.0,0.0001931667939061299,0.000913479074370116
202.0,0.0001911546423798427,0.0009117663721553981
203.0,0.00018916348926723003,0.0009055629489012063
204.0,0.00018719304352998734,0.0008985996246337891
205.0,0.00018524311599321663,0.0008929822943173349
206.0,0.00018331350293010473,0.0009368632454425097
207.0,0.00018140401516575366,0.000886413617990911
208.0,0.0001795143907656893,0.0008840663358569145
209.0,0.00017764445510692894,0.0008756275055930018
210.0,0.0001757940190145746,0.0008967025787569582
211.0,0.00017396283510606736,0.0008794130408205092
212.0,0.00017215072875842452,0.0009299567900598049
213.0,0.00017035749624483287,0.0008831046288833022
214.0,0.00016858296294230968,0.0008570273057557642
215.0,0.00016682689602021128,0.0009192567667923868
216.0,0.00016508913540747017,0.0009208981064148247
217.0,0.00016336947737727314,0.0008542250143364072
218.0,0.000161667718202807,0.0008743438520468771
219.0,0.0001599836687091738,0.0008335562888532877
220.0,0.00015831718337722123,0.0008414423791691661
221.0,0.00015666807303205132,0.0008904914138838649
222.0,0.00015503611939493567,0.0008847114513628185
223.0,0.00015342116239480674,0.0008642339380457997
224.0,0.00015182305651251227,0.000824874616228044
225.0,0.00015024156891740859,0.0008221939788199961
226.0,0.00014867655409034342,0.000838804233353585
227.0,0.00014712783740833402,0.0008222479373216629
228.0,0.00014559528790414333,0.0008394856122322381
229.0,0.0001440786727471277,0.0008169639040715992
230.0,0.0001425778609700501,0.0008318782201968133
231.0,0.00014109269250184298,0.0008466492872685194
232.0,0.00013962297816760838,0.0008188815554603934
233.0,0.00013816857244819403,0.000829819415230304
234.0,0.00013672932982444763,0.0008160910801962018
235.0,0.00013530507567338645,0.0008170149521902204
236.0,0.00013389564992394298,0.0008050726028159261
237.0,0.00013250090705696493,0.0008149283239617944
238.0,0.00013112071610521525,0.0008014666964299977
239.0,0.00012975488789379597,0.0008006701827980578
240.0,0.0001284032769035548,0.0007916599861346185
241.0,0.00012706573761533946,0.0007844433421269059
242.0,0.00012574216816574335,0.0007860106416046619
243.0,0.00012443235027603805,0.0007835308788344264
244.0,0.00012313618208281696,0.0007828278467059135
245.0,0.00012185353261884302,0.0007865939987823367
246.0,0.00012058422726113349,0.0007817003061063588
247.0,0.00011932814959436655,0.0007727814954705536
248.0,0.00011808515409938991,0.0007730168872512877
249.0,0.00011685511708492413,0.0007671082857996225
250.0,0.0001156378784799017,0.0007666494348086417
251.0,0.00011443331459304318,0.0007629728643223643
252.0,0.00011324132356094196,0.0007617665687575936
253.0,0.0001120617234846577,0.0007589103188365698
254.0,0.00011089441977674142,0.0007592585752718151
255.0,0.00010973927419399843,0.0007566632120870054
256.0,0.00010859615576919168,0.0007540761725977063
257.0,0.00010746494808699936,0.0007519443752244115
258.0,0.00010634556383593008,0.0007507564150728285
259.0,0.00010523779201321304,0.0007485407986678183
260.0,0.00010414157441118732,0.0007455680170096457
261.0,0.00010305676551070064,0.0007497722399421036
262.0,0.0001019832634483464,0.0007439623004756868
263.0,0.00010092093725688756,0.0007426695665344596
264.0,9.986967052100226e-05,0.0007411525002680719
265.0,9.8829397757072e-05,0.0007380407187156379
266.0,9.77999297901988e-05,0.0007361617754213512
267.0,9.678118658484891e-05,0.0007366060744971037
268.0,9.577304444974288e-05,0.0007328426581807435
269.0,9.477541607338935e-05,0.0007312034722417593
270.0,9.378817048855126e-05,0.0007302131270989776
271.0,9.281121310777962e-05,0.0007287996704690158
272.0,9.184446389554068e-05,0.0007291248766705394
273.0,9.08877482288517e-05,0.0007271992508322
274.0,8.994100062409416e-05,0.0007236405508592725
275.0,8.900411921786144e-05,0.0007216199883259833
276.0,8.807699487078935e-05,0.000721121032256633
277.0,8.715952571947128e-05,0.0007195054786279798
278.0,8.625161717645824e-05,0.0007193528581410646
279.0,8.53531964821741e-05,0.0007154993945732713
280.0,8.446409628959373e-05,0.0007137187640182674
281.0,8.358426566701382e-05,0.000713406945578754
282.0,8.271359547507018e-05,0.0007118770154193044
283.0,8.185199840227142e-05,0.0007092986488714814
284.0,8.099937258521095e-05,0.0007071346044540405
285.0,8.015563798835501e-05,0.0007071958389133215
286.0,7.932070730021223e-05,0.0007058304036036134
287.0,7.849444955354556e-05,0.000704199424944818
288.0,7.767679926473647e-05,0.0007029707776382565
289.0,7.686766912229359e-05,0.0007006690721027553
290.0,7.606697181472555e-05,0.000700476230122149
291.0,7.527460547862574e-05,0.0006987227243371308
292.0,7.449049007846043e-05,0.0006977284210734069
293.0,7.371457468252629e-05,0.000695078750140965
294.0,7.294672104762867e-05,0.0006937134312465787
295.0,7.218685641419142e-05,0.0006929308292455971
296.0,7.143491529859602e-05,0.000692191009875387
297.0,7.069079583743587e-05,0.0006899228319525719
298.0,6.995443982305005e-05,0.0006886253831908107
299.0,6.922574539203197e-05,0.0006862482405267656
300.0,6.850466888863593e-05,0.0006854049279354513
301.0,6.77910793456249e-05,0.0006848226767033339
302.0,6.708492583129555e-05,0.0006824690499342978
303.0,6.638612831011415e-05,0.0006793528445996344
304.0,6.569460674654692e-05,0.0006779454997740686
305.0,6.501028838101774e-05,0.0006748634041287005
306.0,6.433310045395046e-05,0.0006754111964255571
307.0,6.366297748172656e-05,0.0006738958181813359
308.0,6.299982487689704e-05,0.0006718926015309989
309.0,6.234358443180099e-05,0.0006694226176477969
310.0,6.169416883494705e-05,0.0006674384931102395
311.0,6.10515198786743e-05,0.0006672685267403722
312.0,6.041557207936421e-05,0.0006656401674263179
313.0,5.978624176350422e-05,0.0006641008076258004
314.0,5.9163488913327456e-05,0.00066185969626531
315.0,5.854720075149089e-05,0.0006611792487092316
316.0,5.793734089820646e-05,0.0006602492649108171
317.0,5.733382567996159e-05,0.0006583889480680227
318.0,5.673660052707419e-05,0.0006567041273228824
319.0,5.614559631794691e-05,0.0006545122596435249
320.0,5.556074756896123e-05,0.0006539906025864184
321.0,5.498200698639266e-05,0.0006532429251819849
322.0,5.4409276344813406e-05,0.0006512165418826044
323.0,5.384251562645659e-05,0.0006497871945612133
324.0,5.328165934770368e-05,0.000647051609121263
325.0,5.2726642024936154e-05,0.0006479669827967882
326.0,5.21774054504931e-05,0.0006470254738815129
327.0,5.16338950546924e-05,0.0006452808738686144
328.0,5.109605990583077e-05,0.000643691630102694
329.0,5.0563809054438025e-05,0.0006417020922526717
330.0,5.0037102482747287e-05,0.0006408838089555502
331.0,4.951588198309764e-05,0.000639957666862756
332.0,4.900009298580699e-05,0.0006382141727954149
333.0,4.848968092119321e-05,0.0006367196328938007
334.0,4.798458030563779e-05,0.0006349571631290019
335.0,4.7484754759352654e-05,0.0006348531460389495
336.0,4.6990120608825237e-05,0.0006338773528113961
337.0,4.6500645112246275e-05,0.0006321563851088285
338.0,4.601626278599724e-05,0.0006310896715149283
339.0,4.5536926336353645e-05,0.0006294297054409981
340.0,4.5062584831612185e-05,0.0006291113677434623
341.0,4.4593183702090755e-05,0.0006282449467107654
342.0,4.4128686568001285e-05,0.0006269539589993656
343.0,4.366901339381002e-05,0.0006258941139094532
344.0,4.3214127799728885e-05,0.0006245060358196497
345.0,4.276398249203339e-05,0.0006247233832255006
346.0,4.231852653902024e-05,0.0006237147026695311
347.0,4.187770537100732e-05,0.0006224268581718206
348.0,4.144148260820657e-05,0.0006214005989022553
349.0,4.1009814594872296e-05,0.0006201136275194585
350.0,4.058262857142836e-05,0.0006203611847013235
351.0,4.01598954340443e-05,0.0006193716544657946
352.0,3.9741564251016825e-05,0.0006181543576531112
353.0,3.9327591366600245e-05,0.0006172001012600958
354.0,3.891792948707007e-05,0.0006160098710097373
355.0,3.8512531318701804e-05,0.0006160989287309349
356.0,3.811137503362261e-05,0.0006151601555757225
357.0,3.7714380596298724e-05,0.0006141082849353552
358.0,3.732152617885731e-05,0.0006131849950179458
359.0,3.693275721161626e-05,0.0006121037295088172
360.0,3.654804459074512e-05,0.000611957220826298
361.0,3.616733738454059e-05,0.0006110620452091098
362.0,3.579059193725698e-05,0.0006101399776525795
363.0,3.5417786421021447e-05,0.0006092702387832105
364.0,3.504885171423666e-05,0.0006082413019612432
365.0,3.468376235105097e-05,0.0006078500882722437
366.0,3.432247103773989e-05,0.0006070780218578875
367.0,3.396494867047295e-05,0.0006062484462745488
368.0,3.361114431754686e-05,0.00060540676349774
369.0,3.326102887513116e-05,0.000604471773840487
370.0,3.2914573239395395e-05,0.0006040324806235731
371.0,3.2571711926721036e-05,0.0006032825913280249
372.0,3.223242674721405e-05,0.0006025133770890534
373.0,3.189667040714994e-05,0.000601739389821887
374.0,3.1564413802698255e-05,0.0006008725031279027
375.0,3.123562055407092e-05,0.0006004165625199676
376.0,3.091024700552225e-05,0.0005997236003167927
377.0,3.058827860513702e-05,0.0005990327917970717
378.0,3.02696498692967e-05,0.0005983239971101284
379.0,2.9954342608107254e-05,0.0005974885425530374
380.0,2.9642316803801805e-05,0.0005971106584183872
381.0,2.9333543352549896e-05,0.0005964774172753096
382.0,2.902798769355286e-05,0.0005958483670838177
383.0,2.8725613447022624e-05,0.0005951789789833128
384.0,2.8426396966096945e-05,0.0005944016738794744
385.0,2.813029095705133e-05,0.0005941081908531487
386.0,2.783726631605532e-05,0.0005935078370384872
387.0,2.7547295758267865e-05,0.0005929186008870602
388.0,2.7260344722890295e-05,0.0005923103308305144
389.0,2.697638228710275e-05,0.000591587508097291
390.0,2.669538116606418e-05,0.0005913405911996961
391.0,2.6417312255944125e-05,0.0005907652084715664
392.0,2.61421319009969e-05,0.0005902136908844113
393.0,2.586982009233907e-05,0.0005896406364627182
394.0,2.5600344088161364e-05,0.0005889940657652915
395.0,2.5333672965643927e-05,0.0005887364386580884
396.0,2.506978125893511e-05,0.000588177761528641
397.0,2.4808636226225644e-05,0.0005876697832718492
398.0,2.4550214220653288e-05,0.0005871478351764381
399.0,2.4294491595355794e-05,0.0005865491693839431
400.0,2.4041424694587477e-05,0.0005862576072104275
401.0,2.3790993509464897e-05,0.0005857492797076702
402.0,2.3543170755147003e-05,0.0005852922913618386
403.0,2.3297930965782143e-05,0.0005848074215464294
404.0,2.305524321855046e-05,0.0005842866958118975
405.0,2.2815083866589703e-05,0.0005839632358402014
406.0,2.257743472000584e-05,0.0005835088668391109
407.0,2.2342255761031993e-05,0.0005830703885294497
408.0,2.2109523342805915e-05,0.0005826426786370575
409.0,2.1879215637454763e-05,0.0005821941886097193
410.0,2.1651308998116292e-05,0.0005818229983560741
411.0,2.1425774320960045e-05,0.0005814148462377489
412.0,2.120258977811318e-05,0.0005810325965285301
413.0,2.0981735360692255e-05,0.0005806468543596566
414.0,2.0763176507898606e-05,0.0005802607629448175
415.0,2.0546893210848793e-05,0.0005798509810119867
416.0,2.0332863641669974e-05,0.000579503714106977
417.0,2.01210641534999e-05,0.0005791325820609927
418.0,1.9911469280486926e-05,0.0005787956179119647
419.0,1.970405901374761e-05,0.0005784920649603009
420.0,1.9498815163387917e-05,0.0005780174396932125
421.0,1.929570316860918e-05,0.0005777166807092726
422.0,1.9094706658506766e-05,0.0005773893790319562
423.0,1.8895803805207834e-05,0.0005770857096649706
424.0,1.869897278083954e-05,0.0005768749979324639
425.0,1.8504191757529043e-05,0.0005763326771557331
426.0,1.8311440726392902e-05,0.0005760803469456732
427.0,1.8120701497537084e-05,0.0005758005427196622
428.0,1.793194496713113e-05,0.0005755260353907943
429.0,1.774515476427041e-05,0.000575363403186202
430.0,1.756030906108208e-05,0.0005747477989643812
431.0,1.7377389667672105e-05,0.0005745470989495516
432.0,1.7196376575157046e-05,0.0005742927314713597
433.0,1.701724795566406e-05,0.0005740694468840957
434.0,1.683998925727792e-05,0.000573960947804153
435.0,1.6664573195157573e-05,0.0005732972058467567
436.0,1.6490983398398384e-05,0.0005731254350394011
437.0,1.6319205315085128e-05,0.000572894758079201
438.0,1.6149213479366153e-05,0.0005726886447519064
439.0,1.598099152033683e-05,0.0005726487142965198
440.0,1.5814523067092523e-05,0.000571967801079154
441.0,1.5649793567718007e-05,0.0005718101747334003
442.0,1.5486775737372227e-05,0.0005716038285754621
443.0,1.532545684312936e-05,0.0005714132566936314
444.0,1.5165815966611262e-05,0.0005714083672501147
445.0,1.5007838555902708e-05,0.0005707133677788079
446.0,1.4851508240099065e-05,0.0005705422372557223
447.0,1.4696805010316893e-05,0.0005703375791199505
448.0,1.4543717952619772e-05,0.000570157018955797
449.0,1.439222069166135e-05,0.0005701800109818578
450.0,1.4242302313505206e-05,0.0005694837309420109
451.0,1.4093944628257304e-05,0.000569258292671293
452.0,1.3947133993497118e-05,0.0005690480466000736
453.0,1.380185130983591e-05,0.0005688724340870976
454.0,1.3658082934853155e-05,0.0005689061363227665
455.0,1.3515815226128325e-05,0.0005682153278030455
456.0,1.3375025446293876e-05,0.0005679090390913188
457.0,1.3235702681413386e-05,0.000567713170312345
458.0,1.3097831470076926e-05,0.0005675686406902969
459.0,1.2961396350874566e-05,0.0005675871507264674
460.0,1.2826381862396374e-05,0.0005669210804626346
461.0,1.2692773452727124e-05,0.0005665288190357387
462.0,1.2560561117425095e-05,0.0005663462216034532
463.0,1.2429722119122744e-05,0.0005662072799168527
464.0,1.230024645337835e-05,0.0005662425537593663
465.0,1.2172118658781983e-05,0.0005656246794387698
466.0,1.204532691190252e-05,0.0005651184474118054
467.0,1.1919854841835331e-05,0.0005649623926728964
468.0,1.179568971565459e-05,0.000564844289328903
469.0,1.1672821528918575e-05,0.0005648816004395485
470.0,1.1551230272743851e-05,0.0005643015028908849
471.0,1.1430905033193994e-05,0.0005637744325213134
472.0,1.131183307734318e-05,0.0005636450950987637
473.0,1.1194001672265586e-05,0.0005635512643493712
474.0,1.1077398085035384e-05,0.0005635673296637833
475.0,1.0962008673232049e-05,0.0005630387458950281
476.0,1.0847824341908563e-05,0.000562563946004957
477.0,1.073482690117089e-05,0.0005624296609312296
478.0,1.0623005437082611e-05,0.0005623020697385073
479.0,1.0512349035707302e-05,0.0005623305914923549
480.0,1.0402845873613842e-05,0.0005618096329271793
481.0,1.0294483217876405e-05,0.0005613917601294816
482.0,1.0187249245063867e-05,0.0005612284876406193
483.0,1.0081135769723915e-05,0.0005611014203168452
484.0,9.976123692467809e-06,0.0005611134110949934
485.0,9.872206646832637e-06,0.000560598389711231
486.0,9.769370990397874e-06,0.0005602153833024204
487.0,9.6676067187218e-06,0.0005600491422228515
488.0,9.566902917867992e-06,0.0005599111318588257
489.0,9.467247764405329e-06,0.000559886044356972
490.0,9.368633982376195e-06,0.0005593852838501334
491.0,9.271044291381259e-06,0.0005590343498624861
492.0,9.174470505968202e-06,0.0005588626372627914
493.0,9.078903531190008e-06,0.0005587183986790478
494.0,8.984331543615554e-06,0.0005586949409916997
495.0,8.890745448297821e-06,0.0005582154844887555
496.0,8.798133421805687e-06,0.0005578809650614858
497.0,8.70648909767624e-06,0.0005577119300141931
498.0,8.615797014499549e-06,0.0005575505783781409
499.0,8.526048986823298e-06,0.0005575425457209349
500.0,8.437236829195172e-06,0.0005570987123064697
501.0,8.349347808689345e-06,0.0005567743792198598
502.0,8.262376468337607e-06,0.0005566068575717509
503.0,8.176310075214133e-06,0.000556458777282387
504.0,8.09114226285601e-06,0.000556456740014255
505.0,8.006860298337415e-06,0.00055602757493034
506.0,7.923455086711328e-06,0.0005557326367124915
507.0,7.840919352020137e-06,0.0005555626703426242
508.0,7.759243999316823e-06,0.0005554144154302776
509.0,7.678418114664964e-06,0.0005554219824261963
510.0,7.5984353316016495e-06,0.0005550298956222832
511.0,7.519287464674562e-06,0.0005547342007048428
512.0,7.4409585977264214e-06,0.0005545762251131237
513.0,7.3634514592413325e-06,0.0005544324521906674
514.0,7.286746495083207e-06,0.0005544525920413435
515.0,7.2108450694940984e-06,0.0005540801212191582
516.0,7.135734904295532e-06,0.0005538290133699775
517.0,7.061401902319631e-06,0.0005536738317459822
518.0,6.987848337303149e-06,0.0005535420496016741
519.0,6.915056474099401e-06,0.0005535635282285511
520.0,6.84302676745574e-06,0.0005532249342650175
521.0,6.771743301214883e-06,0.000552993849851191
522.0,6.701206075376831e-06,0.0005528403562493622
523.0,6.631404630752513e-06,0.0005527119501493871
524.0,6.562325779668754e-06,0.0005527523462660611
525.0,6.493969976872904e-06,0.0005524404696188867
526.0,6.426322670449736e-06,0.0005522302235476673
527.0,6.359383860399248e-06,0.0005520886625163257
528.0,6.2931380853115115e-06,0.0005519717233255506
529.0,6.2275871641759295e-06,0.0005520207341760397
530.0,6.162718364066677e-06,0.0005517366225831211
531.0,6.098521225794684e-06,0.0005515431985259056
532.0,6.034997113602003e-06,0.0005514277145266533
533.0,5.972131020826055e-06,0.0005513182259164751
534.0,5.90992340221419e-06,0.0005513692740350962
535.0,5.8483597058511805e-06,0.000551124569028616
536.0,5.787441295979079e-06,0.0005509475595317781
537.0,5.727157713408815e-06,0.0005508502945303917
538.0,5.667498044203967e-06,0.0005507380119524896
539.0,5.608463197859237e-06,0.0005508000613190234
540.0,5.550039986701449e-06,0.0005505852750502527
541.0,5.492229320225306e-06,0.000550432363525033
542.0,5.435016646515578e-06,0.0005503380089066923
543.0,5.3784037845616695e-06,0.0005502409185282886
544.0,5.322380729921861e-06,0.0005503112333826721
545.0,5.266937478154432e-06,0.0005501392879523337
546.0,5.212075393501436e-06,0.0005499923718161881
547.0,5.157781288289698e-06,0.000549914431758225
548.0,5.104056072013918e-06,0.0005498158861882985
549.0,5.050887466495624e-06,0.0005498890532180667
550.0,4.998275926482165e-06,0.0005497491802088916
551.0,4.946211902279174e-06,0.0005496168159879744
552.0,4.894687663181685e-06,0.000549542426597327
553.0,4.843703209189698e-06,0.0005494641955010593
554.0,4.79324626212474e-06,0.0005495527293533087
555.0,4.743318186228862e-06,0.0005494311335496604
556.0,4.693907158070942e-06,0.0005493114585988224
557.0,4.6450136323983315e-06,0.0005492505733855069
558.0,4.596629878506064e-06,0.0005491775809787214
559.0,4.548746801447123e-06,0.0005492709460668266
560.0,4.501365765463561e-06,0.0005491742631420493
561.0,4.454474947124254e-06,0.000549078918993473
562.0,4.408075710671255e-06,0.0005490186158567667
563.0,4.362157142168144e-06,0.000548957847058773
564.0,4.316719241614919e-06,0.0005490583716891706
565.0,4.271755187801318e-06,0.0005489857867360115
566.0,4.227256340527674e-06,0.0005488958558999002
567.0,4.183223609288689e-06,0.0005488634924404323
568.0,4.1396469896426424e-06,0.0005487854941748083
