epoch,learning_rate,validation_loss_ProdRateTot_PV
0.0,0.0015848932089284062,1.9070736169815063
1.0,0.0015683840028941631,1.8725777864456177
2.0,0.0015520467422902584,3.420592784881592
3.0,0.0015358797973021865,0.3209748864173889
4.0,0.0015198810724541545,1.1759014129638672
5.0,0.0015040490543469787,4.6440229415893555
6.0,0.0014883819967508316,3.312326669692993
7.0,0.001472878153435886,2.1226582527160645
8.0,0.0014575357781723142,0.9193681478500366
9.0,0.0014423532411456108,1.2904468774795532
10.0,0.0014273286797106266,13.716403007507324
11.0,0.0014124608132988214,11.476119041442871
12.0,0.0013977477792650461,1.5017355680465698
13.0,0.0013831880642101169,4.113714218139648
14.0,0.0013687798054888844,4.674269199371338
15.0,0.0013545218389481306,1.0598520040512085
16.0,0.001340412301942706,13.668472290039062
17.0,0.001326449797488749,9.55853271484375
18.0,0.0013126326957717538,3.7138824462890625
19.0,0.0012989594833925366,5.4969868659973145
20.0,0.0012854287633672357,0.4809262156486511
21.0,0.0012720389058813453,1.635136604309082
22.0,0.0012587886303663254,3.988267183303833
23.0,0.0012456763070076704,4.028781890869141
24.0,0.0012327005388215184,3.8338284492492676
25.0,0.0012198600452393293,3.4663989543914795
26.0,0.0012071531964465976,1.429408311843872
27.0,0.0011945788282901049,3.3601999282836914
28.0,0.0011821354273706675,2.7660322189331055
29.0,0.0011698215967044234,3.443443536758423
30.0,0.0011576359393075109,2.9267990589141846
31.0,0.0011455774074420333,4.028407096862793
32.0,0.0011336442548781633,4.225098609924316
33.0,0.0011218355502933264,3.160107374191284
34.0,0.0011101498967036605,13.997235298156738
35.0,0.0010985858971253037,13.860482215881348
36.0,0.0010871423874050379,16.605154037475586
37.0,0.001075817970559001,13.803050994873047
38.0,0.0010646117152646184,14.062814712524414
39.0,0.0010535219917073846,14.131951332092285
40.0,0.001042547868564725,13.752981185913086
41.0,0.0010316881816834211,13.95456314086914
42.0,0.0010209414176642895,13.983057022094727
43.0,0.0010103066451847553,13.956283569335938
44.0,0.0009997827000916004,13.759696006774902
45.0,0.0009893683018162847,13.8125
46.0,0.0009790625190362334,13.677628517150879
47.0,0.0009688640129752457,13.550187110900879
48.0,0.0009587717358954251,13.79406452178955
49.0,0.0009487845818512142,13.889408111572266
50.0,0.0009389015031047165,13.820448875427246
51.0,0.0009291213355027139,13.850549697875977
52.0,0.0009194430313073099,13.740591049194336
53.0,0.0009098656009882689,13.754075050354004
54.0,0.0009003878221847117,13.751983642578125
55.0,0.0008910088217817247,13.715147018432617
56.0,0.0008817275520414114,13.669713973999023
57.0,0.0008725430234335363,13.627854347229004
58.0,0.0008634540718048811,13.57266616821289
59.0,0.0008544597658328712,13.381248474121094
60.0,0.0008455592324025929,11.564939498901367
61.0,0.0008367513655684888,1.0890384912490845
62.0,0.0008280352340079844,2.6329047679901123
63.0,0.0008194099646061659,0.6193274855613708
64.0,0.0008108744514174759,0.5146934986114502
65.0,0.0008024278795346618,0.4919207692146301
66.0,0.0007940693758428097,1.7986221313476562
67.0,0.0007857978343963623,0.649661660194397
68.0,0.0007776124984957278,0.26767244935035706
69.0,0.0007695124368183315,0.20988529920578003
70.0,0.0007614967180415988,2.1903176307678223
71.0,0.000753564469050616,0.6112269163131714
72.0,0.0007457149331457913,0.804983913898468
73.0,0.0007379470625892282,0.6174895763397217
74.0,0.0007302602170966566,0.7114762663841248
75.0,0.000722653407137841,1.102722406387329
76.0,0.0007151258178055286,1.1942404508590698
77.0,0.0007076765759848058,0.7223683595657349
78.0,0.0007003049831837416,0.24546709656715393
79.0,0.0006930102244950831,1.3184304237365723
80.0,0.0006857913685962558,1.0007177591323853
81.0,0.0006786477752029896,0.6115738749504089
82.0,0.0006715785712003708,0.24285833537578583
83.0,0.0006645829998888075,0.7226258516311646
84.0,0.0006576603627763689,0.19246119260787964
85.0,0.0006508097285404801,1.0175151824951172
86.0,0.0006440305151045322,0.19410325586795807
87.0,0.0006373218493536115,1.1349366903305054
88.0,0.0006306831492111087,0.8591658473014832
89.0,0.0006241135997697711,0.7089160680770874
90.0,0.0006176124443300068,2.1407952308654785
91.0,0.0006111790426075459,1.80722177028656
92.0,0.0006048126379027963,1.187248945236206
93.0,0.0005985125317238271,0.3052666187286377
94.0,0.0005922780255787075,0.18986999988555908
95.0,0.0005861085373908281,0.1716168224811554
96.0,0.0005800032522529364,0.9538044333457947
97.0,0.000573961588088423,1.8694167137145996
98.0,0.000567982904613018,1.0248740911483765
99.0,0.0005620663869194686,0.696686327457428
100.0,0.0005562116275541484,0.13583384454250336
101.0,0.0005504177534021437,0.741897702217102
102.0,0.0005446842988021672,0.7944918870925903
103.0,0.0005390105070546269,2.1482975482940674
104.0,0.0005333958542905748,2.005629301071167
105.0,0.0005278397002257407,1.9046920537948608
106.0,0.0005223413463681936,1.7901592254638672
107.0,0.0005169003852643073,1.5940685272216797
108.0,0.0005115160020068288,1.302736520767212
109.0,0.0005061877309344709,0.9354252219200134
110.0,0.0005009149899706244,0.3602786958217621
111.0,0.0004956971970386803,0.9927620887756348
112.0,0.0004905337118543684,1.5231778621673584
113.0,0.0004854240105487406,0.7921765446662903
114.0,0.0004803675692528486,1.0044922828674316
115.0,0.0004753637476824224,0.5303220748901367
116.0,0.0004704120510723442,0.580415666103363
117.0,0.00046551195555366576,0.19264139235019684
118.0,0.0004606629372574389,0.4871610403060913
119.0,0.000455864385003224,0.7024050951004028
120.0,0.00045111580402590334,1.181023359298706
121.0,0.0004464167286641896,0.25554051995277405
122.0,0.0004417665477376431,1.6559104919433594
123.0,0.00043716488289646804,1.4268019199371338
124.0,0.0004326110938563943,0.8227735757827759
125.0,0.00042810477316379547,0.5159951448440552
126.0,0.0004236453678458929,0.1786000281572342
127.0,0.00041923238313756883,0.6272329688072205
128.0,0.00041486541158519685,0.5937025547027588
129.0,0.00041054398752748966,0.3801523447036743
130.0,0.0004062674706801772,0.2053726464509964
131.0,0.000402035511797294,0.2275824099779129
132.0,0.00039784767432138324,0.9674807786941528
133.0,0.00039370349259115756,0.4124908149242401
134.0,0.0003896024136338383,1.139897346496582
135.0,0.0003855440590996295,0.8404626846313477
136.0,0.0003815280506387353,0.5741528868675232
137.0,0.0003775538061745465,0.26216763257980347
138.0,0.0003736209764610976,0.5557631254196167
139.0,0.00036972909583710134,0.20994020998477936
140.0,0.0003658778150565922,0.18034231662750244
141.0,0.0003620665811467916,0.14145633578300476
142.0,0.00035829507396556437,3.0522634983062744
143.0,0.00035456291516311467,2.018948554992676
144.0,0.00035086952266283333,1.4547836780548096
145.0,0.0003472146636340767,1.0430890321731567
146.0,0.00034359784331172705,0.8228915333747864
147.0,0.00034001877065747976,0.681006133556366
148.0,0.0003364768926985562,0.5637128353118896
149.0,0.00033297191839665174,0.9076778888702393
150.0,0.0003295035567134619,0.3530649244785309
151.0,0.00032607122557237744,0.9136767387390137
152.0,0.00032267466303892434,0.7405576109886169
153.0,0.00031931346165947616,0.5019372701644897
154.0,0.00031598733039572835,0.26955223083496094
155.0,0.00031269583269022405,0.617252767086029
156.0,0.00030943856108933687,0.38018831610679626
157.0,0.0003062153118662536,0.3140699565410614
158.0,0.00030302556115202606,1.0036160945892334
159.0,0.00029986907611601055,0.7943111658096313
160.0,0.00029674542020075023,0.7475853562355042
161.0,0.0002936543896794319,0.7191063165664673
162.0,0.00029059548978693783,0.6916415691375732
163.0,0.0002875684585887939,0.6425389051437378
164.0,0.00028457300504669547,0.5902100801467896
165.0,0.00028160872170701623,0.4753848612308502
