epoch,learning_rate,validation_loss_Heat_Release
0.0,0.0015848932089284062,0.07205628603696823
1.0,0.0015683840028941631,0.27118051052093506
2.0,0.0015520467422902584,0.05811471492052078
3.0,0.0015358797973021865,0.0241837315261364
4.0,0.0015198810724541545,0.021093403920531273
5.0,0.0015040490543469787,0.026295017451047897
6.0,0.0014883819967508316,0.022867074236273766
7.0,0.001472878153435886,1.923999309539795
8.0,0.0014575357781723142,1.8107240200042725
9.0,0.0014423532411456108,0.0981469377875328
10.0,0.0014273286797106266,0.045243050903081894
11.0,0.0014124608132988214,0.02581329271197319
12.0,0.0013977477792650461,0.014455828815698624
13.0,0.0013831880642101169,0.009181922301650047
14.0,0.0013687798054888844,2.163602113723755
15.0,0.0013545218389481306,1.768399715423584
16.0,0.001340412301942706,1.079426646232605
17.0,0.001326449797488749,2.036104202270508
18.0,0.0013126326957717538,1.538964033126831
19.0,0.0012989594833925366,0.8950406312942505
20.0,0.0012854287633672357,0.3864109218120575
21.0,0.0012720389058813453,0.16096016764640808
22.0,0.0012587886303663254,0.08170298486948013
23.0,0.0012456763070076704,0.021167991682887077
24.0,0.0012327005388215184,0.012112409807741642
25.0,0.0012198600452393293,0.01043638400733471
26.0,0.0012071531964465976,0.07615875452756882
27.0,0.0011945788282901049,0.007260166574269533
28.0,0.0011821354273706675,0.006363203749060631
29.0,0.0011698215967044234,0.18086060881614685
30.0,0.0011576359393075109,0.03434671461582184
31.0,0.0011455774074420333,0.01351127028465271
32.0,0.0011336442548781633,0.008731414563953876
33.0,0.0011218355502933264,0.010699397884309292
34.0,0.0011101498967036605,0.008119438774883747
35.0,0.0010985858971253037,0.0077904220670461655
36.0,0.0010871423874050379,0.006998333148658276
37.0,0.001075817970559001,0.006258116103708744
38.0,0.0010646117152646184,0.1532851755619049
39.0,0.0010535219917073846,1.18097722530365
40.0,0.001042547868564725,1.4420770406723022
41.0,0.0010316881816834211,1.0930088758468628
42.0,0.0010209414176642895,0.9288224577903748
43.0,0.0010103066451847553,0.8421076536178589
44.0,0.0009997827000916004,0.6768053770065308
45.0,0.0009893683018162847,0.8224194645881653
46.0,0.0009790625190362334,0.5034076571464539
47.0,0.0009688640129752457,0.46607330441474915
48.0,0.0009587717358954251,0.20803527534008026
49.0,0.0009487845818512142,0.07507061958312988
50.0,0.0009389015031047165,0.04609250649809837
51.0,0.0009291213355027139,0.027879057452082634
52.0,0.0009194430313073099,0.07666022330522537
53.0,0.0009098656009882689,0.013769554905593395
54.0,0.0009003878221847117,0.015563692897558212
55.0,0.0008910088217817247,0.007147666532546282
56.0,0.0008817275520414114,0.016184158623218536
57.0,0.0008725430234335363,0.008031734265387058
58.0,0.0008634540718048811,0.012760339304804802
59.0,0.0008544597658328712,0.3191721439361572
60.0,0.0008455592324025929,0.17031338810920715
61.0,0.0008367513655684888,0.09718777984380722
62.0,0.0008280352340079844,0.05807606130838394
63.0,0.0008194099646061659,0.03280371427536011
64.0,0.0008108744514174759,0.021467754617333412
65.0,0.0008024278795346618,0.016219202429056168
66.0,0.0007940693758428097,0.012404306791722775
67.0,0.0007857978343963623,0.008892587386071682
68.0,0.0007776124984957278,0.7460422515869141
69.0,0.0007695124368183315,0.8487321734428406
70.0,0.0007614967180415988,0.47418802976608276
71.0,0.000753564469050616,0.2488107830286026
72.0,0.0007457149331457913,0.15086282789707184
73.0,0.0007379470625892282,0.10576940327882767
74.0,0.0007302602170966566,0.07214311510324478
75.0,0.000722653407137841,0.05858265981078148
76.0,0.0007151258178055286,0.041849635541439056
77.0,0.0007076765759848058,0.020721780136227608
