epoch,loss,validation_loss
0.0,0.004752540495246649,0.00045334186870604753
1.0,0.00033218925818800926,0.0001308799983235076
2.0,0.0004908875562250614,0.00017053440387826413
3.0,0.00036648480454459786,0.00011208446812815964
4.0,0.00015803093265276402,0.00012681804946623743
5.0,0.00019349437206983566,0.00026113432249985635
6.0,0.0001537766947876662,0.00016456695448141545
7.0,0.00015486354823224247,8.995120879262686e-05
8.0,0.0001324428158113733,8.285952935693786e-05
9.0,0.00011794254533015192,8.059835090534762e-05
10.0,0.00010605769784888253,5.6253156799357384e-05
11.0,0.00010384010965935886,7.243380241561681e-05
12.0,0.00010158325312659144,9.364786092191935e-05
13.0,9.50055691646412e-05,5.9462403442012146e-05
14.0,9.561034676153213e-05,5.168941424926743e-05
15.0,9.484549809712917e-05,4.4439424527809024e-05
16.0,9.15675118449144e-05,4.232757419231348e-05
17.0,9.07309731701389e-05,4.2685736843850464e-05
18.0,8.84142064023763e-05,5.209294249652885e-05
19.0,7.853074203012511e-05,4.8332476580981165e-05
20.0,7.726075273239985e-05,5.1363411330385134e-05
21.0,7.159641245380044e-05,4.6307031880132854e-05
22.0,7.383320189546794e-05,5.8704808907350525e-05
23.0,7.04036356182769e-05,6.689532165182754e-05
24.0,6.85963241267018e-05,6.0910399042768404e-05
25.0,6.911849050084129e-05,7.660581468371674e-05
26.0,6.87281644786708e-05,6.487987411674112e-05
27.0,7.002516213105991e-05,7.407287921523675e-05
28.0,6.822412979090586e-05,7.666159217478707e-05
29.0,6.676191696897149e-05,7.99358167569153e-05
30.0,6.482272146968171e-05,7.904128869995475e-05
31.0,6.31062503089197e-05,7.932047446956858e-05
32.0,6.161812780192122e-05,7.648253813385963e-05
33.0,5.591950684902258e-05,5.648686419590376e-05
34.0,5.654755295836367e-05,5.895877256989479e-05
35.0,5.465490175993182e-05,5.6031658459687606e-05
36.0,5.299692566040903e-05,5.213648910284974e-05
37.0,5.187469650991261e-05,5.077334935776889e-05
38.0,5.09112433064729e-05,4.992175308871083e-05
39.0,5.009892993257381e-05,4.9549129471415654e-05
40.0,4.890517448075116e-05,4.649294714909047e-05
41.0,4.819549576495774e-05,4.374685886432417e-05
42.0,4.758608338306658e-05,4.2887091694865376e-05
43.0,4.6899393055355176e-05,4.2261643102392554e-05
44.0,4.621365951607004e-05,4.175517460680567e-05
45.0,4.5653534471057355e-05,4.13711677538231e-05
46.0,4.5149397919885814e-05,4.0838418499333784e-05
47.0,4.4632324716076255e-05,4.0198869101004675e-05
48.0,4.408491440699436e-05,3.9630584069527686e-05
49.0,4.370106034912169e-05,4.008441828773357e-05
50.0,4.329420698923059e-05,4.0668255678610876e-05
51.0,4.2375748307676986e-05,3.941563409171067e-05
52.0,4.110744339413941e-05,3.659562207758427e-05
53.0,4.0187424019677565e-05,3.560745972208679e-05
54.0,3.947667937609367e-05,3.579567055567168e-05
55.0,3.944898708141409e-05,3.91530484193936e-05
56.0,3.628215563367121e-05,4.3007603380829096e-05
57.0,3.668288263725117e-05,3.726706563611515e-05
58.0,3.581321652745828e-05,3.282155012129806e-05
59.0,3.388570621609688e-05,4.1051269363379106e-05
60.0,3.354341970407404e-05,5.373238673200831e-05
61.0,3.22673367918469e-05,4.8676763981347904e-05
62.0,3.1716685043647885e-05,5.900008909520693e-05
63.0,3.075713539146818e-05,6.123905768617988e-05
64.0,3.011302396771498e-05,6.41313090454787e-05
65.0,2.9444645406329073e-05,6.482269236585125e-05
66.0,2.8799684514524415e-05,6.362218118738383e-05
67.0,2.828286960721016e-05,6.132271664682776e-05
68.0,2.807990495057311e-05,6.183361983858049e-05
69.0,2.7887394026038237e-05,6.121599290054291e-05
70.0,2.7574629712034948e-05,5.762131331721321e-05
71.0,3.2584648579359055e-05,6.74108523526229e-05
72.0,2.917403071478475e-05,7.124745025066659e-05
73.0,2.7749136279453523e-05,7.300468860194087e-05
74.0,2.692870475584641e-05,7.644439028808847e-05
75.0,2.6281473765266128e-05,7.507496775360778e-05
76.0,2.6203775632893667e-05,7.570196612505242e-05
77.0,2.5627106879255734e-05,7.969621219672263e-05
78.0,2.536716237955261e-05,7.063537486828864e-05
79.0,2.485988625267055e-05,6.599626067327335e-05
80.0,2.45607370743528e-05,5.768891787738539e-05
81.0,2.453342494845856e-05,4.235545202391222e-05
82.0,2.6071191314258613e-05,2.2976901163929142e-05
83.0,2.6406503820908256e-05,2.3470051019103266e-05
84.0,2.6260984668624587e-05,2.0183239030302502e-05
85.0,2.5795394321903586e-05,1.794242598407436e-05
86.0,2.4842653147061355e-05,2.2260264813667163e-05
87.0,2.507719000277575e-05,2.0495483113336377e-05
88.0,2.379470970481634e-05,2.7105981644126587e-05
89.0,2.4307892090291716e-05,1.6172514733625576e-05
90.0,2.6007588530774228e-05,3.230258516850881e-05
91.0,2.6741243345895782e-05,4.174726200290024e-05
92.0,2.6400597562314942e-05,2.6837411496671848e-05
93.0,2.3578695618198253e-05,4.4263269955990836e-05
94.0,2.418762414890807e-05,2.8729631594615057e-05
95.0,2.2470680050901137e-05,3.8461366784758866e-05
96.0,2.3863720343797468e-05,2.0257666619727388e-05
97.0,2.1319750885595568e-05,3.240463411202654e-05
98.0,2.368028617638629e-05,1.703653651929926e-05
99.0,2.0829966160818003e-05,2.4439505068585277e-05
100.0,2.214838059444446e-05,1.67730850080261e-05
101.0,2.1219588234089315e-05,1.4938705135136843e-05
102.0,2.0874524125247262e-05,1.4790945897402707e-05
103.0,2.0688934455392882e-05,1.449534192943247e-05
104.0,2.0719775420730002e-05,1.6088019037852064e-05
105.0,2.0739153114845976e-05,3.009109786944464e-05
106.0,2.0352410501800478e-05,1.6458809113828465e-05
107.0,2.0143166693742387e-05,2.0679943190771155e-05
108.0,2.0429588403203525e-05,2.3119488105294295e-05
109.0,2.0107196178287268e-05,2.1889098206884228e-05
110.0,1.986997085623443e-05,2.1319856386980973e-05
111.0,1.9754641471081413e-05,1.9155706468154676e-05
112.0,1.9729905034182593e-05,1.6607746147201397e-05
113.0,1.9626795619842596e-05,1.3791804121865425e-05
114.0,1.9456789232208394e-05,1.4277562513598241e-05
115.0,1.926996628753841e-05,1.5746789358672686e-05
116.0,1.9021059415536e-05,1.5990741303539835e-05
117.0,1.888042788777966e-05,1.675468956818804e-05
118.0,1.8815853763953783e-05,1.8643249859451316e-05
119.0,1.8685776012716815e-05,1.9747982150875032e-05
120.0,1.855050868471153e-05,2.0106061128899455e-05
121.0,1.849818909249734e-05,1.970916855498217e-05
122.0,1.85268436325714e-05,1.8157181330025196e-05
123.0,1.8247668776893988e-05,1.7996331735048443e-05
124.0,1.8313550754101016e-05,1.6773677998571657e-05
125.0,1.831933514040429e-05,1.6682799468981102e-05
126.0,1.8358687157160603e-05,1.725682341202628e-05
127.0,1.8303438992006704e-05,1.7371310605085455e-05
128.0,1.8209813788416795e-05,1.7321002815151587e-05
129.0,1.80905972229084e-05,1.7129983461927623e-05
130.0,1.7963362552109174e-05,1.68739388755057e-05
131.0,1.7837659470387734e-05,1.6608264559181407e-05
132.0,1.7712152839521877e-05,1.635029366298113e-05
133.0,1.7584661691216752e-05,1.6081608919193968e-05
134.0,1.7453747204854153e-05,1.5793892089277506e-05
135.0,1.7320155166089535e-05,1.5511952369706705e-05
136.0,1.7184238458867185e-05,1.5285719200619496e-05
137.0,1.704861097096e-05,1.5197881111816969e-05
138.0,1.6912665159907192e-05,1.5306612112908624e-05
139.0,1.6778385543148033e-05,1.562931720400229e-05
140.0,1.6643471099087037e-05,1.610664367035497e-05
141.0,1.6507028703927062e-05,1.6639134628348984e-05
142.0,1.6371703168260865e-05,1.714616155368276e-05
143.0,1.624537617317401e-05,1.767166395438835e-05
