epoch,learning_rate,validation_loss_MolarWeightMix
67.0,0.0007857978343963623,1.287284612772055e-05
68.0,0.0007776124984957278,1.2518447874754202e-05
69.0,0.0007695124368183315,1.2835778761655092e-05
70.0,0.0007614967180415988,1.1894137969648e-05
71.0,0.000753564469050616,1.160083593276795e-05
72.0,0.0007457149331457913,1.1399763025110587e-05
73.0,0.0007379470625892282,1.1166663171024993e-05
74.0,0.0007302602170966566,1.0717668374127243e-05
75.0,0.000722653407137841,1.0915064194705337e-05
76.0,0.0007151258178055286,1.021128446154762e-05
77.0,0.0007076765759848058,9.896429219224956e-06
78.0,0.0007003049831837416,1.275299109693151e-05
79.0,0.0006930102244950831,1.1968920262006577e-05
80.0,0.0006857913685962558,2.3804863303666934e-05
81.0,0.0006786477752029896,1.772621544660069e-05
82.0,0.0006715785712003708,1.0528207894822117e-05
83.0,0.0006645829998888075,1.0730715985118877e-05
84.0,0.0006576603627763689,2.8231281248736195e-05
85.0,0.0006508097285404801,7.849688699934632e-06
86.0,0.0006440305151045322,1.4300858310889453e-05
87.0,0.0006373218493536115,1.1610265573835932e-05
88.0,0.0006306831492111087,2.339237107662484e-05
89.0,0.0006241135997697711,1.1445506970630959e-05
90.0,0.0006176124443300068,8.79683739185566e-06
91.0,0.0006111790426075459,8.273214007203933e-06
92.0,0.0006048126379027963,8.03134298621444e-06
93.0,0.0005985125317238271,1.0757270501926541e-05
94.0,0.0005922780255787075,9.636144568503369e-06
95.0,0.0005861085373908281,7.423111583193531e-06
96.0,0.0005800032522529364,7.438624379574321e-06
97.0,0.000573961588088423,8.872464604792185e-06
98.0,0.000567982904613018,8.049830285017379e-06
99.0,0.0005620663869194686,8.749709195399191e-06
100.0,0.0005562116275541484,7.107023975549964e-06
101.0,0.0005504177534021437,7.596411251142854e-06
102.0,0.0005446842988021672,7.65901950217085e-06
103.0,0.0005390105070546269,8.263716154033318e-06
104.0,0.0005333958542905748,7.426115644193487e-06
105.0,0.0005278397002257407,7.704170457145665e-06
106.0,0.0005223413463681936,6.2712451835977845e-06
107.0,0.0005169003852643073,6.481873697339324e-06
108.0,0.0005115160020068288,7.708305929554626e-06
109.0,0.0005061877309344709,7.312459274544381e-06
110.0,0.0005009149899706244,6.263176146603655e-06
111.0,0.0004956971970386803,7.517919584643096e-06
112.0,0.0004905337118543684,6.899700110807316e-06
113.0,0.0004854240105487406,6.868189302622341e-06
114.0,0.0004803675692528486,6.022128218319267e-06
115.0,0.0004753637476824224,7.442593414452858e-06
116.0,0.0004704120510723442,6.481638138211565e-06
117.0,0.00046551195555366576,5.951855655439431e-06
118.0,0.0004606629372574389,5.874600446986733e-06
119.0,0.000455864385003224,6.261839189392049e-06
120.0,0.00045111580402590334,6.240887159947306e-06
121.0,0.0004464167286641896,5.778455943072913e-06
122.0,0.0004417665477376431,5.424738901638193e-06
123.0,0.00043716488289646804,5.42577890882967e-06
124.0,0.0004326110938563943,5.874343969480833e-06
125.0,0.00042810477316379547,5.478864295582753e-06
126.0,0.0004236453678458929,5.5809246077842545e-06
127.0,0.00041923238313756883,5.0908620323752984e-06
128.0,0.00041486541158519685,5.534223419090267e-06
129.0,0.00041054398752748966,5.020667231292464e-06
130.0,0.0004062674706801772,4.759071998705622e-06
131.0,0.000402035511797294,4.864912625635043e-06
132.0,0.00039784767432138324,4.6413606469286606e-06
133.0,0.00039370349259115756,5.118992248753784e-06
134.0,0.0003896024136338383,4.711528617917793e-06
135.0,0.0003855440590996295,4.5590195441036485e-06
136.0,0.0003815280506387353,4.788714250025805e-06
137.0,0.0003775538061745465,4.653727046388667e-06
138.0,0.0003736209764610976,4.54800147053902e-06
139.0,0.00036972909583710134,6.083069365558913e-06
140.0,0.0003658778150565922,4.393650669953786e-06
141.0,0.0003620665811467916,4.295421149436152e-06
142.0,0.00035829507396556437,4.651827566704014e-06
143.0,0.00035456291516311467,4.7010803427838255e-06
144.0,0.00035086952266283333,4.190218987787375e-06
145.0,0.0003472146636340767,4.728245130536379e-06
146.0,0.00034359784331172705,6.858716005808674e-06
147.0,0.00034001877065747976,4.2144743019889574e-06
148.0,0.0003364768926985562,7.603420272062067e-06
149.0,0.00033297191839665174,4.1200287341780495e-06
150.0,0.0003295035567134619,4.138838903600117e-06
151.0,0.00032607122557237744,4.105977041035658e-06
152.0,0.00032267466303892434,6.733104783052113e-06
153.0,0.00031931346165947616,3.999932232545689e-06
154.0,0.00031598733039572835,3.97763324144762e-06
155.0,0.00031269583269022405,3.885581918439129e-06
156.0,0.00030943856108933687,3.791288008869742e-06
157.0,0.0003062153118662536,5.7570300668885466e-06
158.0,0.00030302556115202606,3.7648953821189934e-06
159.0,0.00029986907611601055,3.7624729429808212e-06
160.0,0.00029674542020075023,3.908822691300884e-06
161.0,0.0002936543896794319,4.923775577481138e-06
162.0,0.00029059548978693783,3.656303761090385e-06
163.0,0.0002875684585887939,3.5565587950259214e-06
164.0,0.00028457300504669547,4.644260116037913e-06
165.0,0.00028160872170701623,3.511584736770601e-06
166.0,0.0002786752884276211,5.953726031293627e-06
167.0,0.0002757724141702056,3.4066636089846725e-06
168.0,0.0002728998370002955,3.306971848360263e-06
169.0,0.0002700571494642645,3.5385539831622737e-06
170.0,0.000267244060523808,3.216288632756914e-06
171.0,0.0002644603082444519,3.474798177194316e-06
172.0,0.0002617055142764002,3.3508815704408335e-06
173.0,0.0002589794166851789,3.246704864068306e-06
174.0,0.0002562817244324833,3.135574161206023e-06
175.0,0.0002536121755838394,3.0800267722952412e-06
176.0,0.0002509703626856208,3.2080727123684483e-06
177.0,0.0002483561111148447,3.098611159657594e-06
178.0,0.00024576912983320653,3.076590019190917e-06
179.0,0.00024320901138707995,2.991187102452386e-06
180.0,0.00024067559570539743,2.9664010980923194e-06
181.0,0.00023816856264602393,3.2141178962774575e-06
182.0,0.00023568769393023103,2.983459353345097e-06
183.0,0.0002332326112082228,2.9180537239881232e-06
184.0,0.00023080311075318605,2.9464206363627454e-06
185.0,0.00022839894518256187,2.8307244974712376e-06
186.0,0.00022601979435421526,2.848887106665643e-06
187.0,0.00022366542543750256,2.88720343633031e-06
188.0,0.00022133557649794966,2.7961534669884713e-06
189.0,0.00021903004380874336,2.766766556305811e-06
190.0,0.00021674850722774863,2.798935156533844e-06
191.0,0.00021449069026857615,2.729444531723857e-06
192.0,0.0002122564474120736,2.6838990834221477e-06
193.0,0.000210045458516106,2.650021997396834e-06
194.0,0.00020785747619811445,2.6188640731561463e-06
195.0,0.0002056923258351162,2.6023001282737823e-06
196.0,0.0002035497163888067,2.6053623969346518e-06
197.0,0.00020142940047662705,2.5410831767658237e-06
198.0,0.00019933120347559452,2.5224912860721815e-06
199.0,0.00019725483434740454,2.505345264580683e-06
200.0,0.0001952001330209896,2.4838266199367354e-06
201.0,0.0001931667939061299,2.521685701140086e-06
202.0,0.0001911546423798427,2.44821217165736e-06
203.0,0.00018916348926723003,2.4310108983627288e-06
204.0,0.00018719304352998734,2.4137700620485703e-06
205.0,0.00018524311599321663,2.397231583017856e-06
206.0,0.00018331350293010473,2.40266376749787e-06
207.0,0.00018140401516575366,2.4126077278197045e-06
208.0,0.0001795143907656893,2.3383076950267423e-06
209.0,0.00017764445510692894,2.322145746802562e-06
210.0,0.0001757940190145746,2.3062043510435615e-06
211.0,0.00017396283510606736,2.28617636821582e-06
212.0,0.00017215072875842452,2.268412117700791e-06
213.0,0.00017035749624483287,2.2519006961374544e-06
214.0,0.00016858296294230968,2.242825758003164e-06
215.0,0.00016682689602021128,2.2493809410661925e-06
216.0,0.00016508913540747017,2.2120921130408533e-06
217.0,0.00016336947737727314,2.19934781853226e-06
218.0,0.000161667718202807,2.187594191127573e-06
219.0,0.0001599836687091738,2.2100557544035837e-06
220.0,0.00015831718337722123,2.1782882413390325e-06
221.0,0.00015666807303205132,2.163945737265749e-06
222.0,0.00015503611939493567,2.1469156763487263e-06
223.0,0.00015342116239480674,2.133906718881917e-06
224.0,0.00015182305651251227,2.120465751431766e-06
225.0,0.00015024156891740859,2.1088108042022213e-06
226.0,0.00014867655409034342,2.1401160665845964e-06
227.0,0.00014712783740833402,2.098993036270258e-06
228.0,0.00014559528790414333,2.082482978948974e-06
229.0,0.0001440786727471277,2.0676295662269695e-06
230.0,0.0001425778609700501,2.0583813693519915e-06
231.0,0.00014109269250184298,2.0759919152624207e-06
232.0,0.00013962297816760838,2.040024355665082e-06
233.0,0.00013816857244819403,2.0300622054492123e-06
234.0,0.00013672932982444763,2.0194825083308388e-06
235.0,0.00013530507567338645,2.01032617042074e-06
236.0,0.00013389564992394298,2.0007717012049397e-06
237.0,0.00013250090705696493,1.9921790226362646e-06
238.0,0.00013112071610521525,1.984088839890319e-06
239.0,0.00012975488789379597,1.973130792976008e-06
240.0,0.0001284032769035548,1.9641672679426847e-06
241.0,0.00012706573761533946,1.9554099708329886e-06
242.0,0.00012574216816574335,1.948008730323636e-06
243.0,0.00012443235027603805,1.9375979718461167e-06
244.0,0.00012313618208281696,1.9250276181992376e-06
245.0,0.00012185353261884302,1.9157962469762424e-06
246.0,0.00012058422726113349,1.905488829834212e-06
247.0,0.00011932814959436655,1.8952036953123752e-06
248.0,0.00011808515409938991,1.885414917524031e-06
249.0,0.00011685511708492413,1.8744688077276805e-06
250.0,0.0001156378784799017,1.8660417708815658e-06
251.0,0.00011443331459304318,1.856864969340677e-06
252.0,0.00011324132356094196,1.84794953383971e-06
253.0,0.0001120617234846577,1.8393814116279827e-06
254.0,0.00011089441977674142,1.8311279745830689e-06
255.0,0.00010973927419399843,1.8240912140754517e-06
256.0,0.00010859615576919168,1.8170178464060882e-06
257.0,0.00010746494808699936,1.810398885027098e-06
258.0,0.00010634556383593008,1.8037455902231159e-06
259.0,0.00010523779201321304,1.7974207366933115e-06
260.0,0.00010414157441118732,1.7928560964719509e-06
261.0,0.00010305676551070064,1.7864754227048252e-06
262.0,0.0001019832634483464,1.7813840713643003e-06
263.0,0.00010092093725688756,1.7756686929715215e-06
264.0,9.986967052100226e-05,1.7703164303384256e-06
265.0,9.8829397757072e-05,1.7701094066069345e-06
266.0,9.77999297901988e-05,1.763161435519578e-06
267.0,9.678118658484891e-05,1.7589499066161807e-06
268.0,9.577304444974288e-05,1.7543138710607309e-06
269.0,9.477541607338935e-05,1.7499909290563664e-06
270.0,9.378817048855126e-05,1.7543218291393714e-06
271.0,9.281121310777962e-05,1.7476199900556821e-06
272.0,9.184446389554068e-05,1.7463069070799975e-06
273.0,9.08877482288517e-05,1.74368813077308e-06
274.0,8.994100062409416e-05,1.7413602790838922e-06
275.0,8.900411921786144e-05,1.745634904182225e-06
276.0,8.807699487078935e-05,1.743347525007266e-06
277.0,8.715952571947128e-05,1.7482050225225976e-06
278.0,8.625161717645824e-05,1.7467233419665718e-06
279.0,8.53531964821741e-05,1.7469018303017947e-06
280.0,8.446409628959373e-05,1.74993886048469e-06
281.0,8.358426566701382e-05,1.7487064951637876e-06
282.0,8.271359547507018e-05,1.7541677834742586e-06
283.0,8.185199840227142e-05,1.7513179955130909e-06
284.0,8.099937258521095e-05,1.7500575495432713e-06
285.0,8.015563798835501e-05,1.747847932165314e-06
286.0,7.932070730021223e-05,1.7446083120375988e-06
287.0,7.849444955354556e-05,1.7375269862895948e-06
288.0,7.767679926473647e-05,1.736379317662795e-06
289.0,7.686766912229359e-05,1.7324827012998867e-06
290.0,7.606697181472555e-05,1.7265227825191687e-06
291.0,7.527460547862574e-05,1.7212670400112984e-06
292.0,7.449049007846043e-05,1.7073643903131597e-06
293.0,7.371457468252629e-05,1.7091347217501607e-06
294.0,7.294672104762867e-05,1.704556211734598e-06
295.0,7.218685641419142e-05,1.6983076420729049e-06
296.0,7.143491529859602e-05,1.6933049664658029e-06
297.0,7.069079583743587e-05,1.6823948953970103e-06
298.0,6.995443982305005e-05,1.6857105720191612e-06
299.0,6.922574539203197e-05,1.6797789612610359e-06
300.0,6.850466888863593e-05,1.6742429806981818e-06
301.0,6.77910793456249e-05,1.6707053873687983e-06
302.0,6.708492583129555e-05,1.6621872873656685e-06
303.0,6.638612831011415e-05,1.668249524300336e-06
304.0,6.569460674654692e-05,1.6596960676906747e-06
305.0,6.501028838101774e-05,1.6550139889659476e-06
306.0,6.433310045395046e-05,1.6531782875972567e-06
307.0,6.366297748172656e-05,1.6455696822958998e-06
308.0,6.299982487689704e-05,1.651556090109807e-06
309.0,6.234358443180099e-05,1.6421582813563873e-06
310.0,6.169416883494705e-05,1.6373105609090999e-06
311.0,6.10515198786743e-05,1.6362747601306182e-06
312.0,6.041557207936421e-05,1.629441840123036e-06
313.0,5.978624176350422e-05,1.6335275176970754e-06
314.0,5.9163488913327456e-05,1.6242123592746793e-06
315.0,5.854720075149089e-05,1.6189204643524135e-06
316.0,5.793734089820646e-05,1.6174487882381072e-06
317.0,5.733382567996159e-05,1.6111376908156672e-06
318.0,5.673660052707419e-05,1.6139472336362815e-06
319.0,5.614559631794691e-05,1.6049333453338477e-06
320.0,5.556074756896123e-05,1.5992598036973504e-06
321.0,5.498200698639266e-05,1.5964957356118248e-06
322.0,5.4409276344813406e-05,1.590400188433705e-06
323.0,5.384251562645659e-05,1.592439616615593e-06
324.0,5.328165934770368e-05,1.5844083236515871e-06
325.0,5.2726642024936154e-05,1.5785524283273844e-06
326.0,5.21774054504931e-05,1.574278030602727e-06
327.0,5.16338950546924e-05,1.5682520597692928e-06
328.0,5.109605990583077e-05,1.5704847555753076e-06
329.0,5.0563809054438025e-05,1.5639053572158446e-06
330.0,5.0037102482747287e-05,1.5583323147438932e-06
331.0,4.951588198309764e-05,1.5533132682321593e-06
332.0,4.900009298580699e-05,1.5471111964870943e-06
333.0,4.848968092119321e-05,1.5499579149036435e-06
334.0,4.798458030563779e-05,1.5450707451236667e-06
335.0,4.7484754759352654e-05,1.5403380757561536e-06
336.0,4.6990120608825237e-05,1.5352993614214938e-06
337.0,4.6500645112246275e-05,1.5295266848625033e-06
338.0,4.601626278599724e-05,1.5326265838666586e-06
339.0,4.5536926336353645e-05,1.5291766430891585e-06
340.0,4.5062584831612185e-05,1.5253169749485096e-06
341.0,4.4593183702090755e-05,1.5212915513984626e-06
342.0,4.4128686568001285e-05,1.516681550128851e-06
343.0,4.366901339381002e-05,1.5196513913906529e-06
344.0,4.3214127799728885e-05,1.516808197266073e-06
345.0,4.276398249203339e-05,1.513483539383742e-06
346.0,4.231852653902024e-05,1.5107259514479665e-06
347.0,4.187770537100732e-05,1.5073110262164846e-06
348.0,4.144148260820657e-05,1.509900016571919e-06
349.0,4.1009814594872296e-05,1.5069781511556357e-06
350.0,4.058262857142836e-05,1.503857561147015e-06
351.0,4.01598954340443e-05,1.501790393376723e-06
352.0,3.9741564251016825e-05,1.5002804047981044e-06
353.0,3.9327591366600245e-05,1.500831899647892e-06
354.0,3.891792948707007e-05,1.4974147006796557e-06
355.0,3.8512531318701804e-05,1.4949979458833695e-06
356.0,3.811137503362261e-05,1.4930669749446679e-06
357.0,3.7714380596298724e-05,1.4924733022780856e-06
358.0,3.732152617885731e-05,1.4914069197402569e-06
359.0,3.693275721161626e-05,1.4877671219437616e-06
360.0,3.654804459074512e-05,1.4860303281238885e-06
361.0,3.616733738454059e-05,1.4839592950011138e-06
362.0,3.579059193725698e-05,1.4829761312284973e-06
363.0,3.5417786421021447e-05,1.4825088783254614e-06
364.0,3.504885171423666e-05,1.4791046396567253e-06
365.0,3.468376235105097e-05,1.4766094409424113e-06
366.0,3.432247103773989e-05,1.4747644172530272e-06
367.0,3.396494867047295e-05,1.473546717534191e-06
368.0,3.361114431754686e-05,1.475356611990719e-06
369.0,3.326102887513116e-05,1.4723576668984606e-06
370.0,3.2914573239395395e-05,1.4700997326144716e-06
371.0,3.2571711926721036e-05,1.4685397218272556e-06
372.0,3.223242674721405e-05,1.4676197679364122e-06
373.0,3.189667040714994e-05,1.4714890994582674e-06
374.0,3.1564413802698255e-05,1.468878053856315e-06
375.0,3.123562055407092e-05,1.4672093584522372e-06
376.0,3.091024700552225e-05,1.4657864539913135e-06
377.0,3.058827860513702e-05,1.4652944173576543e-06
378.0,3.02696498692967e-05,1.4684601410408504e-06
379.0,2.9954342608107254e-05,1.4668568155684625e-06
380.0,2.9642316803801805e-05,1.4657489373348653e-06
381.0,2.9333543352549896e-05,1.4648670685346588e-06
382.0,2.902798769355286e-05,1.4649511967945728e-06
383.0,2.8725613447022624e-05,1.4669093388874899e-06
384.0,2.8426396966096945e-05,1.4663452247987152e-06
385.0,2.813029095705133e-05,1.4656513940281002e-06
386.0,2.783726631605532e-05,1.46523325383896e-06
387.0,2.7547295758267865e-05,1.4662255125585943e-06
388.0,2.7260344722890295e-05,1.4676624005005579e-06
389.0,2.697638228710275e-05,1.4680801996291848e-06
390.0,2.669538116606418e-05,1.4677189028589055e-06
391.0,2.6417312255944125e-05,1.4669552683699294e-06
392.0,2.61421319009969e-05,1.4690710941067664e-06
393.0,2.586982009233907e-05,1.4698947552460595e-06
394.0,2.5600344088161364e-05,1.4718232250743313e-06
395.0,2.5333672965643927e-05,1.4717508065587026e-06
396.0,2.506978125893511e-05,1.4708155049447669e-06
397.0,2.4808636226225644e-05,1.4731385817867704e-06
398.0,2.4550214220653288e-05,1.4731343753737747e-06
399.0,2.4294491595355794e-05,1.4755368056285079e-06
400.0,2.4041424694587477e-05,1.4753910591025488e-06
401.0,2.3790993509464897e-05,1.473841962251754e-06
402.0,2.3543170755147003e-05,1.4761426427867264e-06
403.0,2.3297930965782143e-05,1.4746123042641557e-06
404.0,2.305524321855046e-05,1.476827605983999e-06
405.0,2.2815083866589703e-05,1.4760531712454394e-06
406.0,2.257743472000584e-05,1.4732635236214264e-06
407.0,2.2342255761031993e-05,1.475808744544338e-06
408.0,2.2109523342805915e-05,1.4730159136888687e-06
409.0,2.1879215637454763e-05,1.475065914746665e-06
410.0,2.1651308998116292e-05,1.4735060176462866e-06
411.0,2.1425774320960045e-05,1.4699213579660864e-06
412.0,2.120258977811318e-05,1.4722894547958276e-06
413.0,2.0981735360692255e-05,1.4690348280055332e-06
414.0,2.0763176507898606e-05,1.4712403526573326e-06
415.0,2.0546893210848793e-05,1.469148401156417e-06
416.0,2.0332863641669974e-05,1.4658379541288014e-06
417.0,2.01210641534999e-05,1.467501874685695e-06
418.0,1.9911469280486926e-05,1.464264983042085e-06
419.0,1.970405901374761e-05,1.4663127103631268e-06
420.0,1.9498815163387917e-05,1.4641107100032968e-06
421.0,1.929570316860918e-05,1.4613954135711538e-06
422.0,1.9094706658506766e-05,1.4623674360336736e-06
423.0,1.8895803805207834e-05,1.4594143067370169e-06
424.0,1.869897278083954e-05,1.46007130297221e-06
425.0,1.8504191757529043e-05,1.457879534427775e-06
426.0,1.8311440726392902e-05,1.4553825167240575e-06
427.0,1.8120701497537084e-05,1.4567597190762172e-06
428.0,1.793194496713113e-05,1.453890490665799e-06
429.0,1.774515476427041e-05,1.4535950185745605e-06
430.0,1.756030906108208e-05,1.4515377415591502e-06
431.0,1.7377389667672105e-05,1.4491224646917544e-06
432.0,1.7196376575157046e-05,1.4511875860989676e-06
433.0,1.701724795566406e-05,1.4484437542705564e-06
434.0,1.683998925727792e-05,1.4472122984443558e-06
435.0,1.6664573195157573e-05,1.4455653172262828e-06
436.0,1.6490983398398384e-05,1.443523728994478e-06
437.0,1.6319205315085128e-05,1.4457671113632387e-06
438.0,1.6149213479366153e-05,1.443196993022866e-06
439.0,1.598099152033683e-05,1.441535346202727e-06
440.0,1.5814523067092523e-05,1.4402451142814243e-06
441.0,1.5649793567718007e-05,1.4385591384780128e-06
442.0,1.5486775737372227e-05,1.4409150708161178e-06
443.0,1.532545684312936e-05,1.4384551150214975e-06
444.0,1.5165815966611262e-05,1.4371827319337172e-06
445.0,1.5007838555902708e-05,1.4359490023707622e-06
446.0,1.4851508240099065e-05,1.434505861652724e-06
447.0,1.4696805010316893e-05,1.436750721950375e-06
448.0,1.4543717952619772e-05,1.4343162320074043e-06
449.0,1.439222069166135e-05,1.434500973118702e-06
450.0,1.4242302313505206e-05,1.4331391184896347e-06
451.0,1.4093944628257304e-05,1.4319156207420747e-06
452.0,1.3947133993497118e-05,1.4335266769194277e-06
453.0,1.380185130983591e-05,1.4312280427475343e-06
454.0,1.3658082934853155e-05,1.430897782483953e-06
455.0,1.3515815226128325e-05,1.4294118955149315e-06
456.0,1.3375025446293876e-05,1.4283403970694053e-06
457.0,1.3235702681413386e-05,1.4293270851339912e-06
458.0,1.3097831470076926e-05,1.427430220246606e-06
459.0,1.2961396350874566e-05,1.426272433491249e-06
460.0,1.2826381862396374e-05,1.4248630577640142e-06
461.0,1.2692773452727124e-05,1.423868752681301e-06
462.0,1.2560561117425095e-05,1.423878529749345e-06
463.0,1.2429722119122744e-05,1.4223491007214761e-06
464.0,1.230024645337835e-05,1.4213646863936447e-06
465.0,1.2172118658781983e-05,1.419897216692334e-06
466.0,1.204532691190252e-05,1.4192386288414127e-06
467.0,1.1919854841835331e-05,1.4190022739057895e-06
468.0,1.179568971565459e-05,1.417447720086784e-06
469.0,1.1672821528918575e-05,1.4171472457746859e-06
470.0,1.1551230272743851e-05,1.4156199767967337e-06
471.0,1.1430905033193994e-05,1.4158364365357556e-06
472.0,1.131183307734318e-05,1.415535280102631e-06
473.0,1.1194001672265586e-05,1.4140912298898911e-06
474.0,1.1077398085035384e-05,1.4139831137072179e-06
475.0,1.0962008673232049e-05,1.4125236020845477e-06
476.0,1.0847824341908563e-05,1.41364819228329e-06
477.0,1.073482690117089e-05,1.4132643855191418e-06
478.0,1.0623005437082611e-05,1.4119718798610847e-06
479.0,1.0512349035707302e-05,1.4117521232037689e-06
480.0,1.0402845873613842e-05,1.4104157344263513e-06
481.0,1.0294483217876405e-05,1.4119123079581186e-06
482.0,1.0187249245063867e-05,1.4114714304014342e-06
483.0,1.0081135769723915e-05,1.4103168268775335e-06
484.0,9.976123692467809e-06,1.4099848613113863e-06
485.0,9.872206646832637e-06,1.4087261206441326e-06
486.0,9.769370990397874e-06,1.4102748764344142e-06
487.0,9.6676067187218e-06,1.4097797702561365e-06
488.0,9.566902917867992e-06,1.4087651152294711e-06
489.0,9.467247764405329e-06,1.40834004014323e-06
490.0,9.368633982376195e-06,1.4071789564695791e-06
491.0,9.271044291381259e-06,1.4087787576499977e-06
492.0,9.174470505968202e-06,1.408285356774286e-06
493.0,9.078903531190008e-06,1.4073580132389907e-06
494.0,8.984331543615554e-06,1.4068775726627791e-06
495.0,8.890745448297821e-06,1.4058501847102889e-06
496.0,8.798133421805687e-06,1.4074208820602507e-06
497.0,8.70648909767624e-06,1.4069587450649124e-06
498.0,8.615797014499549e-06,1.4061697584111243e-06
499.0,8.526048986823298e-06,1.4056926147532067e-06
500.0,8.437236829195172e-06,1.4047635659153457e-06
501.0,8.349347808689345e-06,1.4063257367524784e-06
502.0,8.262376468337607e-06,1.405940793119953e-06
503.0,8.176310075214133e-06,1.405264129061834e-06
504.0,8.09114226285601e-06,1.4048058574189781e-06
505.0,8.006860298337415e-06,1.4040161886441638e-06
506.0,7.923455086711328e-06,1.405593707204389e-06
507.0,7.840919352020137e-06,1.4052687902221805e-06
508.0,7.759243999316823e-06,1.4047169543118798e-06
509.0,7.678418114664964e-06,1.4043225746718235e-06
510.0,7.5984353316016495e-06,1.4036478432899457e-06
511.0,7.519287464674562e-06,1.4052665164854261e-06
512.0,7.4409585977264214e-06,1.4050164054424386e-06
513.0,7.3634514592413325e-06,1.4045785974303726e-06
514.0,7.286746495083207e-06,1.4042228713151417e-06
515.0,7.2108450694940984e-06,1.40366410050774e-06
516.0,7.135734904295532e-06,1.4052797041586018e-06
517.0,7.061401902319631e-06,1.4050888239580672e-06
518.0,6.987848337303149e-06,1.4047376453163452e-06
519.0,6.915056474099401e-06,1.4044223917153431e-06
520.0,6.84302676745574e-06,1.4039397910892149e-06
521.0,6.771743301214883e-06,1.4054922985451412e-06
522.0,6.701206075376831e-06,1.4053661061552702e-06
523.0,6.631404630752513e-06,1.4050658592168475e-06
524.0,6.562325779668754e-06,1.404790396009048e-06
525.0,6.493969976872904e-06,1.4043732790014474e-06
526.0,6.426322670449736e-06,1.405687612532347e-06
527.0,6.359383860399248e-06,1.405565058121283e-06
528.0,6.2931380853115115e-06,1.4053163113203482e-06
529.0,6.2275871641759295e-06,1.4050286836209125e-06
