epoch,loss,validation_loss
0.0,0.003010091371834278,0.0003527931694407016
1.0,0.0005286916857585311,7.61041374062188e-05
2.0,0.00041230861097574234,4.1680861613713205e-05
3.0,0.00020806024258490652,0.00019664762658067048
4.0,0.0004909462877549231,4.251426798873581e-05
5.0,0.00018088743672706187,4.400744728627615e-05
6.0,9.845934255281463e-05,4.124344195588492e-05
7.0,0.00014988482871558517,3.833509617834352e-05
8.0,8.901731052901596e-05,3.818277036771178e-05
9.0,0.00013471847341861576,5.496041558217257e-05
10.0,0.0001645540032768622,2.3443508325726725e-05
11.0,0.00013884749205317348,3.102223854511976e-05
12.0,0.00015318546502385288,2.6042715035146102e-05
13.0,9.243449312634766e-05,3.605827805586159e-05
14.0,9.686940757092088e-05,2.4789384042378515e-05
15.0,8.839668589644134e-05,3.277070209151134e-05
16.0,8.301453635795042e-05,2.8974496672162786e-05
17.0,6.765341822756454e-05,2.1750885935034603e-05
18.0,7.596360956085846e-05,3.318168091936968e-05
19.0,6.360766565194353e-05,3.177098915330134e-05
20.0,0.00010501539509277791,1.4984381778049283e-05
21.0,5.2868268539896235e-05,4.67664904135745e-05
22.0,5.7934990763897076e-05,1.7127198589150794e-05
23.0,8.22945439722389e-05,2.065330590994563e-05
24.0,4.5962333388160914e-05,1.6974287063931115e-05
25.0,4.532971797743812e-05,0.00010934156307484955
26.0,0.00010138418292626739,1.4598630514228716e-05
27.0,2.7341642635292374e-05,1.8014965462498367e-05
28.0,3.9164799090940505e-05,4.715753311756998e-05
29.0,9.31778849917464e-05,1.3458954526868183e-05
30.0,2.4216276869992726e-05,6.195291643962264e-05
31.0,4.256271495250985e-05,6.261625821935013e-05
32.0,9.059203875949606e-05,1.2555171451822389e-05
33.0,2.0204823158564977e-05,1.3942993973614648e-05
34.0,3.7717771192546934e-05,2.3984062863746658e-05
35.0,4.761399031849578e-05,1.90732298506191e-05
36.0,6.27208937657997e-05,1.0950993782898877e-05
37.0,2.4216755264205858e-05,7.735996041446924e-05
38.0,6.262226816033944e-05,1.0922331057372503e-05
39.0,2.281603701703716e-05,6.34325115242973e-05
40.0,6.077728539821692e-05,1.020124000206124e-05
41.0,1.8709732103161514e-05,2.0110037439735606e-05
42.0,5.309818880050443e-05,1.2622092981473543e-05
43.0,1.9612538380897604e-05,1.5587465895805508e-05
44.0,4.560849993140437e-05,1.2491583220253233e-05
