epoch,loss,validation_loss
461.0,6.365180524880998e-07,6.92354717557464e-07
462.0,6.357032020787301e-07,6.909962166901096e-07
463.0,6.348990950755251e-07,6.895473916301853e-07
464.0,6.340983986774518e-07,6.882117418172129e-07
465.0,6.333143005576858e-07,6.868351078992418e-07
466.0,6.325345793811721e-07,6.854700131952995e-07
467.0,6.317617362583405e-07,6.840451192147157e-07
468.0,6.310042977020203e-07,6.827376068940794e-07
469.0,6.302502129074128e-07,6.813818913542491e-07
470.0,6.295086905083735e-07,6.801174095016904e-07
471.0,6.287654628067685e-07,6.789683197894192e-07
472.0,6.280480988607451e-07,6.777866019547218e-07
473.0,6.273311896620726e-07,6.767036211385857e-07
474.0,6.26624114374863e-07,6.756649213457422e-07
475.0,6.259235192374035e-07,6.746830649717594e-07
476.0,6.252374760151724e-07,6.737089393027418e-07
477.0,6.245585950637178e-07,6.728211587869737e-07
478.0,6.23892447038088e-07,6.719423595313856e-07
479.0,6.232270948203222e-07,6.710922093589033e-07
480.0,6.225751008059888e-07,6.70335225549934e-07
481.0,6.219308374966204e-07,6.695626666441967e-07
482.0,6.213002166077786e-07,6.688612188554544e-07
483.0,6.206765306160378e-07,6.681399327135296e-07
484.0,6.200600068950735e-07,6.674513883808686e-07
485.0,6.19449679106765e-07,6.667651746283809e-07
486.0,6.188512884364172e-07,6.66101925617113e-07
487.0,6.182616516525741e-07,6.654240678471979e-07
488.0,6.176848046379746e-07,6.647630925726844e-07
489.0,6.171102313601295e-07,6.641078584834759e-07
490.0,6.165527111079427e-07,6.634318765463831e-07
491.0,6.159956456031068e-07,6.627892616961617e-07
492.0,6.154479592623829e-07,6.620916792599019e-07
493.0,6.149156206447515e-07,6.614390031245421e-07
494.0,6.143942528069601e-07,6.607412501580257e-07
495.0,6.138737376204517e-07,6.600932920264313e-07
496.0,6.133665237939567e-07,6.593913326469192e-07
497.0,6.128670975158457e-07,6.587054599549447e-07
498.0,6.123844968897174e-07,6.580342528650363e-07
499.0,6.119085469435959e-07,6.573453106284433e-07
500.0,6.114409529800469e-07,6.566857564394013e-07
501.0,6.10986376159417e-07,6.560377414643881e-07
502.0,6.105361194386205e-07,6.55389669645956e-07
503.0,6.101024041527126e-07,6.548023065988673e-07
504.0,6.096737479310832e-07,6.542215373883664e-07
505.0,6.092462854212499e-07,6.536711794069561e-07
506.0,6.088253599045856e-07,6.531646477014874e-07
507.0,6.084089818614302e-07,6.526810807372385e-07
508.0,6.079808372305706e-07,6.522124067487312e-07
509.0,6.075582064113405e-07,6.51786137950694e-07
510.0,6.071387588235666e-07,6.513545258712838e-07
511.0,6.067180606805778e-07,6.509505396934401e-07
512.0,6.062805368856061e-07,6.505288752123306e-07
513.0,6.058623398530472e-07,6.500965241684753e-07
514.0,6.054351615603082e-07,6.496885021078924e-07
515.0,6.050041179150867e-07,6.492619490927609e-07
516.0,6.045861482562032e-07,6.488348276434408e-07
517.0,6.041584015292756e-07,6.483930974354735e-07
518.0,6.037394655322714e-07,6.479625653810217e-07
519.0,6.03321041126037e-07,6.475186182797188e-07
520.0,6.02908187374851e-07,6.470922357948439e-07
521.0,6.0249408306845e-07,6.46657667857653e-07
522.0,6.020848104526522e-07,6.46226396838756e-07
523.0,6.016769589223259e-07,6.457943868554139e-07
524.0,6.012726885273878e-07,6.453720402532781e-07
525.0,6.00874045630917e-07,6.449505463024252e-07
