epoch,learning_rate,validation_loss_Beta_ProgVar
158.0,0.00030302556115202606,6.368184585880954e-06
159.0,0.00029986907611601055,6.463405043177772e-06
160.0,0.00029674542020075023,7.189661118900403e-06
161.0,0.0002936543896794319,6.6027696448145434e-06
162.0,0.00029059548978693783,6.5190702116524335e-06
163.0,0.0002875684585887939,6.794317869207589e-06
164.0,0.00028457300504669547,6.407438377209473e-06
165.0,0.00028160872170701623,6.70790541335009e-06
166.0,0.0002786752884276211,6.172773737489479e-06
167.0,0.0002757724141702056,5.977075034024892e-06
168.0,0.0002728998370002955,6.301218490989413e-06
169.0,0.0002700571494642645,6.325576578092296e-06
170.0,0.000267244060523808,6.737024250469403e-06
171.0,0.0002644603082444519,6.270000994845759e-06
172.0,0.0002617055142764002,6.1634341363969725e-06
173.0,0.0002589794166851789,6.201959422469372e-06
174.0,0.0002562817244324833,6.128821951278951e-06
175.0,0.0002536121755838394,6.080737421143567e-06
176.0,0.0002509703626856208,6.021075478201965e-06
177.0,0.0002483561111148447,6.105353804741753e-06
178.0,0.00024576912983320653,5.6850335568015e-06
179.0,0.00024320901138707995,5.7149627537000924e-06
180.0,0.00024067559570539743,5.859511475136969e-06
181.0,0.00023816856264602393,5.644576049235184e-06
182.0,0.00023568769393023103,5.665481694450136e-06
183.0,0.0002332326112082228,5.534087904379703e-06
184.0,0.00023080311075318605,5.577865522354841e-06
185.0,0.00022839894518256187,5.753510777140036e-06
186.0,0.00022601979435421526,5.638427865051199e-06
187.0,0.00022366542543750256,5.843661710969172e-06
188.0,0.00022133557649794966,5.709396646125242e-06
189.0,0.00021903004380874336,5.522044830286177e-06
190.0,0.00021674850722774863,5.971110113023315e-06
191.0,0.00021449069026857615,5.780148512712913e-06
192.0,0.0002122564474120736,5.642688847729005e-06
193.0,0.000210045458516106,5.531301212613471e-06
194.0,0.00020785747619811445,5.580222477874486e-06
195.0,0.0002056923258351162,5.562857040786184e-06
196.0,0.0002035497163888067,5.4019546951167285e-06
197.0,0.00020142940047662705,5.850809429830406e-06
198.0,0.00019933120347559452,5.422273261501687e-06
199.0,0.00019725483434740454,5.252198661764851e-06
200.0,0.0001952001330209896,5.442577730718767e-06
201.0,0.0001931667939061299,5.4805473155283835e-06
202.0,0.0001911546423798427,5.339196832210291e-06
203.0,0.00018916348926723003,5.3686426326748915e-06
204.0,0.00018719304352998734,5.293022695695981e-06
205.0,0.00018524311599321663,5.248837169347098e-06
206.0,0.00018331350293010473,5.259243152977433e-06
207.0,0.00018140401516575366,5.172465080249822e-06
208.0,0.0001795143907656893,5.220874754741089e-06
209.0,0.00017764445510692894,5.213823897065595e-06
210.0,0.0001757940190145746,5.556521955440985e-06
211.0,0.00017396283510606736,5.138574579177657e-06
212.0,0.00017215072875842452,5.0487296903156675e-06
213.0,0.00017035749624483287,5.186197995499242e-06
214.0,0.00016858296294230968,5.184514975553611e-06
215.0,0.00016682689602021128,5.15866486239247e-06
216.0,0.00016508913540747017,5.171115390112391e-06
217.0,0.00016336947737727314,5.089194019092247e-06
218.0,0.000161667718202807,4.885434464085847e-06
219.0,0.0001599836687091738,5.2275631787779275e-06
220.0,0.00015831718337722123,5.3569510782836005e-06
221.0,0.00015666807303205132,5.102597697259625e-06
222.0,0.00015503611939493567,5.099966983834747e-06
223.0,0.00015342116239480674,4.8668084673408885e-06
224.0,0.00015182305651251227,4.972583610651782e-06
225.0,0.00015024156891740859,4.945135515299626e-06
226.0,0.00014867655409034342,4.936032837576931e-06
227.0,0.00014712783740833402,5.1021529543504585e-06
228.0,0.00014559528790414333,4.861199613515055e-06
229.0,0.0001440786727471277,4.877681931247935e-06
230.0,0.0001425778609700501,4.941769930155715e-06
231.0,0.00014109269250184298,5.03125829709461e-06
232.0,0.00013962297816760838,4.797573637915775e-06
233.0,0.00013816857244819403,4.767046902998118e-06
234.0,0.00013672932982444763,4.7574953896400984e-06
235.0,0.00013530507567338645,4.717439423984615e-06
236.0,0.00013389564992394298,4.666685981646879e-06
237.0,0.00013250090705696493,4.620252184395213e-06
238.0,0.00013112071610521525,4.668383098760387e-06
239.0,0.00012975488789379597,4.697446911450243e-06
240.0,0.0001284032769035548,4.773601176566444e-06
241.0,0.00012706573761533946,4.890213403996313e-06
242.0,0.00012574216816574335,4.668766905524535e-06
243.0,0.00012443235027603805,4.6960399231466e-06
244.0,0.00012313618208281696,4.672673640016001e-06
245.0,0.00012185353261884302,4.643925876735011e-06
246.0,0.00012058422726113349,4.996642928745132e-06
247.0,0.00011932814959436655,4.614661065716064e-06
248.0,0.00011808515409938991,4.701261332229478e-06
249.0,0.00011685511708492413,4.5633532863575965e-06
250.0,0.0001156378784799017,4.651085419027368e-06
251.0,0.00011443331459304318,4.502074261836242e-06
252.0,0.00011324132356094196,4.53408392786514e-06
253.0,0.0001120617234846577,4.399810677568894e-06
254.0,0.00011089441977674142,4.4470830289355945e-06
255.0,0.00010973927419399843,4.396818440000061e-06
256.0,0.00010859615576919168,4.484006240090821e-06
257.0,0.00010746494808699936,4.443463694769889e-06
258.0,0.00010634556383593008,4.708232154371217e-06
259.0,0.00010523779201321304,4.4495300244307145e-06
260.0,0.00010414157441118732,4.323041139286943e-06
261.0,0.00010305676551070064,4.4372859520080965e-06
262.0,0.0001019832634483464,4.462964625417953e-06
263.0,0.00010092093725688756,4.431933575688163e-06
264.0,9.986967052100226e-05,4.423050086188596e-06
265.0,9.8829397757072e-05,4.389904006529832e-06
266.0,9.77999297901988e-05,4.319778327044332e-06
267.0,9.678118658484891e-05,4.362069375929423e-06
268.0,9.577304444974288e-05,4.334688128437847e-06
269.0,9.477541607338935e-05,4.2668193600547966e-06
270.0,9.378817048855126e-05,4.27097120336839e-06
271.0,9.281121310777962e-05,4.354631073510973e-06
272.0,9.184446389554068e-05,4.265868938091444e-06
273.0,9.08877482288517e-05,4.324826932133874e-06
274.0,8.994100062409416e-05,4.35197762271855e-06
275.0,8.900411921786144e-05,4.234470452502137e-06
276.0,8.807699487078935e-05,4.2958049562003e-06
277.0,8.715952571947128e-05,4.287600859242957e-06
278.0,8.625161717645824e-05,4.219465608912287e-06
279.0,8.53531964821741e-05,4.258363787812414e-06
280.0,8.446409628959373e-05,4.197364432911854e-06
281.0,8.358426566701382e-05,4.300084128772141e-06
282.0,8.271359547507018e-05,4.233937033859547e-06
283.0,8.185199840227142e-05,4.250475285516586e-06
284.0,8.099937258521095e-05,4.151065240876051e-06
285.0,8.015563798835501e-05,4.15168551626266e-06
286.0,7.932070730021223e-05,4.191706921119476e-06
287.0,7.849444955354556e-05,4.186701971775619e-06
288.0,7.767679926473647e-05,4.160825483268127e-06
289.0,7.686766912229359e-05,4.165671725786524e-06
290.0,7.606697181472555e-05,4.134385108045535e-06
291.0,7.527460547862574e-05,4.154976522841025e-06
292.0,7.449049007846043e-05,4.120888661418576e-06
293.0,7.371457468252629e-05,4.106723736185813e-06
294.0,7.294672104762867e-05,4.090868060302455e-06
295.0,7.218685641419142e-05,4.104985237063374e-06
296.0,7.143491529859602e-05,4.088711648364551e-06
297.0,7.069079583743587e-05,4.10950224249973e-06
298.0,6.995443982305005e-05,4.0747522689343896e-06
299.0,6.922574539203197e-05,4.070652266818797e-06
300.0,6.850466888863593e-05,4.083361545781372e-06
301.0,6.77910793456249e-05,4.0575209823146e-06
302.0,6.708492583129555e-05,4.109519977646414e-06
303.0,6.638612831011415e-05,4.054492819705047e-06
304.0,6.569460674654692e-05,4.066186647833092e-06
305.0,6.501028838101774e-05,4.024191639473429e-06
306.0,6.433310045395046e-05,4.034357971249847e-06
307.0,6.366297748172656e-05,4.029034244013019e-06
308.0,6.299982487689704e-05,3.992878191638738e-06
309.0,6.234358443180099e-05,4.002843070338713e-06
310.0,6.169416883494705e-05,3.988292519352399e-06
311.0,6.10515198786743e-05,4.0147047002392355e-06
312.0,6.041557207936421e-05,3.972922968387138e-06
313.0,5.978624176350422e-05,3.99399232264841e-06
314.0,5.9163488913327456e-05,3.955339707317762e-06
315.0,5.854720075149089e-05,3.936289431294426e-06
316.0,5.793734089820646e-05,3.966417807532707e-06
317.0,5.733382567996159e-05,3.99011423724005e-06
318.0,5.673660052707419e-05,3.962822574976599e-06
319.0,5.614559631794691e-05,4.029639057989698e-06
320.0,5.556074756896123e-05,3.950389327656012e-06
321.0,5.498200698639266e-05,3.946027391066309e-06
322.0,5.4409276344813406e-05,4.099397756363032e-06
323.0,5.384251562645659e-05,3.9799706428311765e-06
324.0,5.328165934770368e-05,3.988653588749003e-06
325.0,5.2726642024936154e-05,3.969091267208569e-06
326.0,5.21774054504931e-05,3.945875050703762e-06
327.0,5.16338950546924e-05,3.948712219425943e-06
328.0,5.109605990583077e-05,3.924344127881341e-06
329.0,5.0563809054438025e-05,4.092290055268677e-06
330.0,5.0037102482747287e-05,3.937837391276844e-06
331.0,4.951588198309764e-05,3.9232554627233185e-06
332.0,4.900009298580699e-05,3.931216724595288e-06
333.0,4.848968092119321e-05,3.967883003497263e-06
334.0,4.798458030563779e-05,3.998237843916286e-06
335.0,4.7484754759352654e-05,4.046347385155968e-06
336.0,4.6990120608825237e-05,3.954528438043781e-06
337.0,4.6500645112246275e-05,3.977788310294272e-06
338.0,4.601626278599724e-05,3.96806581193232e-06
339.0,4.5536926336353645e-05,3.949631718569435e-06
340.0,4.5062584831612185e-05,3.982965608884115e-06
341.0,4.4593183702090755e-05,3.969796580349794e-06
342.0,4.4128686568001285e-05,3.963892595493235e-06
343.0,4.366901339381002e-05,3.951338385377312e-06
344.0,4.3214127799728885e-05,3.9640294744458515e-06
345.0,4.276398249203339e-05,3.9621068026463035e-06
346.0,4.231852653902024e-05,3.95266079067369e-06
347.0,4.187770537100732e-05,3.947806362702977e-06
348.0,4.144148260820657e-05,3.934000687877415e-06
349.0,4.1009814594872296e-05,3.960741651098942e-06
350.0,4.058262857142836e-05,3.939169801014941e-06
351.0,4.01598954340443e-05,3.924901193386177e-06
352.0,3.9741564251016825e-05,3.915464276360581e-06
353.0,3.9327591366600245e-05,3.892262611771002e-06
354.0,3.891792948707007e-05,3.91790581488749e-06
355.0,3.8512531318701804e-05,3.914617082045879e-06
356.0,3.811137503362261e-05,3.897833266819362e-06
357.0,3.7714380596298724e-05,3.890901552949799e-06
358.0,3.732152617885731e-05,3.87052614314598e-06
359.0,3.693275721161626e-05,3.898799604939995e-06
360.0,3.654804459074512e-05,3.89269735023845e-06
361.0,3.616733738454059e-05,3.877732979162829e-06
362.0,3.579059193725698e-05,3.873617970384657e-06
363.0,3.5417786421021447e-05,3.852479949273402e-06
364.0,3.504885171423666e-05,3.883988028974272e-06
365.0,3.468376235105097e-05,3.87257796319318e-06
366.0,3.432247103773989e-05,3.858755007968284e-06
367.0,3.396494867047295e-05,3.853082944260677e-06
368.0,3.361114431754686e-05,3.82746065952233e-06
369.0,3.326102887513116e-05,3.862921857944457e-06
370.0,3.2914573239395395e-05,3.853005637211027e-06
371.0,3.2571711926721036e-05,3.83736096409848e-06
372.0,3.223242674721405e-05,3.836841187876416e-06
373.0,3.189667040714994e-05,3.809234840446152e-06
374.0,3.1564413802698255e-05,3.845698302029632e-06
375.0,3.123562055407092e-05,3.832090897049056e-06
376.0,3.091024700552225e-05,3.8188286453078035e-06
377.0,3.058827860513702e-05,3.819138783001108e-06
378.0,3.02696498692967e-05,3.794656777245109e-06
379.0,2.9954342608107254e-05,3.832532911474118e-06
380.0,2.9642316803801805e-05,3.817920060100732e-06
381.0,2.9333543352549896e-05,3.8056587072787806e-06
382.0,2.902798769355286e-05,3.800732656600303e-06
383.0,2.8725613447022624e-05,3.783754209507606e-06
384.0,2.8426396966096945e-05,3.809054987868876e-06
385.0,2.813029095705133e-05,3.798818625000422e-06
386.0,2.783726631605532e-05,3.786577281061909e-06
387.0,2.7547295758267865e-05,3.779232656597742e-06
388.0,2.7260344722890295e-05,3.7728775623691035e-06
389.0,2.697638228710275e-05,3.7922222873021383e-06
390.0,2.669538116606418e-05,3.7898450955253793e-06
391.0,2.6417312255944125e-05,3.7778463592985645e-06
392.0,2.61421319009969e-05,3.779549842874985e-06
393.0,2.586982009233907e-05,3.7544702990999212e-06
394.0,2.5600344088161364e-05,3.7856636936339783e-06
395.0,2.5333672965643927e-05,3.783676220336929e-06
396.0,2.506978125893511e-05,3.7660895486624213e-06
397.0,2.4808636226225644e-05,3.771086539927637e-06
398.0,2.4550214220653288e-05,3.7687709664169233e-06
399.0,2.4294491595355794e-05,3.7692523164878367e-06
400.0,2.4041424694587477e-05,3.7666277421521954e-06
401.0,2.3790993509464897e-05,3.7357051496655913e-06
402.0,2.3543170755147003e-05,3.724922407855047e-06
403.0,2.3297930965782143e-05,3.7342513223848073e-06
404.0,2.305524321855046e-05,3.7290685668267542e-06
405.0,2.2815083866589703e-05,3.7246963984216563e-06
406.0,2.257743472000584e-05,3.723091595020378e-06
407.0,2.2342255761031993e-05,3.7195936783973593e-06
408.0,2.2109523342805915e-05,3.7151764900045237e-06
409.0,2.1879215637454763e-05,3.7172048905631527e-06
410.0,2.1651308998116292e-05,3.717087565746624e-06
411.0,2.1425774320960045e-05,3.713768592206179e-06
412.0,2.120258977811318e-05,3.7062222872918937e-06
413.0,2.0981735360692255e-05,3.7102336136740632e-06
414.0,2.0763176507898606e-05,3.7084394080011407e-06
415.0,2.0546893210848793e-05,3.708165650095907e-06
416.0,2.0332863641669974e-05,3.7033585158496862e-06
417.0,2.01210641534999e-05,3.6958269902243046e-06
418.0,1.9911469280486926e-05,3.696000021591317e-06
419.0,1.970405901374761e-05,3.699872195284115e-06
420.0,1.9498815163387917e-05,3.6992803416069364e-06
421.0,1.929570316860918e-05,3.6956901112716878e-06
422.0,1.9094706658506766e-05,3.6887588521494763e-06
423.0,1.8895803805207834e-05,3.687770686156e-06
424.0,1.869897278083954e-05,3.6934911804564763e-06
425.0,1.8504191757529043e-05,3.693214011946111e-06
426.0,1.8311440726392902e-05,3.6903527416143334e-06
427.0,1.8120701497537084e-05,3.683985823954572e-06
428.0,1.793194496713113e-05,3.6821695630351314e-06
429.0,1.774515476427041e-05,3.6904984881402925e-06
430.0,1.756030906108208e-05,3.689193817990599e-06
431.0,1.7377389667672105e-05,3.6860319596598856e-06
432.0,1.7196376575157046e-05,3.680037934827851e-06
433.0,1.701724795566406e-05,3.6777403238374973e-06
434.0,1.683998925727792e-05,3.686597437990713e-06
435.0,1.6664573195157573e-05,3.684710236484534e-06
436.0,1.6490983398398384e-05,3.680742793221725e-06
437.0,1.6319205315085128e-05,3.6748913316841936e-06
438.0,1.6149213479366153e-05,3.67271945833636e-06
439.0,1.598099152033683e-05,3.6795574942516396e-06
440.0,1.5814523067092523e-05,3.6770034057553858e-06
441.0,1.5649793567718007e-05,3.672681486932561e-06
442.0,1.5486775737372227e-05,3.666624252218753e-06
443.0,1.532545684312936e-05,3.6660032947111176e-06
444.0,1.5165815966611262e-05,3.6716157865157584e-06
445.0,1.5007838555902708e-05,3.6681824440165656e-06
446.0,1.4851508240099065e-05,3.6631870443670778e-06
447.0,1.4696805010316893e-05,3.657656634459272e-06
448.0,1.4543717952619772e-05,3.6576898310158867e-06
449.0,1.439222069166135e-05,3.6641113183577545e-06
450.0,1.4242302313505206e-05,3.6598171391233336e-06
451.0,1.4093944628257304e-05,3.654766487670713e-06
452.0,1.3947133993497118e-05,3.65063010576705e-06
453.0,1.380185130983591e-05,3.6501994600257603e-06
454.0,1.3658082934853155e-05,3.6563399135047803e-06
455.0,1.3515815226128325e-05,3.652263558251434e-06
456.0,1.3375025446293876e-05,3.648368874564767e-06
457.0,1.3235702681413386e-05,3.6444714623939944e-06
458.0,1.3097831470076926e-05,3.6440376334212488e-06
459.0,1.2961396350874566e-05,3.6487263059825636e-06
460.0,1.2826381862396374e-05,3.6458134218264604e-06
461.0,1.2692773452727124e-05,3.642194997155457e-06
462.0,1.2560561117425095e-05,3.6386732062965166e-06
463.0,1.2429722119122744e-05,3.6380827168613905e-06
464.0,1.230024645337835e-05,3.6416229249880416e-06
465.0,1.2172118658781983e-05,3.638874431999284e-06
466.0,1.204532691190252e-05,3.635798066170537e-06
467.0,1.1919854841835331e-05,3.632544121501269e-06
468.0,1.179568971565459e-05,3.6321980587672442e-06
469.0,1.1672821528918575e-05,3.6345809348858893e-06
470.0,1.1551230272743851e-05,3.632155312516261e-06
471.0,1.1430905033193994e-05,3.6293040466262028e-06
472.0,1.131183307734318e-05,3.6267056202632375e-06
473.0,1.1194001672265586e-05,3.6261758395994548e-06
474.0,1.1077398085035384e-05,3.6275766888138605e-06
475.0,1.0962008673232049e-05,3.625567615017644e-06
476.0,1.0847824341908563e-05,3.623163593147183e-06
477.0,1.073482690117089e-05,3.6207686662237393e-06
478.0,1.0623005437082611e-05,3.6206524782755878e-06
479.0,1.0512349035707302e-05,3.6214341889717616e-06
480.0,1.0402845873613842e-05,3.6198161978973076e-06
481.0,1.0294483217876405e-05,3.617702986957738e-06
482.0,1.0187249245063867e-05,3.615548394009238e-06
483.0,1.0081135769723915e-05,3.6152280245005386e-06
484.0,9.976123692467809e-06,3.6158671719022095e-06
485.0,9.872206646832637e-06,3.614470642787637e-06
486.0,9.769370990397874e-06,3.6124135931459023e-06
487.0,9.6676067187218e-06,3.610187150115962e-06
488.0,9.566902917867992e-06,3.609553459682502e-06
489.0,9.467247764405329e-06,3.609658733694232e-06
490.0,9.368633982376195e-06,3.608623046602588e-06
491.0,9.271044291381259e-06,3.6065457607037388e-06
492.0,9.174470505968202e-06,3.6037713471159805e-06
493.0,9.078903531190008e-06,3.6022133826918434e-06
494.0,8.984331543615554e-06,3.6064959658688167e-06
495.0,8.890745448297821e-06,3.6065205222257646e-06
496.0,8.798133421805687e-06,3.60644389729714e-06
497.0,8.70648909767624e-06,3.602655397116905e-06
498.0,8.615797014499549e-06,3.599953515731613e-06
499.0,8.526048986823298e-06,3.6082508358958876e-06
500.0,8.437236829195172e-06,3.608066435845103e-06
501.0,8.349347808689345e-06,3.608183305914281e-06
502.0,8.262376468337607e-06,3.603777713578893e-06
503.0,8.176310075214133e-06,3.6001881653646706e-06
504.0,8.09114226285601e-06,3.6074823128728895e-06
505.0,8.006860298337415e-06,3.6070027817913797e-06
506.0,7.923455086711328e-06,3.6076885407965165e-06
507.0,7.840919352020137e-06,3.6030032788403332e-06
508.0,7.759243999316823e-06,3.5988296076538973e-06
509.0,7.678418114664964e-06,3.6038563848705962e-06
510.0,7.5984353316016495e-06,3.6035107768839225e-06
511.0,7.519287464674562e-06,3.6044793887413107e-06
512.0,7.4409585977264214e-06,3.599483534344472e-06
513.0,7.3634514592413325e-06,3.594906729631475e-06
514.0,7.286746495083207e-06,3.5990426567877876e-06
515.0,7.2108450694940984e-06,3.5992718494526343e-06
516.0,7.135734904295532e-06,3.5988978197565302e-06
517.0,7.061401902319631e-06,3.5937941902375314e-06
518.0,6.987848337303149e-06,3.589231482692412e-06
519.0,6.915056474099401e-06,3.594627514758031e-06
520.0,6.84302676745574e-06,3.5957637010142207e-06
521.0,6.771743301214883e-06,3.5945417948823888e-06
522.0,6.701206075376831e-06,3.5893183394364314e-06
523.0,6.631404630752513e-06,3.584649903132231e-06
524.0,6.562325779668754e-06,3.591611175579601e-06
525.0,6.493969976872904e-06,3.5937928259954788e-06
526.0,6.426322670449736e-06,3.5918105822929647e-06
527.0,6.359383860399248e-06,3.586236061892123e-06
528.0,6.2931380853115115e-06,3.5821494748233818e-06
529.0,6.2275871641759295e-06,3.591557742765872e-06
530.0,6.162718364066677e-06,3.594179815991083e-06
531.0,6.098521225794684e-06,3.5920829759561457e-06
532.0,6.034997113602003e-06,3.585774948078324e-06
533.0,5.972131020826055e-06,3.581810460673296e-06
534.0,5.90992340221419e-06,3.5922469123761402e-06
535.0,5.8483597058511805e-06,3.5949706216342747e-06
