epoch,learning_rate,validation_loss_ProdRateTot_PV
0.0,0.0015848932089284062,0.16890685260295868
1.0,0.0015683840028941631,5.0112690925598145
2.0,0.0015520467422902584,0.2164592146873474
3.0,0.0015358797973021865,0.09476237744092941
4.0,0.0015198810724541545,0.06582705676555634
5.0,0.0015040490543469787,8.190322875976562
6.0,0.0014883819967508316,0.43969786167144775
7.0,0.001472878153435886,0.05684787034988403
8.0,0.0014575357781723142,0.03643631562590599
9.0,0.0014423532411456108,0.03685268759727478
10.0,0.0014273286797106266,7.469935894012451
11.0,0.0014124608132988214,8.481779098510742
12.0,0.0013977477792650461,7.983880043029785
13.0,0.0013831880642101169,6.852077960968018
14.0,0.0013687798054888844,0.21598990261554718
15.0,0.0013545218389481306,0.05626947060227394
16.0,0.001340412301942706,0.03046881966292858
17.0,0.001326449797488749,0.030063191428780556
18.0,0.0013126326957717538,0.013783857226371765
19.0,0.0012989594833925366,1.6365422010421753
20.0,0.0012854287633672357,0.11189901828765869
21.0,0.0012720389058813453,0.04119608551263809
22.0,0.0012587886303663254,0.016633952036499977
23.0,0.0012456763070076704,0.010553781874477863
24.0,0.0012327005388215184,0.012524135410785675
25.0,0.0012198600452393293,0.1572989523410797
26.0,0.0012071531964465976,0.0367223285138607
27.0,0.0011945788282901049,0.016974151134490967
28.0,0.0011821354273706675,0.011792504228651524
29.0,0.0011698215967044234,0.0092431316152215
30.0,0.0011576359393075109,0.009031690657138824
31.0,0.0011455774074420333,2.9199366569519043
32.0,0.0011336442548781633,0.21027937531471252
33.0,0.0011218355502933264,0.17552469670772552
34.0,0.0011101498967036605,0.061306074261665344
35.0,0.0010985858971253037,0.13979767262935638
36.0,0.0010871423874050379,0.03297337144613266
37.0,0.001075817970559001,0.026635073125362396
38.0,0.0010646117152646184,0.016396092250943184
39.0,0.0010535219917073846,0.012603774666786194
40.0,0.001042547868564725,0.011381059885025024
41.0,0.0010316881816834211,0.008064073510468006
42.0,0.0010209414176642895,0.043523743748664856
43.0,0.0010103066451847553,0.02240900695323944
44.0,0.0009997827000916004,0.013602325692772865
45.0,0.0009893683018162847,0.010422196239233017
46.0,0.0009790625190362334,0.01242593303322792
47.0,0.0009688640129752457,0.006883263122290373
48.0,0.0009587717358954251,1.5151081085205078
49.0,0.0009487845818512142,0.23947466909885406
50.0,0.0009389015031047165,0.05460534617304802
51.0,0.0009291213355027139,0.028672169893980026
52.0,0.0009194430313073099,0.0232145506888628
53.0,0.0009098656009882689,0.017435669898986816
54.0,0.0009003878221847117,0.1619417518377304
55.0,0.0008910088217817247,0.030582837760448456
56.0,0.0008817275520414114,0.015199773013591766
57.0,0.0008725430234335363,0.011751758866012096
58.0,0.0008634540718048811,0.09760119020938873
59.0,0.0008544597658328712,0.010930499993264675
60.0,0.0008455592324025929,0.02230418287217617
61.0,0.0008367513655684888,0.011242834851145744
62.0,0.0008280352340079844,4.055346488952637
63.0,0.0008194099646061659,3.5264992713928223
64.0,0.0008108744514174759,2.437560796737671
65.0,0.0008024278795346618,2.049264430999756
66.0,0.0007940693758428097,1.763513207435608
67.0,0.0007857978343963623,1.3435907363891602
68.0,0.0007776124984957278,0.9749454855918884
69.0,0.0007695124368183315,0.6586953997612
70.0,0.0007614967180415988,0.42416974902153015
71.0,0.000753564469050616,0.27254518866539
72.0,0.0007457149331457913,0.17624971270561218
73.0,0.0007379470625892282,0.11440244317054749
74.0,0.0007302602170966566,0.07135818153619766
75.0,0.000722653407137841,0.058551181107759476
76.0,0.0007151258178055286,0.04663434624671936
77.0,0.0007076765759848058,0.037323277443647385
78.0,0.0007003049831837416,0.03292666748166084
79.0,0.0006930102244950831,0.056300967931747437
80.0,0.0006857913685962558,0.01853189431130886
81.0,0.0006786477752029896,0.014938977546989918
82.0,0.0006715785712003708,0.012056241743266582
83.0,0.0006645829998888075,0.018228860571980476
84.0,0.0006576603627763689,0.01109082531183958
85.0,0.0006508097285404801,0.012478028424084187
86.0,0.0006440305151045322,0.008420167490839958
87.0,0.0006373218493536115,0.0077928537502884865
88.0,0.0006306831492111087,0.006649544462561607
89.0,0.0006241135997697711,0.005040121730417013
90.0,0.0006176124443300068,0.005118194036185741
91.0,0.0006111790426075459,0.5042862892150879
92.0,0.0006048126379027963,0.3236560821533203
93.0,0.0005985125317238271,0.1779228299856186
94.0,0.0005922780255787075,0.10816025733947754
95.0,0.0005861085373908281,0.09304854273796082
96.0,0.0005800032522529364,0.039551105350255966
97.0,0.000573961588088423,0.025645282119512558
98.0,0.000567982904613018,0.01646382175385952
99.0,0.0005620663869194686,0.012275011278688908
100.0,0.0005562116275541484,0.009763851761817932
101.0,0.0005504177534021437,0.007771350909024477
102.0,0.0005446842988021672,0.013600624166429043
103.0,0.0005390105070546269,0.012980884872376919
104.0,0.0005333958542905748,0.005333413369953632
105.0,0.0005278397002257407,0.0038350443355739117
106.0,0.0005223413463681936,0.0068575795739889145
107.0,0.0005169003852643073,0.0029676053673028946
108.0,0.0005115160020068288,0.00647307001054287
109.0,0.0005061877309344709,0.002624393440783024
110.0,0.0005009149899706244,0.0025928423274308443
111.0,0.0004956971970386803,0.0030855699442327023
112.0,0.0004905337118543684,0.002987335668876767
113.0,0.0004854240105487406,0.0021579558961093426
114.0,0.0004803675692528486,0.0024239246267825365
115.0,0.0004753637476824224,0.002017486607655883
116.0,0.0004704120510723442,0.008997699245810509
117.0,0.00046551195555366576,0.0031779080163687468
118.0,0.0004606629372574389,0.001915647299028933
119.0,0.000455864385003224,0.0035095694474875927
120.0,0.00045111580402590334,0.0020251148380339146
121.0,0.0004464167286641896,0.002635649871081114
122.0,0.0004417665477376431,0.002850391436368227
123.0,0.00043716488289646804,0.0556195005774498
124.0,0.0004326110938563943,0.007884855382144451
125.0,0.00042810477316379547,0.003373288083821535
126.0,0.0004236453678458929,0.0021730088628828526
127.0,0.00041923238313756883,0.007851740345358849
128.0,0.00041486541158519685,0.004075794480741024
129.0,0.00041054398752748966,0.0029868718702346087
130.0,0.0004062674706801772,0.0041908277198672295
131.0,0.000402035511797294,0.0022865377832204103
132.0,0.00039784767432138324,0.047354597598314285
133.0,0.00039370349259115756,0.01532669086009264
134.0,0.0003896024136338383,0.007002454716712236
135.0,0.0003855440590996295,0.0036563160829246044
136.0,0.0003815280506387353,0.0027459438424557447
137.0,0.0003775538061745465,0.002604785142466426
138.0,0.0003736209764610976,0.002192617394030094
139.0,0.00036972909583710134,0.0018012630753219128
140.0,0.0003658778150565922,0.0020752165000885725
141.0,0.0003620665811467916,0.017656056210398674
142.0,0.00035829507396556437,0.004380007740110159
143.0,0.00035456291516311467,0.002718358999118209
144.0,0.00035086952266283333,0.0018838249379768968
145.0,0.0003472146636340767,0.0033548716455698013
146.0,0.00034359784331172705,0.002004374284297228
147.0,0.00034001877065747976,0.0018504838226363063
148.0,0.0003364768926985562,0.0015419512055814266
149.0,0.00033297191839665174,0.0015556614380329847
150.0,0.0003295035567134619,0.0015125599456951022
151.0,0.00032607122557237744,0.001271981978788972
152.0,0.00032267466303892434,0.0016807472566142678
153.0,0.00031931346165947616,0.0013101501390337944
154.0,0.00031598733039572835,0.0013762228190898895
155.0,0.00031269583269022405,0.0015280696097761393
156.0,0.00030943856108933687,0.0012359335087239742
157.0,0.0003062153118662536,0.001217262470163405
158.0,0.00030302556115202606,0.0011298161698505282
159.0,0.00029986907611601055,0.0011269885580986738
160.0,0.00029674542020075023,0.0011288683163002133
161.0,0.0002936543896794319,0.001073596184141934
162.0,0.00029059548978693783,0.028698891401290894
163.0,0.0002875684585887939,0.0016794188413769007
164.0,0.00028457300504669547,0.0012619339395314455
165.0,0.00028160872170701623,0.0012241830118000507
166.0,0.0002786752884276211,0.0010981851955875754
167.0,0.0002757724141702056,0.0011651661479845643
168.0,0.0002728998370002955,0.0011220034211874008
169.0,0.0002700571494642645,0.0011488791787996888
170.0,0.000267244060523808,0.0010402656625956297
171.0,0.0002644603082444519,0.0013838226441293955
172.0,0.0002617055142764002,0.0010477964533492923
173.0,0.0002589794166851789,0.0009969332022592425
174.0,0.0002562817244324833,0.0026329399552196264
175.0,0.0002536121755838394,0.0011865085689350963
176.0,0.0002509703626856208,0.0010515828616917133
177.0,0.0002483561111148447,0.0010635084472596645
178.0,0.00024576912983320653,0.001021118019707501
179.0,0.00024320901138707995,0.018526017665863037
180.0,0.00024067559570539743,0.008650749921798706
181.0,0.00023816856264602393,0.004244837444275618
182.0,0.00023568769393023103,0.0026988466270267963
183.0,0.0002332326112082228,0.0016508636763319373
184.0,0.00023080311075318605,0.0013648633612319827
185.0,0.00022839894518256187,0.0010977820493280888
186.0,0.00022601979435421526,0.03221508860588074
187.0,0.00022366542543750256,0.020373113453388214
