epoch,learning_rate,validation_loss_ProdRateTot_PV
0.0,0.0015848932089284062,0.6765722036361694
1.0,0.0015683840028941631,1.1576192378997803
2.0,0.0015520467422902584,10.01170539855957
3.0,0.0015358797973021865,8.1925048828125
4.0,0.0015198810724541545,7.9733099937438965
5.0,0.0015040490543469787,10.001770973205566
6.0,0.0014883819967508316,7.968954086303711
7.0,0.001472878153435886,2.0502543449401855
8.0,0.0014575357781723142,1.4171067476272583
9.0,0.0014423532411456108,0.6273880004882812
10.0,0.0014273286797106266,1.237903356552124
11.0,0.0014124608132988214,0.43497952818870544
12.0,0.0013977477792650461,3.0992062091827393
13.0,0.0013831880642101169,0.880519688129425
14.0,0.0013687798054888844,1.1550105810165405
15.0,0.0013545218389481306,1.339536428451538
16.0,0.001340412301942706,0.593694806098938
17.0,0.001326449797488749,0.2750279903411865
18.0,0.0013126326957717538,0.35545212030410767
19.0,0.0012989594833925366,1.424393653869629
20.0,0.0012854287633672357,1.9164092540740967
21.0,0.0012720389058813453,0.46600523591041565
22.0,0.0012587886303663254,0.2784266471862793
23.0,0.0012456763070076704,1.4017289876937866
24.0,0.0012327005388215184,0.6361691355705261
25.0,0.0012198600452393293,1.6216298341751099
26.0,0.0012071531964465976,0.26427724957466125
27.0,0.0011945788282901049,0.18214483559131622
28.0,0.0011821354273706675,0.1350630521774292
29.0,0.0011698215967044234,0.25591757893562317
30.0,0.0011576359393075109,0.2930653989315033
31.0,0.0011455774074420333,0.7268015146255493
32.0,0.0011336442548781633,0.3274705708026886
33.0,0.0011218355502933264,0.8587670922279358
34.0,0.0011101498967036605,0.43513938784599304
35.0,0.0010985858971253037,0.5332084894180298
36.0,0.0010871423874050379,0.8365349769592285
37.0,0.001075817970559001,0.1981552690267563
38.0,0.0010646117152646184,0.764631450176239
39.0,0.0010535219917073846,0.20861558616161346
40.0,0.001042547868564725,0.15445026755332947
41.0,0.0010316881816834211,0.17778582870960236
42.0,0.0010209414176642895,2.591287612915039
43.0,0.0010103066451847553,0.7180700302124023
44.0,0.0009997827000916004,0.4459584653377533
45.0,0.0009893683018162847,2.7619051933288574
46.0,0.0009790625190362334,0.8413941264152527
47.0,0.0009688640129752457,0.3194577991962433
48.0,0.0009587717358954251,0.18056760728359222
49.0,0.0009487845818512142,0.18520990014076233
50.0,0.0009389015031047165,0.29026126861572266
51.0,0.0009291213355027139,1.591632604598999
52.0,0.0009194430313073099,1.1210249662399292
53.0,0.0009098656009882689,0.7907819747924805
54.0,0.0009003878221847117,0.45256683230400085
55.0,0.0008910088217817247,0.44991081953048706
56.0,0.0008817275520414114,0.22874358296394348
57.0,0.0008725430234335363,0.16473239660263062
58.0,0.0008634540718048811,0.36040234565734863
59.0,0.0008544597658328712,0.18141259253025055
60.0,0.0008455592324025929,0.8802446722984314
61.0,0.0008367513655684888,0.3438699543476105
62.0,0.0008280352340079844,1.349926471710205
63.0,0.0008194099646061659,1.1430070400238037
64.0,0.0008108744514174759,0.9791073799133301
65.0,0.0008024278795346618,0.5690940618515015
66.0,0.0007940693758428097,0.2159639298915863
67.0,0.0007857978343963623,0.14132899045944214
