epoch,learning_rate,validation_loss_Beta_MixFrac
113.0,0.0004854240105487406,6.133420811238466e-06
114.0,0.0004803675692528486,5.092647370474879e-06
115.0,0.0004753637476824224,5.357194368116325e-06
116.0,0.0004704120510723442,5.101765509607503e-06
117.0,0.00046551195555366576,5.2913360377715435e-06
118.0,0.0004606629372574389,5.387375040299958e-06
119.0,0.000455864385003224,5.3783433031640016e-06
120.0,0.00045111580402590334,5.288855390972458e-06
121.0,0.0004464167286641896,4.964873824064853e-06
122.0,0.0004417665477376431,4.685069143306464e-06
123.0,0.00043716488289646804,5.395034349930938e-06
124.0,0.0004326110938563943,4.661448656406719e-06
125.0,0.00042810477316379547,5.135748324391898e-06
126.0,0.0004236453678458929,5.200057330512209e-06
127.0,0.00041923238313756883,4.771236035594484e-06
128.0,0.00041486541158519685,5.178883384360233e-06
129.0,0.00041054398752748966,4.649847141990904e-06
130.0,0.0004062674706801772,4.505001925281249e-06
131.0,0.000402035511797294,5.198618964641355e-06
132.0,0.00039784767432138324,4.935782726533944e-06
133.0,0.00039370349259115756,5.017635430704104e-06
134.0,0.0003896024136338383,4.829464160138741e-06
135.0,0.0003855440590996295,5.023708126827842e-06
136.0,0.0003815280506387353,4.6769441723881755e-06
137.0,0.0003775538061745465,4.704085313278483e-06
138.0,0.0003736209764610976,4.315380465413909e-06
139.0,0.00036972909583710134,4.987349711882416e-06
140.0,0.0003658778150565922,5.200422492634971e-06
141.0,0.0003620665811467916,5.205272373132175e-06
142.0,0.00035829507396556437,4.6024192670302e-06
143.0,0.00035456291516311467,4.768988674186403e-06
144.0,0.00035086952266283333,4.393149083625758e-06
145.0,0.0003472146636340767,4.4598359636438545e-06
146.0,0.00034359784331172705,4.382656697998755e-06
147.0,0.00034001877065747976,4.356480985734379e-06
148.0,0.0003364768926985562,4.42550435764133e-06
149.0,0.00033297191839665174,4.744131729239598e-06
150.0,0.0003295035567134619,4.642491148842964e-06
151.0,0.00032607122557237744,4.432426067069173e-06
152.0,0.00032267466303892434,4.6117493184283376e-06
153.0,0.00031931346165947616,4.1015200622496195e-06
154.0,0.00031598733039572835,4.72593183076242e-06
155.0,0.00031269583269022405,4.221300969220465e-06
156.0,0.00030943856108933687,4.0626205191074405e-06
157.0,0.0003062153118662536,3.991474841313902e-06
158.0,0.00030302556115202606,4.019878360850271e-06
159.0,0.00029986907611601055,3.978507265856024e-06
160.0,0.00029674542020075023,4.739613814308541e-06
161.0,0.0002936543896794319,3.985172043030616e-06
162.0,0.00029059548978693783,4.113251179660438e-06
163.0,0.0002875684585887939,3.8170383049873635e-06
164.0,0.00028457300504669547,3.952952738472959e-06
165.0,0.00028160872170701623,3.87672298529651e-06
166.0,0.0002786752884276211,3.926463250536472e-06
167.0,0.0002757724141702056,3.984027443948435e-06
168.0,0.0002728998370002955,3.840727913484443e-06
169.0,0.0002700571494642645,3.887646016664803e-06
170.0,0.000267244060523808,4.100861588085536e-06
171.0,0.0002644603082444519,4.37156859334209e-06
172.0,0.0002617055142764002,3.836967152892612e-06
173.0,0.0002589794166851789,4.078220626979601e-06
174.0,0.0002562817244324833,3.7499960399145493e-06
175.0,0.0002536121755838394,3.8452517401310615e-06
176.0,0.0002509703626856208,3.9266119529202115e-06
177.0,0.0002483561111148447,3.7701454402849777e-06
178.0,0.00024576912983320653,3.8640287129965145e-06
179.0,0.00024320901138707995,3.698628688653116e-06
180.0,0.00024067559570539743,3.758327920877491e-06
181.0,0.00023816856264602393,3.983502665505512e-06
182.0,0.00023568769393023103,3.7184970551606966e-06
183.0,0.0002332326112082228,3.742693024832988e-06
184.0,0.00023080311075318605,3.7153945413592737e-06
185.0,0.00022839894518256187,3.874275080306688e-06
186.0,0.00022601979435421526,3.734544179678778e-06
187.0,0.00022366542543750256,4.0189706851379015e-06
188.0,0.00022133557649794966,3.7154261463001603e-06
189.0,0.00021903004380874336,3.905397534254007e-06
190.0,0.00021674850722774863,3.6321207517175935e-06
191.0,0.00021449069026857615,3.7655556752724806e-06
192.0,0.0002122564474120736,3.681244834297104e-06
193.0,0.000210045458516106,3.653117119029048e-06
194.0,0.00020785747619811445,4.0295844883075915e-06
195.0,0.0002056923258351162,3.5531202229321934e-06
196.0,0.0002035497163888067,3.6258422824175796e-06
197.0,0.00020142940047662705,3.691107622216805e-06
198.0,0.00019933120347559452,3.789385800700984e-06
199.0,0.00019725483434740454,3.616825097196852e-06
200.0,0.0001952001330209896,3.939747330150567e-06
201.0,0.0001931667939061299,3.5213251976529136e-06
202.0,0.0001911546423798427,3.7631377836078173e-06
203.0,0.00018916348926723003,3.49724109582894e-06
204.0,0.00018719304352998734,3.669240413728403e-06
205.0,0.00018524311599321663,3.5374662274989532e-06
206.0,0.00018331350293010473,3.4880424664152088e-06
207.0,0.00018140401516575366,3.5186155855626566e-06
208.0,0.0001795143907656893,3.47033210346126e-06
209.0,0.00017764445510692894,3.63968547389959e-06
210.0,0.0001757940190145746,3.4727956972346874e-06
211.0,0.00017396283510606736,3.453465524216881e-06
212.0,0.00017215072875842452,3.5907664823753294e-06
213.0,0.00017035749624483287,3.6310925679572392e-06
214.0,0.00016858296294230968,3.4294610031793127e-06
215.0,0.00016682689602021128,3.378405381226912e-06
216.0,0.00016508913540747017,3.37688061335939e-06
217.0,0.00016336947737727314,3.3725261801009765e-06
218.0,0.000161667718202807,3.36785456056532e-06
219.0,0.0001599836687091738,3.3734568205545656e-06
220.0,0.00015831718337722123,3.7067009088787017e-06
221.0,0.00015666807303205132,3.425065415285644e-06
222.0,0.00015503611939493567,3.7015179259469733e-06
223.0,0.00015342116239480674,3.399571369300247e-06
224.0,0.00015182305651251227,3.4997406146430876e-06
225.0,0.00015024156891740859,3.319007191748824e-06
226.0,0.00014867655409034342,3.4530748962424695e-06
227.0,0.00014712783740833402,3.4299687285965774e-06
228.0,0.00014559528790414333,3.2741393169999355e-06
229.0,0.0001440786727471277,3.2453742733196123e-06
230.0,0.0001425778609700501,3.280895043644705e-06
231.0,0.00014109269250184298,3.2694058518245583e-06
232.0,0.00013962297816760838,3.6155138332105707e-06
233.0,0.00013816857244819403,3.232885319448542e-06
234.0,0.00013672932982444763,3.2255791211355245e-06
235.0,0.00013530507567338645,3.1857512112765107e-06
236.0,0.00013389564992394298,3.252546775911469e-06
237.0,0.00013250090705696493,3.352012527102488e-06
238.0,0.00013112071610521525,3.2950345030258177e-06
239.0,0.00012975488789379597,3.369112391737872e-06
240.0,0.0001284032769035548,3.3040357720892644e-06
241.0,0.00012706573761533946,3.3911173886735924e-06
242.0,0.00012574216816574335,3.2275863759423373e-06
243.0,0.00012443235027603805,3.375077540113125e-06
244.0,0.00012313618208281696,3.317008577141678e-06
245.0,0.00012185353261884302,3.3035828437277814e-06
246.0,0.00012058422726113349,3.362378947713296e-06
247.0,0.00011932814959436655,3.310973852421739e-06
248.0,0.00011808515409938991,3.1354913971881615e-06
249.0,0.00011685511708492413,3.1328295335697476e-06
250.0,0.0001156378784799017,3.1339791348727886e-06
251.0,0.00011443331459304318,3.145278014926589e-06
252.0,0.00011324132356094196,3.1609665711584967e-06
253.0,0.0001120617234846577,3.1590786875312915e-06
254.0,0.00011089441977674142,3.1308934467233485e-06
255.0,0.00010973927419399843,3.1245051559380954e-06
256.0,0.00010859615576919168,3.121415147688822e-06
257.0,0.00010746494808699936,3.128378466499271e-06
258.0,0.00010634556383593008,3.1372653666039696e-06
259.0,0.00010523779201321304,3.109352746832883e-06
260.0,0.00010414157441118732,3.111777232334134e-06
261.0,0.00010305676551070064,3.11206235892314e-06
262.0,0.0001019832634483464,3.1225538350554416e-06
263.0,0.00010092093725688756,3.1229446904035285e-06
264.0,9.986967052100226e-05,3.1114602734305663e-06
265.0,9.8829397757072e-05,3.10596033159527e-06
266.0,9.77999297901988e-05,3.1006397875898983e-06
267.0,9.678118658484891e-05,3.1058257263794076e-06
268.0,9.577304444974288e-05,3.108654027528246e-06
269.0,9.477541607338935e-05,3.097972012255923e-06
270.0,9.378817048855126e-05,3.0960882213548757e-06
271.0,9.281121310777962e-05,3.116911557299318e-06
272.0,9.184446389554068e-05,3.107531711066258e-06
273.0,9.08877482288517e-05,3.1148631478572497e-06
274.0,8.994100062409416e-05,3.1064478207554203e-06
275.0,8.900411921786144e-05,3.1044432944327127e-06
276.0,8.807699487078935e-05,3.1208051041176077e-06
277.0,8.715952571947128e-05,3.1169950034382055e-06
278.0,8.625161717645824e-05,3.1177137316262815e-06
279.0,8.53531964821741e-05,3.1131969535636017e-06
280.0,8.446409628959373e-05,3.114433866358013e-06
281.0,8.358426566701382e-05,3.1266724818124203e-06
282.0,8.271359547507018e-05,3.1290503557102056e-06
283.0,8.185199840227142e-05,3.1207307529257378e-06
284.0,8.099937258521095e-05,3.1157742341747507e-06
285.0,8.015563798835501e-05,3.123232772850315e-06
286.0,7.932070730021223e-05,3.143194817312178e-06
287.0,7.849444955354556e-05,3.1375998332805466e-06
288.0,7.767679926473647e-05,3.1281026622309582e-06
289.0,7.686766912229359e-05,3.1209610824589618e-06
290.0,7.606697181472555e-05,3.132807705696905e-06
291.0,7.527460547862574e-05,3.150771135551622e-06
292.0,7.449049007846043e-05,3.1468516681343317e-06
293.0,7.371457468252629e-05,3.1352954010799294e-06
294.0,7.294672104762867e-05,3.126287083432544e-06
295.0,7.218685641419142e-05,3.1387858143716585e-06
296.0,7.143491529859602e-05,3.13797090711887e-06
297.0,7.069079583743587e-05,3.149798885715427e-06
298.0,6.995443982305005e-05,3.137041403533658e-06
299.0,6.922574539203197e-05,3.129153128611506e-06
300.0,6.850466888863593e-05,3.138449073958327e-06
301.0,6.77910793456249e-05,3.149189524265239e-06
302.0,6.708492583129555e-05,3.1475219657295384e-06
303.0,6.638612831011415e-05,3.1355227747553727e-06
304.0,6.569460674654692e-05,3.1291149298340315e-06
305.0,6.501028838101774e-05,3.1336103347712196e-06
306.0,6.433310045395046e-05,3.1436186418432044e-06
307.0,6.366297748172656e-05,3.1434253742190776e-06
308.0,6.299982487689704e-05,3.133878408334567e-06
309.0,6.234358443180099e-05,3.127833679172909e-06
310.0,6.169416883494705e-05,3.128699745502672e-06
311.0,6.10515198786743e-05,3.131716539428453e-06
312.0,6.041557207936421e-05,3.135214228677796e-06
313.0,5.978624176350422e-05,3.1289616799767828e-06
314.0,5.9163488913327456e-05,3.121447434750735e-06
315.0,5.854720075149089e-05,3.122879206785001e-06
316.0,5.793734089820646e-05,3.120920609944733e-06
317.0,5.733382567996159e-05,3.12313522954355e-06
318.0,5.673660052707419e-05,3.1201243473333307e-06
319.0,5.614559631794691e-05,3.110614670731593e-06
320.0,5.556074756896123e-05,3.1137606129050255e-06
321.0,5.498200698639266e-05,3.1082747682376066e-06
322.0,5.4409276344813406e-05,3.1090498850971926e-06
323.0,5.384251562645659e-05,3.0903784136171453e-06
324.0,5.328165934770368e-05,3.092842689511599e-06
325.0,5.2726642024936154e-05,3.0778251129959244e-06
326.0,5.21774054504931e-05,3.0772398531553335e-06
327.0,5.16338950546924e-05,3.0714174954482587e-06
328.0,5.109605990583077e-05,3.049749921046896e-06
329.0,5.0563809054438025e-05,3.0517801405949285e-06
330.0,5.0037102482747287e-05,3.0397977752727456e-06
331.0,4.951588198309764e-05,3.0461947062576655e-06
332.0,4.900009298580699e-05,3.043492597498698e-06
333.0,4.848968092119321e-05,3.026679678441724e-06
334.0,4.798458030563779e-05,3.0251928819780005e-06
335.0,4.7484754759352654e-05,3.0176918244251283e-06
336.0,4.6990120608825237e-05,3.0211967896320857e-06
337.0,4.6500645112246275e-05,3.016104074049508e-06
338.0,4.601626278599724e-05,3.003004849233548e-06
339.0,4.5536926336353645e-05,2.998084255523281e-06
340.0,4.5062584831612185e-05,2.9957309379824437e-06
341.0,4.4593183702090755e-05,2.9974730750836898e-06
342.0,4.4128686568001285e-05,2.99233556688705e-06
343.0,4.366901339381002e-05,2.979851387863164e-06
344.0,4.3214127799728885e-05,2.9715690743614687e-06
345.0,4.276398249203339e-05,2.97332940135675e-06
346.0,4.231852653902024e-05,2.974988774440135e-06
347.0,4.187770537100732e-05,2.9694599561480572e-06
348.0,4.144148260820657e-05,2.9580448881461052e-06
349.0,4.1009814594872296e-05,2.9478458145604236e-06
350.0,4.058262857142836e-05,2.9490215638361406e-06
351.0,4.01598954340443e-05,2.9506391001632437e-06
352.0,3.9741564251016825e-05,2.9462703423632775e-06
353.0,3.9327591366600245e-05,2.93430616693513e-06
354.0,3.891792948707007e-05,2.9218278996268054e-06
355.0,3.8512531318701804e-05,2.9189141059760004e-06
356.0,3.811137503362261e-05,2.9169257231842494e-06
357.0,3.7714380596298724e-05,2.914171773227281e-06
358.0,3.732152617885731e-05,2.901710331570939e-06
359.0,3.693275721161626e-05,2.887392611228279e-06
360.0,3.654804459074512e-05,2.8884496714454144e-06
361.0,3.616733738454059e-05,2.9077750696160365e-06
362.0,3.579059193725698e-05,2.968230091937585e-06
363.0,3.5417786421021447e-05,3.050348595934338e-06
364.0,3.504885171423666e-05,3.071456603720435e-06
365.0,3.468376235105097e-05,3.021344127773773e-06
366.0,3.432247103773989e-05,2.9829241157131037e-06
367.0,3.396494867047295e-05,3.0253713703132235e-06
368.0,3.361114431754686e-05,3.0522603537974646e-06
369.0,3.326102887513116e-05,3.050471832466428e-06
370.0,3.2914573239395395e-05,3.0448777579294983e-06
371.0,3.2571711926721036e-05,3.0376104405149817e-06
372.0,3.223242674721405e-05,3.027919092346565e-06
373.0,3.189667040714994e-05,3.018951019839733e-06
374.0,3.1564413802698255e-05,3.0121761938062264e-06
375.0,3.123562055407092e-05,3.006523456861032e-06
376.0,3.091024700552225e-05,2.994693886648747e-06
377.0,3.058827860513702e-05,2.9870247999497224e-06
378.0,3.02696498692967e-05,2.9722179988311836e-06
379.0,2.9954342608107254e-05,2.9560849270637846e-06
380.0,2.9642316803801805e-05,2.9536338388425065e-06
381.0,2.9333543352549896e-05,2.9274092412379105e-06
382.0,2.902798769355286e-05,2.933034465968376e-06
383.0,2.8725613447022624e-05,2.9134580472600646e-06
384.0,2.8426396966096945e-05,2.8961471798538696e-06
385.0,2.813029095705133e-05,2.8904964892717544e-06
386.0,2.783726631605532e-05,2.8573583676916314e-06
387.0,2.7547295758267865e-05,2.8757776817656122e-06
388.0,2.7260344722890295e-05,2.853358864740585e-06
389.0,2.697638228710275e-05,2.8452882361307275e-06
390.0,2.669538116606418e-05,2.8323486276349286e-06
391.0,2.6417312255944125e-05,2.8133674732089275e-06
392.0,2.61421319009969e-05,2.8213717087055556e-06
393.0,2.586982009233907e-05,2.803926690830849e-06
394.0,2.5600344088161364e-05,2.8001750251860358e-06
395.0,2.5333672965643927e-05,2.783788659144193e-06
396.0,2.506978125893511e-05,2.7864446110470453e-06
397.0,2.4808636226225644e-05,2.777218924165936e-06
398.0,2.4550214220653288e-05,2.771726258288254e-06
399.0,2.4294491595355794e-05,2.7671064799505984e-06
400.0,2.4041424694587477e-05,2.7537735149962828e-06
401.0,2.3790993509464897e-05,2.754643674052204e-06
402.0,2.3543170755147003e-05,2.7549542664928595e-06
403.0,2.3297930965782143e-05,2.7464336653792998e-06
404.0,2.305524321855046e-05,2.7433791274233954e-06
405.0,2.2815083866589703e-05,2.726596449065255e-06
406.0,2.257743472000584e-05,2.722112412811839e-06
407.0,2.2342255761031993e-05,2.7283979306957917e-06
408.0,2.2109523342805915e-05,2.7164683160663117e-06
409.0,2.1879215637454763e-05,2.7210123789700447e-06
410.0,2.1651308998116292e-05,2.712365130719263e-06
411.0,2.1425774320960045e-05,2.7099620183435036e-06
412.0,2.120258977811318e-05,2.7104194941784954e-06
413.0,2.0981735360692255e-05,2.705880888242973e-06
414.0,2.0763176507898606e-05,2.708241254367749e-06
415.0,2.0546893210848793e-05,2.703625341382576e-06
416.0,2.0332863641669974e-05,2.7007570224668598e-06
417.0,2.01210641534999e-05,2.7026314910472138e-06
418.0,1.9911469280486926e-05,2.6962584342982154e-06
419.0,1.970405901374761e-05,2.70307577920903e-06
420.0,1.9498815163387917e-05,2.6965535653289407e-06
421.0,1.929570316860918e-05,2.692640691748238e-06
422.0,1.9094706658506766e-05,2.694552449611365e-06
423.0,1.8895803805207834e-05,2.6874320155911846e-06
424.0,1.869897278083954e-05,2.6965333290718263e-06
425.0,1.8504191757529043e-05,2.6908878680842463e-06
426.0,1.8311440726392902e-05,2.694039494599565e-06
427.0,1.8120701497537084e-05,2.702256551856408e-06
428.0,1.793194496713113e-05,2.7063781544711674e-06
429.0,1.774515476427041e-05,2.7089092782262014e-06
430.0,1.756030906108208e-05,2.7104292712465394e-06
431.0,1.7377389667672105e-05,2.702789061004296e-06
432.0,1.7196376575157046e-05,2.7043940917792497e-06
433.0,1.701724795566406e-05,2.7063065317634027e-06
434.0,1.683998925727792e-05,2.706752866288298e-06
435.0,1.6664573195157573e-05,2.7036383016820764e-06
436.0,1.6490983398398384e-05,2.70162922788586e-06
437.0,1.6319205315085128e-05,2.700615596040734e-06
438.0,1.6149213479366153e-05,2.7007790777133778e-06
439.0,1.598099152033683e-05,2.698010575841181e-06
440.0,1.5814523067092523e-05,2.6908849122264655e-06
441.0,1.5649793567718007e-05,2.6913696729025105e-06
442.0,1.5486775737372227e-05,2.6952109237754485e-06
443.0,1.532545684312936e-05,2.6928967145067872e-06
444.0,1.5165815966611262e-05,2.688337190193124e-06
445.0,1.5007838555902708e-05,2.6788977720570983e-06
446.0,1.4851508240099065e-05,2.680645366126555e-06
447.0,1.4696805010316893e-05,2.688821496121818e-06
448.0,1.4543717952619772e-05,2.684877017600229e-06
449.0,1.439222069166135e-05,2.6800448722497094e-06
450.0,1.4242302313505206e-05,2.6708289624366444e-06
451.0,1.4093944628257304e-05,2.6732461719802814e-06
452.0,1.3947133993497118e-05,2.6813888780452544e-06
453.0,1.380185130983591e-05,2.677912561921403e-06
454.0,1.3658082934853155e-05,2.6739958229882177e-06
455.0,1.3515815226128325e-05,2.666501131898258e-06
456.0,1.3375025446293876e-05,2.669044079084415e-06
457.0,1.3235702681413386e-05,2.6750642518891254e-06
458.0,1.3097831470076926e-05,2.6734151106211357e-06
459.0,1.2961396350874566e-05,2.6701682145358063e-06
460.0,1.2826381862396374e-05,2.6634347705112305e-06
461.0,1.2692773452727124e-05,2.665993406480993e-06
462.0,1.2560561117425095e-05,2.669483819772722e-06
463.0,1.2429722119122744e-05,2.6691145649238024e-06
464.0,1.230024645337835e-05,2.6656364298105473e-06
465.0,1.2172118658781983e-05,2.6587636057229247e-06
466.0,1.204532691190252e-05,2.661189228092553e-06
467.0,1.1919854841835331e-05,2.661408643689356e-06
468.0,1.179568971565459e-05,2.6611016892275074e-06
469.0,1.1672821528918575e-05,2.6567367967800237e-06
470.0,1.1551230272743851e-05,2.651729118952062e-06
471.0,1.1430905033193994e-05,2.6540255930740386e-06
472.0,1.131183307734318e-05,2.6508987502893433e-06
473.0,1.1194001672265586e-05,2.647052724569221e-06
474.0,1.1077398085035384e-05,2.6460927529114997e-06
475.0,1.0962008673232049e-05,2.6406139568280196e-06
476.0,1.0847824341908563e-05,2.64407935901545e-06
477.0,1.073482690117089e-05,2.6402387902635382e-06
478.0,1.0623005437082611e-05,2.6346945105615305e-06
479.0,1.0512349035707302e-05,2.6450236418895656e-06
480.0,1.0402845873613842e-05,2.6402583443996264e-06
481.0,1.0294483217876405e-05,2.6411833005113294e-06
482.0,1.0187249245063867e-05,2.6361128675489454e-06
483.0,1.0081135769723915e-05,2.630324161145836e-06
484.0,9.976123692467809e-06,2.643229436216643e-06
485.0,9.872206646832637e-06,2.638384103192948e-06
486.0,9.769370990397874e-06,2.637108991621062e-06
487.0,9.6676067187218e-06,2.6306997824576683e-06
488.0,9.566902917867992e-06,2.6246923425787827e-06
489.0,9.467247764405329e-06,2.635863893374335e-06
490.0,9.368633982376195e-06,2.6293851078662556e-06
491.0,9.271044291381259e-06,2.6269899535691366e-06
492.0,9.174470505968202e-06,2.6208135750493966e-06
493.0,9.078903531190008e-06,2.614689265101333e-06
494.0,8.984331543615554e-06,2.619949327709037e-06
495.0,8.890745448297821e-06,2.613924380057142e-06
496.0,8.798133421805687e-06,2.610336423458648e-06
497.0,8.70648909767624e-06,2.6080108455062145e-06
498.0,8.615797014499549e-06,2.6103202799276914e-06
499.0,8.526048986823298e-06,2.6094282929989276e-06
500.0,8.437236829195172e-06,2.6119350877706893e-06
501.0,8.349347808689345e-06,2.6087434434884926e-06
502.0,8.262376468337607e-06,2.6087002424901584e-06
503.0,8.176310075214133e-06,2.6054613044834696e-06
504.0,8.09114226285601e-06,2.6065713427669834e-06
505.0,8.006860298337415e-06,2.6070058538607555e-06
506.0,7.923455086711328e-06,2.602245558591676e-06
507.0,7.840919352020137e-06,2.6029792934423313e-06
508.0,7.759243999316823e-06,2.6019035885838093e-06
509.0,7.678418114664964e-06,2.6028992579085752e-06
510.0,7.5984353316016495e-06,2.6021775738627184e-06
511.0,7.519287464674562e-06,2.5989986625063466e-06
512.0,7.4409585977264214e-06,2.5982824354287004e-06
513.0,7.3634514592413325e-06,2.598339733594912e-06
514.0,7.286746495083207e-06,2.5987724256992806e-06
515.0,7.2108450694940984e-06,2.5968429326894693e-06
516.0,7.135734904295532e-06,2.594229499663925e-06
517.0,7.061401902319631e-06,2.5920246571331518e-06
518.0,6.987848337303149e-06,2.5926476610038662e-06
519.0,6.915056474099401e-06,2.5922004169842694e-06
520.0,6.84302676745574e-06,2.5888132313411916e-06
521.0,6.771743301214883e-06,2.5861158974294085e-06
522.0,6.701206075376831e-06,2.5832171104411827e-06
523.0,6.631404630752513e-06,2.5838473902695114e-06
524.0,6.562325779668754e-06,2.583171635706094e-06
525.0,6.493969976872904e-06,2.579570491434424e-06
526.0,6.426322670449736e-06,2.576883389338036e-06
527.0,6.359383860399248e-06,2.574745622041519e-06
528.0,6.2931380853115115e-06,2.5753251975402236e-06
529.0,6.2275871641759295e-06,2.575212647570879e-06
530.0,6.162718364066677e-06,2.5725466912263073e-06
531.0,6.098521225794684e-06,2.569882099123788e-06
532.0,6.034997113602003e-06,2.568293439253466e-06
