epoch,loss,validation_loss
0.0,0.004883752204477787,0.0009225559770129621
1.0,0.0005348416161723435,0.0006291968165896833
2.0,0.00021291901066433638,5.9444580983836204e-05
3.0,0.00019307993352413177,4.531430749921128e-05
4.0,0.00016123853856697679,4.3821190047310665e-05
5.0,0.00016887547099031508,3.594674853957258e-05
6.0,0.00015805625298526138,5.91318093938753e-05
7.0,0.0001275706890737638,2.9134022042853758e-05
8.0,0.0001848568208515644,7.293203816516325e-05
9.0,8.224838529713452e-05,0.000113510453957133
10.0,0.0001087621203623712,9.843447332968935e-05
11.0,4.856218583881855e-05,2.9523329430958256e-05
12.0,8.303941285703331e-05,4.490971696213819e-05
13.0,0.00010905692761298269,0.0003129161486867815
14.0,4.6198940253816545e-05,5.8512658142717555e-05
15.0,9.937095455825329e-05,8.957629324868321e-05
16.0,5.733011494157836e-05,6.570075493073091e-05
17.0,4.901340798824094e-05,1.4671106328023598e-05
18.0,5.2077037253184244e-05,2.1307610950316302e-05
19.0,5.8306286518927664e-05,1.030867042572936e-05
20.0,6.414543167920783e-05,0.00015023309970274568
21.0,5.197017526370473e-05,0.00011107291356893256
22.0,4.133962283958681e-05,4.1689392674015835e-05
23.0,3.3531079679960385e-05,2.9819586416124366e-05
24.0,4.322095264797099e-05,3.1744992156745866e-05
25.0,5.017893636249937e-05,4.880015694652684e-05
26.0,2.8784730602637865e-05,7.298324635485187e-05
27.0,3.486483183223754e-05,2.5383764295838773e-05
28.0,5.002092075301334e-05,5.714986036764458e-05
29.0,3.624062810558826e-05,3.984844806836918e-05
30.0,4.449786865734495e-05,0.00026031193556264043
31.0,1.2391971722536255e-05,5.94166704104282e-06
32.0,2.6291294489055872e-05,1.1173100574524142e-05
33.0,3.942679177271202e-05,2.676308577065356e-05
34.0,2.5160434233839624e-05,2.1531875972868875e-05
35.0,2.1799918613396585e-05,5.214779321249807e-06
36.0,4.275036189937964e-05,2.8282755010877736e-05
37.0,1.765205161063932e-05,1.085996518668253e-05
38.0,2.7121071980218403e-05,2.522866452636663e-05
39.0,1.8151564290747046e-05,1.8544897102401592e-05
40.0,2.329383642063476e-05,8.847215212881565e-06
41.0,3.924601696780883e-05,4.267892109055538e-06
